 

stn    time           ods000z0  gre000z0  rre150z0
PLF    201902261530         79       294       0.0
PLF    201902261540         81       265       0.0
PLF    201902261550         79       221       0.0
PLF    201902261600         73       199       0.0
PLF    201902261610         67       173       0.0
PLF    201902261620         63       138       0.0
PLF    201902261630         58       107       0.0
PLF    201902261640         43        62       0.0
PLF    201902261650         30        37       0.0
PLF    201902261700         22        27       0.0
PLF    201902261710         13        15       0.0
PLF    201902261720          8         9       0.0
PLF    201902261730          5         7       0.0
PLF    201902261740          2         3       0.0
PLF    201902261750          1         2       0.0
PLF    201902261800          1         1       0.0
PLF    201902261810          1         2       0.0
PLF    201902261820          1         2       0.0
PLF    201902261830          2         3       0.0
PLF    201902261840          0         1       0.0
PLF    201902261850          1         2       0.0
PLF    201902261900          1         2       0.0
PLF    201902261910          0         1       0.0
PLF    201902261920          0         1       0.0
PLF    201902261930          0         1       0.0
PLF    201902261940          1         2       0.0
PLF    201902261950          2         3       0.0
PLF    201902262000          1         2       0.0
PLF    201902262010          0         0       0.0
PLF    201902262020          0         1       0.0
PLF    201902262030          1         2       0.0
PLF    201902262040          2         3       0.0
PLF    201902262050          1         2       0.0
PLF    201902262100          0         1       0.0
PLF    201902262110          0         1       0.0
PLF    201902262120          0         0       0.0
PLF    201902262130          0         0       0.0
PLF    201902262140          2         3       0.0
PLF    201902262150          1         2       0.0
PLF    201902262200          0         0       0.0
PLF    201902262210          0         1       0.0
PLF    201902262220          1         2       0.0
PLF    201902262230          2         3       0.0
PLF    201902262240          0         1       0.0
