,When,ghics,difcs,zen,sea,Unnamed: 0,T_a,RH,v_a,p_a,SW_direct,SW_diffuse,a,vp_a,LW_in,cld,e_a,Discharge,Prec,T_s,T_bulk,f_cone,TotalE,SW,LW,Qs,Ql,Qf,Qg,ppt,dpt,cdt,vp_ice,ghi,dif
5132,2021-02-14 11:15:00,227.808,14.722,75.93,0.246,5997,-4.375,34.38,2.806,623.478,541.125,180.375,0.35,1.518,175.157,0,0.592,0,0,0,0,1,316.074,468.975,-124.718,-28.184,0,0,0,0,0,0,6.133,721.5,180.375
5133,2021-02-14 11:30:00,172.724,11.163,78.729,0.197,5998,-3.759,32.69,2.502,623.346,570.675,190.225,0.35,1.512,176.61,0,0.591,0,0,0,0,1,349.732,494.585,-123.265,-21.587,0,0,0,0,0,0,6.133,760.9,190.225
5134,2021-02-14 11:45:00,117.767,7.611,81.581,0.147,5999,-3.677,29.59,5.274,623.213,590.625,196.875,0.35,1.377,174.472,0,0.584,0,0,0,0,1,341.97,511.875,-125.403,-44.502,0,0,0,0,0,0,6.133,787.5,196.875
5135,2021-02-14 12:00:00,65.259,4.217,84.478,0.096,6000,-3.761,23.1,6.543,623.081,627.75,209.25,0.35,1.068,168.054,0,0.563,0,0,0,0,1,355.77,544.05,-131.82,-56.46,0,0,0,0,0,0,6.133,837.0,209.25
5136,2021-02-14 12:15:00,21.296,1.376,87.416,0.045,6001,-3.141,25.57,6.945,622.934,563.775,187.925,0.35,1.239,173.175,0,0.575,0,0,0,0,1,311.868,488.605,-126.7,-50.037,0,0,0,0,0,0,6.133,751.7,187.925
5137,2021-02-14 12:30:00,0.304,0.02,90.389,0.0,6002,-3.488,24.88,6.921,622.786,500.7,166.9,0.35,1.174,171.01,0,0.57,0,0,0,0,1,249.716,433.94,-128.864,-55.36,0,0,0,0,0,0,6.133,667.6,166.9
5138,2021-02-14 12:45:00,0.0,0.0,93.392,0.0,6003,-2.938,23.91,6.839,622.639,473.7,157.9,0.35,1.176,172.393,0,0.57,0,0,0,0,1,236.991,410.54,-127.481,-46.067,0,0,0,0,0,0,6.133,631.6,157.9
5139,2021-02-14 13:00:00,0.0,0.0,96.421,0.0,6004,-2.808,22.49,6.399,622.491,517.275,172.425,0.35,1.117,171.447,0,0.566,0,0,0,0,1,278.69,448.305,-128.428,-41.187,0,0,0,0,0,0,6.133,689.7,172.425
5140,2021-02-14 13:15:00,0.0,0.0,99.472,0.0,6005,-2.674,24.09,6.879,622.382,638.25,212.75,0.35,1.208,173.717,0,0.572,0,0,0,0,1,384.837,553.15,-126.158,-42.156,0,0,0,0,0,0,6.133,851.0,212.75
5141,2021-02-14 13:30:00,0.0,0.0,102.54,0.0,6006,-2.637,23.91,4.305,622.272,645.75,215.25,0.35,1.203,173.691,0,0.572,0,0,0,0,1,407.454,559.65,-126.184,-26.012,0,0,0,0,0,0,6.133,861.0,215.25
5142,2021-02-14 13:45:00,0.0,0.0,105.621,0.0,6007,-2.498,20.79,3.699,622.162,615.0,205.0,0.35,1.057,170.846,0,0.561,0,0,0,0,1,382.802,533.0,-129.029,-21.169,0,0,0,0,0,0,6.133,820.0,205.0
5143,2021-02-14 14:00:00,0.0,0.0,108.712,0.0,6008,-2.296,19.67,4.046,622.052,594.825,198.275,0.35,1.015,170.352,0,0.558,0,0,0,0,1,364.715,515.515,-129.522,-21.278,0,0,0,0,0,0,6.133,793.1,198.275
5144,2021-02-14 14:15:00,0.0,0.0,111.809,0.0,6009,-1.785,18.42,4.001,621.893,557.625,185.875,0.35,0.987,170.915,0,0.556,0,0,0,0,1,337.961,483.275,-128.96,-16.354,0,0,0,0,0,0,6.133,743.5,185.875
5145,2021-02-14 14:30:00,0.0,0.0,114.908,0.0,6010,-1.491,18.92,5.521,621.734,494.775,164.925,0.35,1.036,172.823,0,0.56,0,0,0,0,1,282.908,428.805,-127.052,-18.846,0,0,0,0,0,0,6.133,659.7,164.925
5146,2021-02-14 14:45:00,0.0,0.0,118.005,0.0,6011,-1.587,18.52,5.572,621.574,450.45,150.15,0.35,1.007,171.887,0,0.557,0,0,0,0,1,242.164,390.39,-127.987,-20.239,0,0,0,0,0,0,6.133,600.6,150.15
5147,2021-02-14 15:00:00,0.0,0.0,121.094,0.0,6012,-1.32,18.17,5.141,621.415,434.325,144.775,0.35,1.007,172.555,0,0.557,0,0,0,0,1,233.567,376.415,-127.32,-15.528,0,0,0,0,0,0,6.133,579.1,144.775
5148,2021-02-14 15:15:00,0.0,0.0,124.172,0.0,6013,-1.191,17.22,5.731,621.314,288.675,96.225,0.35,0.964,171.782,0,0.554,0,0,0,0,1,106.477,250.185,-128.092,-15.616,0,0,0,0,0,0,6.133,384.9,96.225
5149,2021-02-14 15:30:00,0.0,0.0,127.231,0.0,6014,-1.021,16.6,3.475,621.212,320.475,106.825,0.35,0.941,171.603,0,0.552,0,0,0,0,1,141.358,277.745,-128.271,-8.116,0,0,0,0,0,0,6.133,427.3,106.825
5150,2021-02-14 15:45:00,0.0,0.0,130.266,0.0,6015,-0.891,14.61,4.83,621.111,130.95,43.65,0.35,0.836,169.042,0,0.543,60,0,0,0,1,-27.185,113.49,-130.833,-9.843,0,0,0,0,0,0,6.133,174.6,43.65
5151,2021-02-14 16:00:00,0.0,0.0,133.267,0.0,6016,-0.774,15.67,3.404,621.01,216.225,72.075,0.35,0.904,171.235,0,0.549,0,0,0,0,1,52.73,187.395,-128.64,-6.025,0,0,0,0,0,0,6.133,288.3,72.075
5152,2021-02-14 16:15:00,0.0,0.0,136.225,0.0,6017,-0.773,14.63,3.625,621.073,150.075,50.025,0.35,0.844,169.567,0,0.543,60,0,0,0,1,-6.651,130.065,-130.307,-6.408,0,0,0,0,0,0,6.133,200.1,50.025
5153,2021-02-14 16:30:00,0.0,0.0,139.128,0.0,6018,-0.49,14.6,3.841,621.137,56.378,18.792,0.35,0.86,170.702,0,0.545,60,0,0,0,1,-84.617,48.86,-129.173,-4.305,0,0,0,0,0,0,6.133,75.17,18.792
5154,2021-02-14 16:45:00,0.0,0.0,141.96,0.0,6019,-1.011,15.16,3.499,621.2,139.575,46.525,0.35,0.86,169.435,0,0.545,60,0,0,0,1,-17.566,120.965,-130.44,-8.092,0,0,0,0,0,0,6.133,186.1,46.525
5155,2021-02-14 17:00:00,0.0,0.0,144.7,0.0,6020,-1.206,12.51,3.156,621.263,138.75,46.25,0.35,0.699,164.056,0,0.529,60,0,0,0,1,-24.275,120.25,-135.818,-8.707,0,0,0,0,0,0,6.133,185.0,46.25
5156,2021-02-14 17:15:00,0.0,0.0,147.325,0.0,6021,-1.287,11.09,3.095,621.296,96.075,32.025,0.35,0.616,160.935,0,0.52,60,0,0,0,1,-64.788,83.265,-138.94,-9.113,0,0,0,0,0,0,6.133,128.1,32.025
5157,2021-02-14 17:30:00,0.0,0.0,149.8,0.0,6022,-1.584,10.43,3.855,621.328,16.478,5.492,0.35,0.567,158.363,0,0.514,60,0,0,0,1,-141.201,14.28,-141.511,-13.971,0,0,0,0,0,0,6.133,21.97,5.492
5158,2021-02-14 17:45:00,0.0,0.0,152.084,0.0,6023,-1.944,11.71,3.09,621.36,12.045,4.015,0.35,0.62,159.575,0,0.52,60,0,0,0,1,-143.605,10.439,-140.3,-13.744,0,0,0,0,0,0,6.133,16.06,4.015
5159,2021-02-14 18:00:00,0.0,0.0,154.124,0.0,6024,-2.164,12.63,2.184,621.393,5.36,1.787,0.35,0.658,160.43,0,0.525,60,0,0,0,1,-145.613,4.646,-139.444,-10.814,0,0,0,0,0,0,6.133,7.147,1.787
5160,2021-02-14 18:15:00,0.0,0.0,155.858,0.0,6025,-2.265,13.26,1.67,621.502,-1.112,-0.37,0.35,0.686,161.145,0,0.528,60,0,0,0,1,-148.349,-0.963,-138.729,-8.656,0,0,0,0,0,0,6.133,-1.482,-0.37
5161,2021-02-14 18:30:00,0.0,0.0,157.212,0.0,6026,-2.483,17.01,2.048,621.612,-3.009,-1.003,0.35,0.865,166.079,0,0.546,60,0,0,0,1,-148.043,-2.608,-133.795,-11.64,0,0,0,0,0,0,6.133,-4.012,-1.003
5162,2021-02-14 18:45:00,0.0,0.0,158.116,0.0,6027,-2.899,17.77,1.873,621.721,-3.077,-1.026,0.35,0.877,165.398,0,0.547,60,0,0,0,1,-149.575,-2.667,-134.477,-12.431,0,0,0,0,0,0,6.133,-4.103,-1.026
5163,2021-02-14 19:00:00,0.0,0.0,158.512,0.0,6028,-3.403,18.47,3.871,621.831,-3.092,-1.031,0.35,0.877,164.234,0,0.547,60,0,0,0,1,-168.484,-2.68,-135.641,-30.163,0,0,0,0,0,0,6.133,-4.123,-1.031
5164,2021-02-14 19:15:00,0.0,0.0,158.372,0.0,6029,-3.639,18.89,3.03,621.921,-3.028,-1.01,0.35,0.882,163.792,0,0.547,60,0,0,0,1,-163.958,-2.625,-136.082,-25.251,0,0,0,0,0,0,6.133,-4.038,-1.01
5165,2021-02-14 19:30:00,0.0,0.0,157.706,0.0,6030,-3.811,18.86,1.827,622.012,-3.066,-1.022,0.35,0.869,163.051,0,0.546,60,0,0,0,1,-155.428,-2.657,-136.824,-15.947,0,0,0,0,0,0,6.133,-4.088,-1.022
5166,2021-02-14 19:45:00,0.0,0.0,156.559,0.0,6031,-4.134,19.48,4.326,622.102,-2.978,-0.993,0.35,0.876,162.484,0,0.547,60,0,0,0,1,-180.938,-2.581,-137.39,-40.967,0,0,0,0,0,0,6.133,-3.971,-0.993
5167,2021-02-14 20:00:00,0.0,0.0,154.997,0.0,6032,-4.259,19.63,3.632,622.193,-3.186,-1.062,0.35,0.874,162.153,0,0.547,60,0,0,0,1,-175.923,-2.761,-137.722,-35.44,0,0,0,0,0,0,6.133,-4.248,-1.062
5168,2021-02-14 20:15:00,0.0,0.0,153.095,0.0,6033,-4.426,19.07,3.523,622.272,-3.008,-1.002,0.35,0.839,160.807,0,0.544,60,0,0,0,1,-177.403,-2.606,-139.067,-35.729,0,0,0,0,0,0,6.133,-4.01,-1.002
5169,2021-02-14 20:30:00,0.0,0.0,150.92,0.0,6034,-4.446,19.42,3.858,622.351,-3.158,-1.053,0.35,0.853,161.144,0,0.545,60,0,0,0,1,-180.775,-2.737,-138.73,-39.308,0,0,0,0,0,0,6.133,-4.211,-1.053
5170,2021-02-14 20:45:00,0.0,0.0,148.53,0.0,6035,-4.617,18.37,4.062,622.43,-2.766,-0.922,0.35,0.796,159.183,0,0.54,60,0,0,0,1,-186.072,-2.397,-140.691,-42.984,0,0,0,0,0,0,6.133,-3.688,-0.922
5171,2021-02-14 21:00:00,0.0,0.0,145.971,0.0,6036,-4.773,19.89,4.147,622.509,-2.782,-0.928,0.35,0.852,160.37,0,0.545,60,0,0,0,1,-187.287,-2.412,-139.504,-45.372,0,0,0,0,0,0,6.133,-3.71,-0.928
5172,2021-02-14 21:15:00,0.0,0.0,143.281,0.0,6037,-4.984,20.45,4.404,622.554,-2.734,-0.911,0.35,0.862,160.153,0,0.546,60,0,0,0,1,-192.408,-2.369,-139.721,-50.317,0,0,0,0,0,0,6.133,-3.645,-0.911
5173,2021-02-14 21:30:00,0.0,0.0,140.489,0.0,6038,-5.159,20.58,2.704,622.6,-2.828,-0.943,0.35,0.856,159.592,0,0.546,60,0,0,0,1,-174.715,-2.451,-140.283,-31.981,0,0,0,0,0,0,6.133,-3.771,-0.943
5174,2021-02-14 21:45:00,0.0,0.0,137.617,0.0,6039,-5.207,21.21,2.551,622.646,-2.84,-0.946,0.35,0.879,160.086,0,0.548,60,0,0,0,1,-172.704,-2.461,-139.788,-30.455,0,0,0,0,0,0,6.133,-3.786,-0.946
5175,2021-02-14 22:00:00,0.0,0.0,134.682,0.0,6040,-5.313,21.9,2.123,622.691,-2.626,-0.876,0.35,0.901,160.39,0,0.55,60,0,0,0,1,-167.624,-2.276,-139.485,-25.863,0,0,0,0,0,0,6.133,-3.502,-0.876
5176,2021-02-14 22:15:00,0.0,0.0,131.697,0.0,6041,-5.509,21.86,2.216,622.698,-2.924,-0.975,0.35,0.886,159.555,0,0.548,60,0,0,0,1,-170.846,-2.534,-140.319,-27.992,0,0,0,0,0,0,6.133,-3.899,-0.975
5177,2021-02-14 22:30:00,0.0,0.0,128.675,0.0,6042,-5.583,22.5,1.983,622.704,-2.663,-0.888,0.35,0.906,159.914,0,0.55,60,0,0,0,1,-167.654,-2.308,-139.96,-25.385,0,0,0,0,0,0,6.133,-3.551,-0.888
5178,2021-02-14 22:45:00,0.0,0.0,125.624,0.0,6043,-5.583,22.57,2.699,622.71,-2.595,-0.865,0.35,0.909,159.985,0,0.55,60,0,0,0,1,-176.69,-2.249,-139.889,-34.552,0,0,0,0,0,0,6.133,-3.46,-0.865
5179,2021-02-14 23:00:00,0.0,0.0,122.552,0.0,6044,-6.005,22.59,3.113,622.716,-2.873,-0.958,0.35,0.881,158.303,0,0.548,60,0,0,0,1,-186.926,-2.49,-141.571,-42.864,0,0,0,0,0,0,6.133,-3.831,-0.958
5180,2021-02-14 23:15:00,0.0,0.0,119.464,0.0,6045,-6.308,23.33,3.219,622.711,-2.5,-0.834,0.35,0.889,157.814,0,0.549,60,0,0,0,1,-190.787,-2.167,-142.06,-46.56,0,0,0,0,0,0,6.133,-3.334,-0.834
5181,2021-02-14 23:30:00,0.0,0.0,116.367,0.0,6046,-6.229,22.99,3.153,622.706,-2.543,-0.848,0.35,0.881,157.8,0,0.548,60,0,0,0,1,-189.312,-2.204,-142.074,-45.034,0,0,0,0,0,0,6.133,-3.391,-0.848
5182,2021-02-14 23:45:00,0.0,0.0,113.265,0.0,6047,-6.501,23.92,4.169,622.7,-2.41,-0.803,0.35,0.898,157.603,0,0.55,60,0,0,0,1,-206.505,-2.088,-142.272,-62.145,0,0,0,0,0,0,6.133,-3.213,-0.803
5183,2021-02-15 00:00:00,0.0,0.0,110.163,0.0,6048,-6.959,24.22,4.306,622.695,-2.507,-0.836,0.35,0.878,156.051,0,0.548,60,0,0,0,1,-214.705,-2.173,-143.824,-68.708,0,0,0,0,0,0,6.133,-3.343,-0.836
5184,2021-02-15 00:15:00,0.0,0.0,107.064,0.0,6049,-7.055,24.08,4.604,622.692,-2.392,-0.798,0.35,0.866,155.54,0,0.547,60,0,0,0,1,-220.884,-2.074,-144.334,-74.476,0,0,0,0,0,0,6.133,-3.19,-0.798
5185,2021-02-15 00:30:00,0.0,0.0,103.973,0.0,6050,-7.202,24.08,4.59,622.688,-2.533,-0.844,0.35,0.857,154.957,0,0.546,60,0,0,0,1,-222.909,-2.195,-144.918,-75.797,0,0,0,0,0,0,6.133,-3.377,-0.844
5186,2021-02-15 00:45:00,0.0,0.0,100.893,0.0,6051,-7.284,24.06,4.86,622.685,-2.473,-0.824,0.35,0.85,154.614,0,0.546,60,0,0,0,1,-228.572,-2.143,-145.26,-81.169,0,0,0,0,0,0,6.133,-3.297,-0.824
5187,2021-02-15 01:00:00,0.0,0.0,97.828,0.0,6052,-7.453,24.45,5.051,622.682,-2.558,-0.853,0.35,0.853,154.301,0,0.546,60,0,0,0,1,-234.106,-2.217,-145.574,-86.315,0,0,0,0,0,0,6.133,-3.411,-0.853
5188,2021-02-15 01:15:00,0.0,0.0,94.783,0.0,6053,-7.474,24.71,5.365,622.671,-3.395,-1.132,0.35,0.861,154.451,0,0.547,60,0,0,0,1,-240.304,-2.943,-145.423,-91.938,0,0,0,0,0,0,6.133,-4.527,-1.132
5189,2021-02-15 01:30:00,0.0,0.0,91.761,0.0,6054,-7.521,24.25,5.356,622.66,-2.848,-0.95,0.35,0.841,153.852,0,0.545,60,0,0,0,1,-240.851,-2.469,-146.023,-92.359,0,0,0,0,0,0,6.133,-3.798,-0.95
5190,2021-02-15 01:45:00,7.831,0.507,88.766,0.022,6055,-7.66,24.83,3.646,622.648,-2.712,-0.904,0.35,0.852,153.824,0,0.546,60,0,0,0,1,-212.434,-2.35,-146.051,-64.033,0,0,0,0,0,0,6.133,-3.616,-0.904
5191,2021-02-15 02:00:00,43.568,2.818,85.803,0.073,6056,-7.662,24.88,3.148,622.637,-2.377,-0.792,0.35,0.854,153.86,0,0.546,60,0,0,0,1,-203.374,-2.06,-146.015,-55.3,0,0,0,0,0,0,6.133,-3.169,-0.792
5192,2021-02-15 02:15:00,93.501,6.049,82.878,0.124,6057,-7.707,24.59,3.054,622.581,-3.212,-1.07,0.35,0.841,153.425,0,0.545,60,0,0,0,1,-203.191,-2.783,-146.449,-53.959,0,0,0,0,0,0,6.133,-4.282,-1.07
5193,2021-02-15 02:30:00,147.933,9.57,79.995,0.175,6058,-7.75,25.11,3.392,622.525,-3.214,-1.072,0.35,0.856,153.715,0,0.546,60,0,0,0,1,-209.205,-2.786,-146.159,-60.26,0,0,0,0,0,0,6.133,-4.286,-1.072
5194,2021-02-15 02:45:00,203.325,13.153,77.161,0.224,6059,-7.931,25.06,2.813,622.469,-3.071,-1.024,0.35,0.842,152.959,0,0.545,60,0,0,0,1,-200.713,-2.662,-146.915,-51.136,0,0,0,0,0,0,6.133,-4.095,-1.024
5195,2021-02-15 03:00:00,258.178,16.701,74.382,0.273,6060,-8.05,26.0,3.234,622.413,-2.846,-0.948,0.35,0.866,153.297,0,0.547,60,0,0,0,1,-208.71,-2.466,-146.578,-59.666,0,0,0,0,0,0,6.133,-3.794,-0.948
5196,2021-02-15 03:15:00,311.699,20.164,71.667,0.32,6061,-8.22,26.6,4.028,622.373,-2.695,-0.898,0.35,0.874,153.127,0,0.548,60,0,0,0,1,-224.963,-2.335,-146.748,-75.88,0,0,0,0,0,0,6.133,-3.593,-0.898
5197,2021-02-15 03:30:00,363.377,23.507,69.023,0.366,6062,-8.45,27.05,4.355,622.332,-2.47,-0.823,0.35,0.873,152.589,0,0.548,60,0,0,0,1,-233.756,-2.14,-147.286,-84.33,0,0,0,0,0,0,6.133,-3.293,-0.823
5198,2021-02-15 03:45:00,412.838,26.706,66.46,0.411,6063,-8.54,27.36,4.054,622.292,-2.436,-0.812,0.35,0.877,152.483,0,0.549,60,0,0,0,1,-228.835,-2.111,-147.391,-79.332,0,0,0,0,0,0,6.133,-3.248,-0.812
5199,2021-02-15 04:00:00,459.777,29.743,63.989,0.454,6064,-8.57,27.52,4.502,622.252,-2.578,-0.859,0.35,0.88,152.492,0,0.549,60,0,0,0,1,-238.019,-2.234,-147.382,-88.403,0,0,0,0,0,0,6.133,-3.437,-0.859
5200,2021-02-15 04:15:00,503.936,32.599,61.621,0.495,6065,-8.66,28.52,4.202,622.253,-2.525,-0.842,0.35,0.906,152.917,0,0.551,60,0,0,0,1,-232.525,-2.189,-146.958,-83.379,0,0,0,0,0,0,6.133,-3.367,-0.842
5201,2021-02-15 04:30:00,545.088,35.261,59.37,0.535,6066,-8.67,28.41,3.652,622.254,-2.378,-0.793,0.35,0.901,152.793,0,0.551,60,0,0,0,1,-221.692,-2.061,-147.082,-72.549,0,0,0,0,0,0,6.133,-3.171,-0.793
5202,2021-02-15 04:45:00,583.029,37.716,57.249,0.572,6067,-8.71,29.38,2.732,622.255,-2.326,-0.776,0.35,0.929,153.369,0,0.553,60,0,0,0,1,-203.045,-2.016,-146.505,-54.523,0,0,0,0,0,0,6.133,-3.102,-0.776
5203,2021-02-15 05:00:00,617.581,39.951,55.276,0.606,6068,-8.75,30.09,3.0,622.256,-2.354,-0.785,0.35,0.949,153.735,0,0.555,60,0,0,0,1,-208.327,-2.04,-146.14,-60.147,0,0,0,0,0,0,6.133,-3.139,-0.785
5204,2021-02-15 05:15:00,648.58,41.956,53.465,0.638,6069,-8.79,28.84,2.639,622.235,-2.335,-0.778,0.35,0.906,152.648,0,0.551,60,0,0,0,1,-202.399,-2.023,-147.226,-53.149,0,0,0,0,0,0,6.133,-3.113,-0.778
5205,2021-02-15 05:30:00,675.885,43.723,51.836,0.666,6070,-8.93,31.16,3.025,622.215,-2.48,-0.827,0.35,0.969,153.788,0,0.556,60,0,0,0,1,-210.128,-2.15,-146.087,-61.891,0,0,0,0,0,0,6.133,-3.307,-0.827
5206,2021-02-15 05:45:00,699.372,45.242,50.405,0.691,6071,-8.92,30.9,3.189,622.195,-2.342,-0.781,0.35,0.961,153.644,0,0.556,60,0,0,0,1,-213.433,-2.03,-146.231,-65.172,0,0,0,0,0,0,6.133,-3.123,-0.781
5207,2021-02-15 06:00:00,718.934,46.508,49.191,0.712,6072,-8.91,30.13,2.91,622.175,-2.267,-0.756,0.35,0.938,153.13,0,0.554,60,0,0,0,1,-208.111,-1.965,-146.744,-59.401,0,0,0,0,0,0,6.133,-3.023,-0.756
5208,2021-02-15 06:15:00,734.483,47.513,48.21,0.729,6073,-9.03,31.48,2.898,622.162,-2.268,-0.756,0.35,0.971,153.615,0,0.557,60,0,0,0,1,-208.177,-1.966,-146.259,-59.952,0,0,0,0,0,0,6.133,-3.024,-0.756
5209,2021-02-15 06:30:00,745.951,48.255,47.477,0.742,6074,-9.05,31.65,2.943,622.15,-2.508,-0.836,0.35,0.975,153.654,0,0.557,60,0,0,0,1,-209.411,-2.174,-146.221,-61.016,0,0,0,0,0,0,6.133,-3.344,-0.836
5210,2021-02-15 06:45:00,753.286,48.73,47.004,0.75,6075,-9.07,32.06,3.19,622.138,-2.426,-0.808,0.35,0.986,153.857,0,0.558,60,0,0,0,1,-214.402,-2.102,-146.017,-66.282,0,0,0,0,0,0,6.133,-3.234,-0.808
5211,2021-02-15 07:00:00,756.456,48.935,46.798,0.754,6076,-9.22,32.51,3.455,622.126,-1.545,-0.515,0.35,0.988,153.567,0,0.558,60,0,0,0,1,-220.621,-1.339,-146.307,-72.974,0,0,0,0,0,0,6.133,-2.06,-0.515
5212,2021-02-15 07:15:00,755.447,48.87,46.864,0.753,6077,-9.18,31.77,3.179,622.237,1.737,0.579,0.35,0.968,153.221,0,0.557,60,0,0,0,1,-212.013,1.505,-146.653,-66.866,0,0,0,0,0,0,6.133,2.316,0.579
5213,2021-02-15 07:30:00,750.262,48.534,47.2,0.747,6078,-9.25,32.33,3.108,622.348,8.535,2.845,0.35,0.98,153.326,0,0.558,60,0,0,0,1,-205.034,7.397,-146.548,-65.882,0,0,0,0,0,0,6.133,11.38,2.845
5214,2021-02-15 07:45:00,740.926,47.93,47.8,0.737,6079,-9.17,32.49,2.881,622.46,48.96,16.32,0.35,0.991,153.752,0,0.558,60,0,0,0,1,-164.243,42.432,-146.122,-60.553,0,0,0,0,0,0,6.133,65.28,16.32
5215,2021-02-15 08:00:00,727.479,47.06,48.655,0.722,6080,-9.22,33.28,2.936,622.571,96.0,32.0,0.35,1.011,154.082,0,0.56,60,0,0,0,1,-124.65,83.2,-145.793,-62.057,0,0,0,0,0,0,6.133,128.0,32.0
5216,2021-02-15 08:15:00,709.983,45.929,49.75,0.702,6081,-8.82,32.91,1.215,622.649,129.9,43.3,0.35,1.032,155.434,0,0.561,60,0,0,0,1,-56.431,112.58,-144.441,-24.57,0,0,0,0,0,0,6.133,173.2,43.3
5217,2021-02-15 08:30:00,688.515,44.54,51.071,0.679,6082,-8.04,31.76,0.64,622.728,166.5,55.5,0.35,1.058,157.783,0,0.563,60,0,0,0,1,-9.591,144.3,-142.091,-11.799,0,0,0,0,0,0,6.133,222.0,55.5
5218,2021-02-15 08:45:00,663.172,42.9,52.6,0.653,6083,-7.642,33.35,1.116,622.806,203.85,67.95,0.35,1.146,160.519,0,0.57,0,0,0,0,1,17.756,176.67,-139.356,-19.559,0,0,0,0,0,0,6.133,271.8,67.95
5219,2021-02-15 09:00:00,634.069,41.018,54.32,0.623,6084,-7.893,32.66,2.018,622.884,241.35,80.45,0.35,1.101,159.013,0,0.566,0,0,0,0,1,31.776,209.17,-140.861,-36.533,0,0,0,0,0,0,6.133,321.8,80.45
5220,2021-02-15 09:15:00,601.34,38.9,56.211,0.59,6085,-7.714,32.61,1.814,622.913,282.825,94.275,0.35,1.115,159.71,0,0.567,0,0,0,0,1,72.854,245.115,-140.164,-32.096,0,0,0,0,0,0,6.133,377.1,94.275
5221,2021-02-15 09:30:00,565.135,36.558,58.258,0.554,6086,-7.449,31.98,1.658,622.941,323.7,107.9,0.35,1.116,160.351,0,0.567,0,0,0,0,1,112.686,280.54,-139.524,-28.33,0,0,0,0,0,0,6.133,431.6,107.9
5222,2021-02-15 09:45:00,525.625,34.002,60.443,0.516,6087,-7.361,31.95,1.655,622.97,362.025,120.675,0.35,1.123,160.691,0,0.568,0,0,0,0,1,146.625,313.755,-139.184,-27.946,0,0,0,0,0,0,6.133,482.7,120.675
5223,2021-02-15 10:00:00,483.002,31.245,62.752,0.476,6088,-6.968,30.7,1.502,622.999,398.475,132.825,0.35,1.112,161.39,0,0.567,0,0,0,0,1,182.851,345.345,-138.485,-24.009,0,0,0,0,0,0,6.133,531.3,132.825
5224,2021-02-15 10:15:00,437.479,28.3,65.171,0.433,6089,-6.425,30.07,1.527,622.923,433.425,144.475,0.35,1.136,163.155,0,0.569,0,0,0,0,1,216.411,375.635,-136.72,-22.504,0,0,0,0,0,0,6.133,577.9,144.475
5225,2021-02-15 10:30:00,389.299,25.184,67.687,0.389,6090,-6.32,29.05,2.453,622.847,465.75,155.25,0.35,1.106,162.786,0,0.566,0,0,0,0,1,231.006,403.65,-137.088,-35.556,0,0,0,0,0,0,6.133,621.0,155.25
5226,2021-02-15 10:45:00,338.738,21.913,70.29,0.344,6091,-6.111,29.07,2.003,622.772,494.475,164.825,0.35,1.125,163.669,0,0.568,0,0,0,0,1,264.27,428.545,-136.205,-28.07,0,0,0,0,0,0,6.133,659.3,164.825
5227,2021-02-15 11:00:00,286.131,18.51,72.969,0.297,6092,-5.874,28.51,2.83,622.696,520.575,173.525,0.35,1.123,164.2,0,0.567,0,0,0,0,1,277.374,451.165,-135.675,-38.116,0,0,0,0,0,0,6.133,694.1,173.525
5228,2021-02-15 11:15:00,231.906,15.002,75.715,0.249,6093,-5.648,27.56,2.035,622.567,543.825,181.275,0.35,1.105,164.346,0,0.566,0,0,0,0,1,309.437,471.315,-135.529,-26.349,0,0,0,0,0,0,6.133,725.1,181.275
5229,2021-02-15 11:30:00,176.681,11.429,78.52,0.2,6094,-5.414,27.47,3.219,622.438,566.175,188.725,0.35,1.121,165.245,0,0.567,0,0,0,0,1,316.111,490.685,-134.63,-39.944,0,0,0,0,0,0,6.133,754.9,188.725
5230,2021-02-15 11:45:00,121.506,7.86,81.378,0.15,6095,-5.021,26.45,1.985,622.308,583.5,194.5,0.35,1.112,165.994,0,0.566,0,0,0,0,1,348.981,505.7,-133.881,-22.839,0,0,0,0,0,0,6.133,778.0,194.5
5231,2021-02-15 12:00:00,68.581,4.436,84.281,0.1,6096,-5.081,25.79,2.933,622.179,596.775,198.925,0.35,1.079,165.145,0,0.564,0,0,0,0,1,348.334,517.205,-134.729,-34.142,0,0,0,0,0,0,6.133,795.7,198.925
5232,2021-02-15 12:15:00,23.629,1.529,87.224,0.048,6097,-4.269,22.4,2.38,621.949,606.75,202.25,0.35,0.997,165.198,0,0.557,0,0,0,0,1,367.905,525.85,-134.677,-23.269,0,0,0,0,0,0,6.133,809.0,202.25
5233,2021-02-15 12:30:00,0.714,0.046,90.201,0.0,6098,-3.89,20.24,2.221,621.719,612.75,204.25,0.35,0.927,164.378,0,0.552,0,0,0,0,1,375.775,531.05,-135.496,-19.779,0,0,0,0,0,0,6.133,817.0,204.25
5234,2021-02-15 12:45:00,0.0,0.0,93.208,0.0,6099,-3.89,22.08,3.572,621.488,617.25,205.75,0.35,1.011,166.434,0,0.558,0,0,0,0,1,369.711,534.95,-133.44,-31.799,0,0,0,0,0,0,6.133,823.0,205.75
5235,2021-02-15 13:00:00,0.0,0.0,96.24,0.0,6100,-3.279,19.95,2.209,621.258,616.5,205.5,0.35,0.956,166.568,0,0.554,0,0,0,0,1,384.423,534.3,-133.307,-16.57,0,0,0,0,0,0,6.133,822.0,205.5
