,When,Unnamed: 0,T_a,RH,v_a,p_a,SW_direct,LW_in,SW_diffuse
1441,2021-02-14 17:15:00,9138,-1.287,11.09,3.095,621.296,96.075,203.4,32.025
1442,2021-02-14 17:30:00,9139,-1.584,10.43,3.855,621.328,16.478,203.4,5.492
1443,2021-02-14 17:45:00,9140,-1.944,11.71,3.09,621.36,12.045,205.1,4.015
1444,2021-02-14 18:00:00,9141,-2.164,12.63,2.184,621.393,5.36,203.8,1.787
1445,2021-02-14 18:15:00,9142,-2.265,13.26,1.67,621.502,-1.112,201.8,-0.37
1446,2021-02-14 18:30:00,9143,-2.483,17.01,2.048,621.612,-3.009,200.8,-1.003
1447,2021-02-14 18:45:00,9144,-2.899,17.77,1.873,621.721,-3.077,200.4,-1.026
1448,2021-02-14 19:00:00,9145,-3.403,18.47,3.871,621.831,-3.092,199.7,-1.031
1449,2021-02-14 19:15:00,9146,-3.639,18.89,3.03,621.921,-3.028,199.6,-1.01
1450,2021-02-14 19:30:00,9147,-3.811,18.86,1.827,622.012,-3.066,199.2,-1.022
1451,2021-02-14 19:45:00,9148,-4.134,19.48,4.326,622.102,-2.978,199.2,-0.993
1452,2021-02-14 20:00:00,9149,-4.259,19.63,3.632,622.193,-3.186,199.1,-1.062
1453,2021-02-14 20:15:00,9150,-4.426,19.07,3.523,622.272,-3.008,198.8,-1.002
1454,2021-02-14 20:30:00,9151,-4.446,19.42,3.858,622.351,-3.158,198.4,-1.053
1455,2021-02-14 20:45:00,9152,-4.617,18.37,4.062,622.43,-2.766,198.2,-0.922
1456,2021-02-14 21:00:00,9153,-4.773,19.89,4.147,622.509,-2.782,197.7,-0.928
1457,2021-02-14 21:15:00,9154,-4.984,20.45,4.404,622.554,-2.734,197.2,-0.911
1458,2021-02-14 21:30:00,9155,-5.159,20.58,2.704,622.6,-2.828,196.7,-0.943
1459,2021-02-14 21:45:00,9156,-5.207,21.21,2.551,622.646,-2.84,196.3,-0.946
1460,2021-02-14 22:00:00,9157,-5.313,21.9,2.123,622.691,-2.626,195.9,-0.876
1461,2021-02-14 22:15:00,9158,-5.509,21.86,2.216,622.698,-2.924,195.6,-0.975
1462,2021-02-14 22:30:00,9159,-5.583,22.5,1.983,622.704,-2.663,195.5,-0.888
1463,2021-02-14 22:45:00,9160,-5.583,22.57,2.699,622.71,-2.595,195.2,-0.865
1464,2021-02-14 23:00:00,9161,-6.005,22.59,3.113,622.716,-2.873,195.1,-0.958
1465,2021-02-14 23:15:00,9162,-6.308,23.33,3.219,622.711,-2.5,194.4,-0.834
1466,2021-02-14 23:30:00,9163,-6.229,22.99,3.153,622.706,-2.543,194.4,-0.848
1467,2021-02-14 23:45:00,9164,-6.501,23.92,4.169,622.7,-2.41,194.3,-0.803
1468,2021-02-15 00:00:00,9165,-6.959,24.22,4.306,622.695,-2.507,193.8,-0.836
1469,2021-02-15 00:15:00,9166,-7.055,24.08,4.604,622.692,-2.392,194.0,-0.798
1470,2021-02-15 00:30:00,9167,-7.202,24.08,4.59,622.688,-2.533,194.1,-0.844
1471,2021-02-15 00:45:00,9168,-7.284,24.06,4.86,622.685,-2.473,194.2,-0.824
1472,2021-02-15 01:00:00,9169,-7.453,24.45,5.051,622.682,-2.558,194.3,-0.853
1473,2021-02-15 01:15:00,9170,-7.474,24.71,5.365,622.671,-3.395,191.9,-1.132
1474,2021-02-15 01:30:00,9171,-7.521,24.25,5.356,622.66,-2.848,191.5,-0.95
1475,2021-02-15 01:45:00,9172,-7.66,24.83,3.646,622.648,-2.712,191.4,-0.904
1476,2021-02-15 02:00:00,9173,-7.662,24.88,3.148,622.637,-2.377,190.7,-0.792
1477,2021-02-15 02:15:00,9174,-7.707,24.59,3.054,622.581,-3.212,189.1,-1.07
1478,2021-02-15 02:30:00,9175,-7.75,25.11,3.392,622.525,-3.214,188.0,-1.072
1479,2021-02-15 02:45:00,9176,-7.931,25.06,2.813,622.469,-3.071,187.0,-1.024
1480,2021-02-15 03:00:00,9177,-8.05,26.0,3.234,622.413,-2.846,186.7,-0.948
1481,2021-02-15 03:15:00,9178,-8.22,26.6,4.028,622.373,-2.695,185.8,-0.898
1482,2021-02-15 03:30:00,9179,-8.45,27.05,4.355,622.332,-2.47,185.5,-0.823
1483,2021-02-15 03:45:00,9180,-8.54,27.36,4.054,622.292,-2.436,185.3,-0.812
1484,2021-02-15 04:00:00,9181,-8.57,27.52,4.502,622.252,-2.578,184.3,-0.859
1485,2021-02-15 04:15:00,9182,-8.66,28.52,4.202,622.253,-2.525,184.0,-0.842
1486,2021-02-15 04:30:00,9183,-8.67,28.41,3.652,622.254,-2.378,183.7,-0.793
1487,2021-02-15 04:45:00,9184,-8.71,29.38,2.732,622.255,-2.326,183.2,-0.776
1488,2021-02-15 05:00:00,9185,-8.75,30.09,3.0,622.256,-2.354,183.0,-0.785
1489,2021-02-15 05:15:00,9186,-8.79,28.84,2.639,622.235,-2.335,182.5,-0.778
1490,2021-02-15 05:30:00,9187,-8.93,31.16,3.025,622.215,-2.48,182.0,-0.827
1491,2021-02-15 05:45:00,9188,-8.92,30.9,3.189,622.195,-2.342,181.8,-0.781
1492,2021-02-15 06:00:00,9189,-8.91,30.13,2.91,622.175,-2.267,181.2,-0.756
1493,2021-02-15 06:15:00,9190,-9.03,31.48,2.898,622.162,-2.268,180.3,-0.756
1494,2021-02-15 06:30:00,9191,-9.05,31.65,2.943,622.15,-2.508,179.6,-0.836
1495,2021-02-15 06:45:00,9192,-9.07,32.06,3.19,622.138,-2.426,179.3,-0.808
1496,2021-02-15 07:00:00,9193,-9.22,32.51,3.455,622.126,-1.545,178.8,-0.515
1497,2021-02-15 07:15:00,9194,-9.18,31.77,3.179,622.237,1.737,178.3,0.579
1498,2021-02-15 07:30:00,9195,-9.25,32.33,3.108,622.348,8.535,178.2,2.845
1499,2021-02-15 07:45:00,9196,-9.17,32.49,2.881,622.46,48.96,178.1,16.32
1500,2021-02-15 08:00:00,9197,-9.22,33.28,2.936,622.571,96.0,177.8,32.0
1501,2021-02-15 08:15:00,9198,-8.82,32.91,1.215,622.649,129.9,176.9,43.3
1502,2021-02-15 08:30:00,9199,-8.04,31.76,0.64,622.728,166.5,175.4,55.5
1503,2021-02-15 08:45:00,9200,-7.642,33.35,1.116,622.806,203.85,174.9,67.95
1504,2021-02-15 09:00:00,9201,-7.893,32.66,2.018,622.884,241.35,176.1,80.45
1505,2021-02-15 09:15:00,9202,-7.714,32.61,1.814,622.913,282.825,178.2,94.275
1506,2021-02-15 09:30:00,9203,-7.449,31.98,1.658,622.941,323.7,178.6,107.9
1507,2021-02-15 09:45:00,9204,-7.361,31.95,1.655,622.97,362.025,180.8,120.675
1508,2021-02-15 10:00:00,9205,-6.968,30.7,1.502,622.999,398.475,182.2,132.825
1509,2021-02-15 10:15:00,9206,-6.425,30.07,1.527,622.923,433.425,184.2,144.475
1510,2021-02-15 10:30:00,9207,-6.32,29.05,2.453,622.847,465.75,186.3,155.25
1511,2021-02-15 10:45:00,9208,-6.111,29.07,2.003,622.772,494.475,188.5,164.825
1512,2021-02-15 11:00:00,9209,-5.874,28.51,2.83,622.696,520.575,190.6,173.525
1513,2021-02-15 11:15:00,9210,-5.648,27.56,2.035,622.567,543.825,192.1,181.275
1514,2021-02-15 11:30:00,9211,-5.414,27.47,3.219,622.438,566.175,192.6,188.725
1515,2021-02-15 11:45:00,9212,-5.021,26.45,1.985,622.308,583.5,194.1,194.5
1516,2021-02-15 12:00:00,9213,-5.081,25.79,2.933,622.179,596.775,196.0,198.925
1517,2021-02-15 12:15:00,9214,-4.269,22.4,2.38,621.949,606.75,197.9,202.25
1518,2021-02-15 12:30:00,9215,-3.89,20.24,2.221,621.719,612.75,199.3,204.25
1519,2021-02-15 12:45:00,9216,-3.89,22.08,3.572,621.488,617.25,199.7,205.75
1520,2021-02-15 13:00:00,9217,-3.279,19.95,2.209,621.258,616.5,199.5,205.5
1521,2021-02-15 13:15:00,9218,-3.86,18.36,2.631,621.081,612.0,200.7,204.0
1522,2021-02-15 13:30:00,9219,-3.567,14.02,1.848,620.904,600.75,201.2,200.25
1523,2021-02-15 13:45:00,9220,-2.106,15.34,1.333,620.727,590.175,202.1,196.725
1524,2021-02-15 14:00:00,9221,-2.389,12.54,2.325,620.55,574.8,202.8,191.6
1525,2021-02-15 14:15:00,9222,-2.588,13.49,1.827,620.403,556.725,202.3,185.575
1526,2021-02-15 14:30:00,9223,-2.485,13.36,3.537,620.256,533.475,203.1,177.825
1527,2021-02-15 14:45:00,9224,-2.596,13.37,2.604,620.109,508.8,203.4,169.6
1528,2021-02-15 15:00:00,9225,-2.595,13.6,3.54,619.962,481.575,203.7,160.525
1529,2021-02-15 15:15:00,9226,-2.243,13.11,2.415,619.907,449.175,203.2,149.725
1530,2021-02-15 15:30:00,9227,-1.778,13.78,1.978,619.852,408.375,203.4,136.125
1531,2021-02-15 15:45:00,9228,-1.824,13.3,2.725,619.796,372.15,204.6,124.05
1532,2021-02-15 16:00:00,9229,-2.062,14.36,4.138,619.741,342.75,203.9,114.25
1533,2021-02-15 16:15:00,9230,-1.818,13.16,2.067,619.681,302.55,204.6,100.85
1534,2021-02-15 16:30:00,9231,-2.105,13.57,2.12,619.62,254.475,203.7,84.825
1535,2021-02-15 16:45:00,9232,-2.086,14.04,2.883,619.559,210.0,202.8,70.0
1536,2021-02-15 17:00:00,9233,-2.08,13.43,2.077,619.498,135.075,202.5,45.025
1537,2021-02-15 17:15:00,9234,-2.165,14.85,1.872,619.485,96.6,201.9,32.2
1538,2021-02-15 17:30:00,9235,-2.492,15.37,3.14,619.473,15.075,201.7,5.025
1539,2021-02-15 17:45:00,9236,-2.581,16.46,3.804,619.46,8.88,201.1,2.96
1540,2021-02-15 18:00:00,9237,-2.725,17.45,2.981,619.447,3.566,200.3,1.189
1541,2021-02-15 18:15:00,9238,-2.993,18.08,1.089,619.514,-1.249,200.3,-0.416
1542,2021-02-15 18:30:00,9239,-3.378,18.03,3.371,619.58,-3.169,200.9,-1.056
1543,2021-02-15 18:45:00,9240,-3.896,18.65,5.245,619.647,-3.309,199.9,-1.103
1544,2021-02-15 19:00:00,9241,-4.124,18.86,5.537,619.713,-3.08,199.4,-1.027
1545,2021-02-15 19:15:00,9242,-4.344,19.25,5.778,619.829,-3.253,198.4,-1.084
1546,2021-02-15 19:30:00,9243,-4.369,19.13,4.609,619.945,-3.078,197.6,-1.026
1547,2021-02-15 19:45:00,9244,-4.389,19.3,4.035,620.061,-3.028,197.4,-1.01
1548,2021-02-15 20:00:00,9245,-4.463,20.38,3.605,620.177,-3.067,196.7,-1.022
1549,2021-02-15 20:15:00,9246,-4.507,20.02,2.005,620.257,-3.034,196.1,-1.011
1550,2021-02-15 20:30:00,9247,-4.715,21.24,2.059,620.337,-2.919,196.0,-0.973
1551,2021-02-15 20:45:00,9248,-4.68,21.01,1.282,620.417,-2.892,195.8,-0.964
1552,2021-02-15 21:00:00,9249,-4.906,21.2,1.767,620.497,-2.966,195.1,-0.988
1553,2021-02-15 21:15:00,9250,-4.872,21.7,1.686,620.558,-2.96,194.8,-0.986
1554,2021-02-15 21:30:00,9251,-5.163,22.57,1.104,620.619,-2.889,194.7,-0.963
1555,2021-02-15 21:45:00,9252,-5.471,22.68,2.119,620.68,-2.841,194.6,-0.947
1556,2021-02-15 22:00:00,9253,-5.697,22.78,2.399,620.742,-2.919,194.3,-0.973
1557,2021-02-15 22:15:00,9254,-5.986,23.6,2.512,620.751,-2.892,194.2,-0.964
1558,2021-02-15 22:30:00,9255,-6.137,24.6,2.44,620.759,-3.157,194.2,-1.052
1559,2021-02-15 22:45:00,9256,-6.188,23.55,2.357,620.768,-3.155,194.2,-1.052
1560,2021-02-15 23:00:00,9257,-6.431,24.16,2.542,620.777,-3.021,194.1,-1.007
1561,2021-02-15 23:15:00,9258,-6.456,24.1,2.323,620.742,-3.328,193.9,-1.109
1562,2021-02-15 23:30:00,9259,-6.696,24.74,2.267,620.706,-3.101,193.7,-1.034
1563,2021-02-15 23:45:00,9260,-7.024,24.76,2.816,620.67,-3.073,193.5,-1.024
1564,2021-02-16 00:00:00,9261,-7.2,25.11,2.897,620.634,-2.96,193.1,-0.986
1565,2021-02-16 00:15:00,9262,-7.256,25.83,2.609,620.628,-2.673,193.0,-0.891
1566,2021-02-16 00:30:00,9263,-7.311,25.73,2.183,620.622,-2.907,193.4,-0.969
1567,2021-02-16 00:45:00,9264,-7.352,25.48,2.412,620.617,-2.717,193.3,-0.906
1568,2021-02-16 01:00:00,9265,-7.358,25.75,2.57,620.611,-2.748,192.7,-0.916
1569,2021-02-16 01:15:00,9266,-7.537,26.02,2.895,620.583,-2.763,191.6,-0.921
1570,2021-02-16 01:30:00,9267,-7.976,26.79,2.848,620.554,-2.521,190.7,-0.84
1571,2021-02-16 01:45:00,9268,-7.832,26.18,2.427,620.526,-2.423,190.7,-0.808
1572,2021-02-16 02:00:00,9269,-7.586,26.74,2.643,620.498,-2.686,189.9,-0.895
1573,2021-02-16 02:15:00,9270,-7.838,27.62,1.532,620.482,-2.414,189.5,-0.805
1574,2021-02-16 02:30:00,9271,-7.939,28.19,1.336,620.465,-2.199,189.3,-0.733
1575,2021-02-16 02:45:00,9272,-8.14,29.02,2.096,620.449,-2.325,189.0,-0.775
1576,2021-02-16 03:00:00,9273,-8.34,28.87,2.696,620.432,-2.159,189.0,-0.72
1577,2021-02-16 03:15:00,9274,-8.35,29.42,1.665,620.419,-2.423,188.6,-0.808
1578,2021-02-16 03:30:00,9275,-8.52,30.66,2.189,620.405,-2.91,188.0,-0.97
1579,2021-02-16 03:45:00,9276,-8.91,30.53,2.284,620.392,-2.853,186.7,-0.951
1580,2021-02-16 04:00:00,9277,-9.04,31.1,1.279,620.378,-3.004,185.3,-1.001
1581,2021-02-16 04:15:00,9278,-8.96,31.72,1.243,620.402,-2.858,184.6,-0.953
1582,2021-02-16 04:30:00,9279,-9.16,32.73,1.711,620.426,-2.788,184.1,-0.929
1583,2021-02-16 04:45:00,9280,-9.4,32.85,2.401,620.45,-2.576,183.5,-0.859
1584,2021-02-16 05:00:00,9281,-9.57,32.41,2.503,620.474,-2.674,182.9,-0.891
1585,2021-02-16 05:15:00,9282,-9.49,33.85,1.947,620.539,-2.392,182.6,-0.797
1586,2021-02-16 05:30:00,9283,-9.49,34.36,1.57,620.604,-2.296,182.1,-0.765
1587,2021-02-16 05:45:00,9284,-9.66,35.49,2.386,620.669,-2.396,181.7,-0.798
1588,2021-02-16 06:00:00,9285,-9.91,35.76,3.133,620.733,-2.293,181.4,-0.764
1589,2021-02-16 06:15:00,9286,-10.29,36.04,3.801,620.831,-2.351,180.9,-0.784
1590,2021-02-16 06:30:00,9287,-10.34,35.4,3.92,620.929,-2.271,180.4,-0.757
1591,2021-02-16 06:45:00,9288,-10.17,35.5,3.677,621.027,-2.296,180.0,-0.765
1592,2021-02-16 07:00:00,9289,-10.25,36.47,3.881,621.124,-1.695,180.1,-0.565
1593,2021-02-16 07:15:00,9290,-10.43,37.22,4.185,621.245,1.7,180.3,0.567
1594,2021-02-16 07:30:00,9291,-10.47,36.49,4.11,621.365,9.128,180.1,3.042
1595,2021-02-16 07:45:00,9292,-10.23,36.81,3.717,621.485,52.515,179.6,17.505
1596,2021-02-16 08:00:00,9293,-10.16,35.69,3.522,621.605,97.425,179.1,32.475
1597,2021-02-16 08:15:00,9294,-10.09,35.45,3.343,621.753,133.125,177.9,44.375
1598,2021-02-16 08:30:00,9295,-8.91,33.86,0.892,621.901,169.05,176.9,56.35
1599,2021-02-16 08:45:00,9296,-8.37,34.72,0.762,622.05,206.775,175.6,68.925
1600,2021-02-16 09:00:00,9297,-8.29,33.06,0.967,622.198,245.025,177.2,81.675
1601,2021-02-16 09:15:00,9298,-7.988,33.16,1.298,622.252,285.6,178.3,95.2
1602,2021-02-16 09:30:00,9299,-8.01,34.77,2.135,622.307,324.9,181.2,108.3
1603,2021-02-16 09:45:00,9300,-7.692,36.16,1.973,622.362,362.925,182.4,120.975
1604,2021-02-16 10:00:00,9301,-7.472,34.6,1.051,622.417,399.375,184.2,133.125
1605,2021-02-16 10:15:00,9302,-7.292,35.36,2.425,622.424,433.275,186.1,144.425
1606,2021-02-16 10:30:00,9303,-7.104,34.69,2.305,622.431,466.425,187.2,155.475
1607,2021-02-16 10:45:00,9304,-7.014,35.5,2.542,622.438,495.375,189.2,165.125
1608,2021-02-16 11:00:00,9305,-6.693,32.98,2.453,622.445,523.35,190.3,174.45
1609,2021-02-16 11:15:00,9306,-6.564,29.69,2.146,622.337,546.825,192.2,182.275
1610,2021-02-16 11:30:00,9307,-6.106,30.35,2.534,622.228,566.1,194.3,188.7
1611,2021-02-16 11:45:00,9308,-6.045,30.2,3.094,622.12,583.35,196.1,194.45
1612,2021-02-16 12:00:00,9309,-5.443,25.87,2.247,622.012,596.55,197.6,198.85
1613,2021-02-16 12:15:00,9310,-4.921,26.79,3.061,621.822,608.25,198.0,202.75
1614,2021-02-16 12:30:00,9311,-5.057,27.76,3.446,621.633,615.0,200.1,205.0
1615,2021-02-16 12:45:00,9312,-4.722,25.66,2.982,621.444,621.75,199.0,207.25
1616,2021-02-16 13:00:00,9313,-4.62,25.4,3.237,621.254,621.75,199.7,207.25
1617,2021-02-16 13:15:00,9314,-4.066,24.19,2.779,621.101,618.75,201.4,206.25
1618,2021-02-16 13:30:00,9315,-3.848,24.2,2.933,620.947,613.5,201.2,204.5
1619,2021-02-16 13:45:00,9316,-3.71,23.69,3.978,620.794,603.0,201.7,201.0
1620,2021-02-16 14:00:00,9317,-2.969,20.71,2.889,620.64,587.7,202.8,195.9
1621,2021-02-16 14:15:00,9318,-2.99,21.26,3.343,620.522,572.4,203.5,190.8
1622,2021-02-16 14:30:00,9319,-2.905,20.2,2.509,620.404,548.475,203.9,182.825
1623,2021-02-16 14:45:00,9320,-2.652,19.58,2.374,620.285,524.325,205.0,174.775
1624,2021-02-16 15:00:00,9321,-3.125,15.33,2.337,620.167,501.75,205.9,167.25
1625,2021-02-16 15:15:00,9322,-2.87,14.91,2.421,620.119,477.6,209.8,159.2
1626,2021-02-16 15:30:00,9323,-3.051,15.92,2.904,620.071,450.825,213.9,150.275
1627,2021-02-16 15:45:00,9324,-3.401,15.28,2.344,620.023,433.05,223.3,144.35
1628,2021-02-16 16:00:00,9325,-3.332,12.82,2.317,619.975,421.5,237.4,140.5
1629,2021-02-16 16:15:00,9326,-3.356,13.92,3.305,619.986,387.45,243.7,129.15
1630,2021-02-16 16:30:00,9327,-3.392,13.29,2.427,619.996,324.0,225.4,108.0
1631,2021-02-16 16:45:00,9328,-3.258,14.16,3.339,620.006,227.475,228.0,75.825
1632,2021-02-16 17:00:00,9329,-3.111,14.01,3.607,620.016,61.8,223.5,20.6
1633,2021-02-16 17:15:00,9330,-3.122,13.46,3.771,620.021,28.342,207.3,9.448
1634,2021-02-16 17:30:00,9331,-3.353,15.1,4.429,620.026,17.618,203.5,5.872
1635,2021-02-16 17:45:00,9332,-3.701,16.18,5.659,620.031,12.067,205.0,4.022
1636,2021-02-16 18:00:00,9333,-3.959,17.66,6.173,620.036,3.686,202.0,1.228
1637,2021-02-16 18:15:00,9334,-4.156,19.19,4.733,620.14,-1.311,199.6,-0.437
1638,2021-02-16 18:30:00,9335,-4.45,20.0,3.208,620.244,-2.825,199.0,-0.942
1639,2021-02-16 18:45:00,9336,-4.599,19.84,4.086,620.348,-2.958,198.0,-0.986
1640,2021-02-16 19:00:00,9337,-4.832,18.69,3.208,620.452,-2.986,197.4,-0.995
1641,2021-02-16 19:15:00,9338,-4.882,19.7,3.017,620.562,-3.059,197.1,-1.02
1642,2021-02-16 19:30:00,9339,-5.049,18.61,2.341,620.673,-2.954,196.9,-0.985
1643,2021-02-16 19:45:00,9340,-5.048,17.37,1.893,620.783,-3.07,196.7,-1.023
1644,2021-02-16 20:00:00,9341,-5.165,17.29,1.826,620.893,-3.231,197.2,-1.077
1645,2021-02-16 20:15:00,9342,-5.419,17.11,1.307,621.004,-3.032,197.0,-1.011
1646,2021-02-16 20:30:00,9343,-5.239,16.31,1.627,621.115,-3.05,197.1,-1.017
1647,2021-02-16 20:45:00,9344,-5.091,16.83,1.814,621.226,-3.122,197.3,-1.041
1648,2021-02-16 21:00:00,9345,-5.171,20.33,1.637,621.336,-2.946,197.1,-0.982
1649,2021-02-16 21:15:00,9346,-5.835,19.28,1.275,621.442,-2.916,197.3,-0.972
1650,2021-02-16 21:30:00,9347,-5.726,19.16,2.898,621.548,-2.855,197.1,-0.952
1651,2021-02-16 21:45:00,9348,-5.855,19.03,3.166,621.654,-2.811,197.3,-0.937
1652,2021-02-16 22:00:00,9349,-6.149,19.2,2.759,621.76,-2.95,197.6,-0.983
1653,2021-02-16 22:15:00,9350,-6.153,19.79,2.562,621.787,-2.848,197.4,-0.95
1654,2021-02-16 22:30:00,9351,-6.162,19.84,2.447,621.813,-2.804,197.4,-0.935
1655,2021-02-16 22:45:00,9352,-6.173,20.1,2.527,621.84,-2.899,197.1,-0.966
1656,2021-02-16 23:00:00,9353,-6.426,20.77,2.409,621.867,-2.458,196.8,-0.82
1657,2021-02-16 23:15:00,9354,-6.378,20.18,2.549,621.934,-2.774,196.6,-0.924
1658,2021-02-16 23:30:00,9355,-6.366,20.66,1.983,622.001,-2.568,196.3,-0.856
1659,2021-02-16 23:45:00,9356,-6.6,21.21,2.32,622.068,-2.996,196.1,-0.999
1660,2021-02-17 00:00:00,9357,-6.721,21.38,2.419,622.135,-2.583,195.7,-0.861
1661,2021-02-17 00:15:00,9358,-6.81,21.18,2.786,622.124,-2.672,192.8,-0.89
1662,2021-02-17 00:30:00,9359,-6.793,19.78,2.631,622.113,-2.437,192.4,-0.812
1663,2021-02-17 00:45:00,9360,-6.815,21.29,2.122,622.102,-2.302,192.3,-0.768
1664,2021-02-17 01:00:00,9361,-6.876,20.94,2.053,622.091,-2.13,192.5,-0.71
1665,2021-02-17 01:15:00,9362,-6.937,20.9,1.925,622.107,-2.502,192.5,-0.834
1666,2021-02-17 01:30:00,9363,-7.563,24.1,0.573,622.123,-2.402,191.9,-0.8
1667,2021-02-17 01:45:00,9364,-7.893,23.37,1.155,622.139,-2.483,191.5,-0.828
1668,2021-02-17 02:00:00,9365,-7.757,23.53,1.558,622.155,-2.314,191.4,-0.771
1669,2021-02-17 02:15:00,9366,-7.803,23.06,1.436,622.135,-2.461,191.2,-0.82
1670,2021-02-17 02:30:00,9367,-7.797,22.99,2.099,622.115,-2.184,191.0,-0.728
1671,2021-02-17 02:45:00,9368,-7.882,22.65,1.884,622.095,-2.472,190.8,-0.824
1672,2021-02-17 03:00:00,9369,-8.28,26.41,0.937,622.075,-2.89,189.6,-0.963
1673,2021-02-17 03:15:00,9370,-8.7,25.43,0.311,622.035,-2.791,187.9,-0.93
1674,2021-02-17 03:30:00,9371,-8.56,26.3,0.651,621.995,-2.756,186.9,-0.919
1675,2021-02-17 03:45:00,9372,-8.51,26.36,1.718,621.955,-2.691,185.9,-0.897
1676,2021-02-17 04:00:00,9373,-8.74,25.54,1.097,621.915,-2.725,185.3,-0.908
1677,2021-02-17 04:15:00,9374,-8.77,27.46,1.484,621.959,-2.85,184.8,-0.95
1678,2021-02-17 04:30:00,9375,-9.0,25.37,3.037,622.002,-2.65,184.1,-0.884
1679,2021-02-17 04:45:00,9376,-9.16,25.95,3.155,622.045,-2.651,183.6,-0.884
1680,2021-02-17 05:00:00,9377,-9.1,27.16,2.512,622.089,-2.537,183.2,-0.846
1681,2021-02-17 05:15:00,9378,-9.5,29.32,3.82,622.151,-2.337,182.7,-0.779
1682,2021-02-17 05:30:00,9379,-9.6,28.97,4.136,622.214,-2.374,182.3,-0.792
1683,2021-02-17 05:45:00,9380,-9.7,27.28,4.296,622.276,-2.3,182.1,-0.766
1684,2021-02-17 06:00:00,9381,-9.57,28.28,3.63,622.339,-2.268,181.9,-0.756
1685,2021-02-17 06:15:00,9382,-9.71,30.6,3.465,622.433,-2.41,181.0,-0.803
1686,2021-02-17 06:30:00,9383,-9.87,30.25,3.672,622.528,-2.456,180.7,-0.819
1687,2021-02-17 06:45:00,9384,-10.05,30.82,3.777,622.623,-2.181,180.6,-0.727
1688,2021-02-17 07:00:00,9385,-10.09,32.06,3.833,622.717,-1.421,180.4,-0.474
1689,2021-02-17 07:15:00,9386,-9.92,33.83,2.986,622.91,2.396,179.9,0.798
1690,2021-02-17 07:30:00,9387,-9.88,33.17,2.344,623.102,10.08,179.6,3.36
1691,2021-02-17 07:45:00,9388,-9.91,35.63,2.129,623.295,57.315,179.2,19.105
1692,2021-02-17 08:00:00,9389,-10.12,33.91,2.831,623.488,99.525,178.3,33.175
1693,2021-02-17 08:15:00,9390,-9.96,32.5,3.177,623.61,134.325,177.3,44.775
1694,2021-02-17 08:30:00,9391,-9.67,31.31,2.964,623.733,171.0,176.4,57.0
1695,2021-02-17 08:45:00,9392,-8.95,30.55,1.477,623.855,209.175,176.2,69.725
1696,2021-02-17 09:00:00,9393,-7.785,30.93,0.484,623.978,247.95,176.4,82.65
1697,2021-02-17 09:15:00,9394,-7.899,32.33,0.571,624.002,288.375,178.4,96.125
1698,2021-02-17 09:30:00,9395,-8.31,33.81,0.791,624.027,328.275,179.2,109.425
1699,2021-02-17 09:45:00,9396,-7.162,35.11,1.555,624.051,366.525,181.0,122.175
1700,2021-02-17 10:00:00,9397,-7.09,35.77,1.581,624.075,403.275,183.5,134.425
1701,2021-02-17 10:15:00,9398,-7.025,35.9,2.729,624.048,438.375,185.1,146.125
1702,2021-02-17 10:30:00,9399,-6.974,35.9,2.368,624.022,471.975,185.3,157.325
1703,2021-02-17 10:45:00,9400,-6.895,34.82,2.578,623.995,501.225,188.0,167.075
1704,2021-02-17 11:00:00,9401,-6.247,33.43,2.365,623.968,527.175,189.9,175.725
1705,2021-02-17 11:15:00,9402,-6.132,33.5,2.978,623.849,550.05,192.1,183.35
1706,2021-02-17 11:30:00,9403,-5.547,31.52,1.953,623.73,570.825,193.3,190.275
1707,2021-02-17 11:45:00,9404,-5.204,31.15,2.642,623.61,590.25,194.5,196.75
1708,2021-02-17 12:00:00,9405,-4.856,28.77,2.329,623.491,604.5,195.4,201.5
1709,2021-02-17 12:15:00,9406,-4.893,28.91,2.392,623.28,615.0,197.3,205.0
1710,2021-02-17 12:30:00,9407,-4.226,27.36,2.285,623.069,621.75,198.3,207.25
1711,2021-02-17 12:45:00,9408,-4.044,27.02,2.58,622.857,626.25,199.1,208.75
1712,2021-02-17 13:00:00,9409,-3.68,24.42,3.251,622.646,624.75,199.4,208.25
1713,2021-02-17 13:15:00,9410,-3.579,23.59,3.195,622.447,620.25,198.8,206.75
1714,2021-02-17 13:30:00,9411,-3.325,22.98,3.544,622.248,610.5,199.0,203.5
1715,2021-02-17 13:45:00,9412,-2.83,21.29,3.841,622.048,598.875,199.3,199.625
1716,2021-02-17 14:00:00,9413,-3.079,20.7,3.742,621.849,583.95,200.1,194.65
1717,2021-02-17 14:15:00,9414,-2.927,20.16,3.678,621.76,568.65,200.5,189.55
1718,2021-02-17 14:30:00,9415,-1.969,18.84,2.961,621.671,547.5,201.9,182.5
1719,2021-02-17 14:45:00,9416,-1.968,16.62,2.275,621.582,524.775,202.1,174.925
1720,2021-02-17 15:00:00,9417,-1.995,16.12,4.003,621.493,501.75,201.8,167.25
1721,2021-02-17 15:15:00,9418,-1.777,19.6,3.16,621.414,471.825,200.0,157.275
1722,2021-02-17 15:30:00,9419,-2.136,21.06,4.269,621.336,438.3,200.1,146.1
1723,2021-02-17 15:45:00,9420,-2.95,22.02,3.738,621.258,401.25,200.8,133.75
1724,2021-02-17 16:00:00,9421,-2.423,21.3,2.182,621.18,364.2,201.2,121.4
