,When,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,p_a,missing_type,LW_in
3620,2019-03-09 10:00:00,5.1,76.2,0.8,25.571,142.997,0.0,911.0,SW_directSW_diffuseLW_in,313.607
3621,2019-03-09 10:15:00,6.1,70.1,1.4,31.681,149.95,0.0,911.0,SW_directSW_diffuseLW_in,312.178
3622,2019-03-09 10:30:00,6.0,72.2,0.8,37.79,156.904,0.0,911.0,SW_directSW_diffuseLW_in,310.749
3623,2019-03-09 10:45:00,5.5,82.6,0.5,43.9,163.858,0.0,910.9,SW_directSW_diffuseLW_in,309.32
3624,2019-03-09 11:00:00,5.4,85.0,0.3,50.01,170.811,0.0,911.0,SW_directSW_diffuseLW_in,307.891
3625,2019-03-09 11:15:00,5.5,84.1,0.6,46.937,162.51,0.0,911.1,SW_directSW_diffuseLW_in,310.961
3626,2019-03-09 11:30:00,6.2,77.8,0.6,43.864,154.208,0.0,910.8,SW_directSW_diffuseLW_in,314.032
3627,2019-03-09 11:45:00,6.7,74.0,0.8,40.792,145.906,0.0,910.8,SW_directSW_diffuseLW_in,317.102
3628,2019-03-09 12:00:00,7.0,71.8,1.2,37.719,137.605,0.0,910.9,SW_directSW_diffuseLW_in,320.172
3629,2019-03-09 12:15:00,6.7,73.5,0.5,29.392,143.503,0.0,911.0,SW_directSW_diffuseLW_in,321.275
3630,2019-03-09 12:30:00,6.6,75.1,2.0,21.065,149.4,0.0,910.7,SW_directSW_diffuseLW_in,322.379
3631,2019-03-09 12:45:00,6.8,76.2,1.2,12.737,155.298,0.0,910.7,SW_directSW_diffuseLW_in,323.482
3632,2019-03-09 13:00:00,7.2,72.8,1.7,4.41,161.196,0.0,910.5,SW_directSW_diffuseLW_in,324.585
3633,2019-03-09 13:15:00,6.7,75.9,1.6,10.355,152.215,0.0,910.5,SW_directSW_diffuseLW_in,324.802
3634,2019-03-09 13:30:00,6.4,80.8,0.8,16.3,143.234,0.0,910.4,SW_directSW_diffuseLW_in,325.02
3635,2019-03-09 13:45:00,6.5,83.7,0.8,22.245,134.254,0.0,910.2,SW_directSW_diffuseLW_in,325.237
3636,2019-03-09 14:00:00,6.6,80.2,0.7,28.19,125.273,0.0,910.2,SW_directSW_diffuseLW_in,325.454
3637,2019-03-09 14:15:00,6.4,84.6,0.8,33.932,121.99,0.0,910.1,SW_directSW_diffuseLW_in,322.235
3638,2019-03-09 14:30:00,6.7,80.1,1.4,39.674,118.706,0.0,910.3,SW_directSW_diffuseLW_in,319.016
3639,2019-03-09 14:45:00,6.4,83.8,1.4,45.416,115.423,0.0,910.6,SW_directSW_diffuseLW_in,315.797
3640,2019-03-09 15:00:00,6.2,85.0,1.5,51.158,112.14,0.0,910.6,SW_directSW_diffuseLW_in,312.578
3641,2019-03-09 15:15:00,6.3,85.5,1.0,39.822,94.377,0.0,910.7,SW_directSW_diffuseLW_in,315.944
3642,2019-03-09 15:30:00,6.1,86.9,1.0,28.486,76.614,0.0,910.8,SW_directSW_diffuseLW_in,319.31
3643,2019-03-09 15:45:00,6.1,86.8,1.6,17.149,58.85,0.0,910.8,SW_directSW_diffuseLW_in,322.676
3644,2019-03-09 16:00:00,6.3,86.7,1.2,5.813,41.087,0.0,910.8,SW_directSW_diffuseLW_in,326.042
3645,2019-03-09 16:15:00,6.1,87.8,1.0,4.362,34.365,0.0,911.2,SW_directSW_diffuseLW_in,324.953
3646,2019-03-09 16:30:00,5.8,88.8,1.1,2.911,27.643,0.0,911.4,SW_directSW_diffuseLW_in,323.864
3647,2019-03-09 16:45:00,5.5,91.5,0.9,1.46,20.921,0.0,911.7,SW_directSW_diffuseLW_in,322.775
3648,2019-03-09 17:00:00,5.4,92.2,1.2,0.009,14.199,0.0,911.5,SW_directSW_diffuseLW_in,321.686
3649,2019-03-09 17:15:00,5.6,92.9,0.6,0.007,10.835,0.0,912.0,SW_directSW_diffuseLW_in,323.532
3650,2019-03-09 17:30:00,5.4,92.6,1.1,0.004,7.47,0.0,912.3,SW_directSW_diffuseLW_in,325.379
3651,2019-03-09 17:45:00,5.3,92.8,0.8,0.002,4.106,0.0,912.4,SW_directSW_diffuseLW_in,327.226
3652,2019-03-09 18:00:00,5.4,91.4,1.0,0.0,0.742,0.0,912.5,SW_directSW_diffuseLW_in,329.072
3653,2019-03-09 18:15:00,5.1,92.9,0.9,0.0,0.556,0.0,912.5,SW_directSW_diffuseLW_in,329.124
3654,2019-03-09 18:30:00,5.0,93.6,0.7,0.0,0.371,0.0,912.6,SW_directSW_diffuseLW_in,329.176
3655,2019-03-09 18:45:00,5.1,94.4,0.6,0.0,0.186,0.0,912.8,SW_directSW_diffuseLW_in,329.227
3656,2019-03-09 19:00:00,4.8,94.4,0.6,0.0,0.0,0.0,913.0,SW_directSW_diffuseLW_in,329.279
3657,2019-03-09 19:15:00,4.6,94.5,0.6,0.0,0.0,0.0,912.8,SW_directSW_diffuseLW_in,327.321
3658,2019-03-09 19:30:00,4.4,94.3,0.3,0.0,0.0,0.0,912.7,SW_directSW_diffuseLW_in,325.363
3659,2019-03-09 19:45:00,4.0,94.2,0.7,0.0,0.0,0.0,913.0,SW_directSW_diffuseLW_in,323.405
3660,2019-03-09 20:00:00,3.9,94.5,0.6,0.0,0.0,0.0,912.9,SW_directSW_diffuseLW_in,321.447
3661,2019-03-09 20:15:00,3.9,94.7,0.2,0.0,0.0,0.0,912.6,SW_directSW_diffuseLW_in,321.748
3662,2019-03-09 20:30:00,3.7,94.7,0.3,0.0,0.0,0.0,912.7,SW_directSW_diffuseLW_in,322.048
3663,2019-03-09 20:45:00,3.6,94.7,0.4,0.0,0.0,0.0,912.6,SW_directSW_diffuseLW_in,322.348
3664,2019-03-09 21:00:00,3.5,94.8,0.4,0.0,0.0,0.0,912.4,SW_directSW_diffuseLW_in,322.649
3665,2019-03-09 21:15:00,3.5,94.9,0.4,0.0,0.0,0.0,912.4,SW_directSW_diffuseLW_in,321.928
3666,2019-03-09 21:30:00,3.5,94.9,0.4,0.0,0.0,0.0,912.3,SW_directSW_diffuseLW_in,321.207
3667,2019-03-09 21:45:00,3.3,95.0,0.2,0.0,0.0,0.0,912.4,SW_directSW_diffuseLW_in,320.486
3668,2019-03-09 22:00:00,3.4,95.1,0.3,0.0,0.0,0.0,912.3,SW_directSW_diffuseLW_in,319.765
3669,2019-03-09 22:15:00,3.5,95.1,0.3,0.0,0.0,0.0,912.1,SW_directSW_diffuseLW_in,318.53
3670,2019-03-09 22:30:00,3.3,95.1,0.1,0.0,0.0,0.0,911.9,SW_directSW_diffuseLW_in,317.294
3671,2019-03-09 22:45:00,3.3,95.2,0.5,0.0,0.0,0.0,911.9,SW_directSW_diffuseLW_in,316.058
3672,2019-03-09 23:00:00,3.3,95.2,0.6,0.0,0.0,0.0,911.7,SW_directSW_diffuseLW_in,314.823
3673,2019-03-09 23:15:00,3.3,95.2,0.3,0.0,0.0,0.0,910.9,SW_directSW_diffuseLW_in,314.322
3674,2019-03-09 23:30:00,3.2,95.2,0.4,0.0,0.0,0.0,911.2,SW_directSW_diffuseLW_in,313.821
3675,2019-03-09 23:45:00,3.1,95.2,0.8,0.0,0.0,0.0,911.1,SW_directSW_diffuseLW_in,313.32
3676,2019-03-10 00:00:00,3.2,95.3,0.5,0.0,0.0,0.001,910.9,SW_directSW_diffuseLW_in,312.819
3677,2019-03-10 00:15:00,3.3,95.2,0.4,0.0,0.0,0.0,910.7,SW_directSW_diffuseLW_in,313.952
3678,2019-03-10 00:30:00,3.3,95.2,0.3,0.0,0.0,0.0,910.6,SW_directSW_diffuseLW_in,315.085
3679,2019-03-10 00:45:00,3.4,95.3,0.3,0.0,0.0,0.0,910.5,SW_directSW_diffuseLW_in,316.218
3680,2019-03-10 01:00:00,3.4,95.4,0.4,0.0,0.0,0.0,910.5,SW_directSW_diffuseLW_in,317.351
3681,2019-03-10 01:15:00,3.5,95.4,0.4,0.0,0.0,0.0,910.2,SW_directSW_diffuseLW_in,318.76
3682,2019-03-10 01:30:00,3.6,95.4,0.3,0.0,0.0,0.0,909.8,SW_directSW_diffuseLW_in,320.169
3683,2019-03-10 01:45:00,3.4,95.3,0.5,0.0,0.0,0.0,909.7,SW_directSW_diffuseLW_in,321.578
3684,2019-03-10 02:00:00,3.2,95.2,0.3,0.0,0.0,0.0,909.4,SW_directSW_diffuseLW_in,322.987
3685,2019-03-10 02:15:00,3.2,95.3,0.3,0.0,0.0,0.0,909.2,SW_directSW_diffuseLW_in,322.85
3686,2019-03-10 02:30:00,3.3,95.3,0.4,0.0,0.0,0.0,908.8,SW_directSW_diffuseLW_in,322.712
3687,2019-03-10 02:45:00,3.5,95.5,1.0,0.0,0.0,0.0,908.3,SW_directSW_diffuseLW_in,322.574
3688,2019-03-10 03:00:00,4.3,95.7,0.8,0.0,0.0,0.0,907.9,SW_directSW_diffuseLW_in,322.437
3689,2019-03-10 03:15:00,4.6,95.6,0.8,0.0,0.0,0.0,907.6,SW_directSW_diffuseLW_in,321.724
3690,2019-03-10 03:30:00,4.8,95.6,0.8,0.0,0.0,0.0,907.2,SW_directSW_diffuseLW_in,321.011
3691,2019-03-10 03:45:00,4.6,95.3,0.7,0.0,0.0,0.0,906.9,SW_directSW_diffuseLW_in,320.298
3692,2019-03-10 04:00:00,4.8,95.6,1.0,0.0,0.0,0.0,907.1,SW_directSW_diffuseLW_in,319.585
3693,2019-03-10 04:15:00,5.6,95.8,1.0,0.0,0.0,0.0,907.2,SW_directSW_diffuseLW_in,321.218
3694,2019-03-10 04:30:00,5.6,95.5,1.2,0.0,0.0,0.0,907.1,SW_directSW_diffuseLW_in,322.85
3695,2019-03-10 04:45:00,6.1,95.4,0.8,0.0,0.0,0.0,907.2,SW_directSW_diffuseLW_in,324.483
3696,2019-03-10 05:00:00,6.0,94.8,1.2,0.0,0.0,0.0,907.1,SW_directSW_diffuseLW_in,326.116
3697,2019-03-10 05:15:00,6.8,91.9,1.4,0.0,0.0,0.0,907.3,SW_directSW_diffuseLW_in,326.924
3698,2019-03-10 05:30:00,7.9,86.1,1.1,0.0,0.0,0.0,907.1,SW_directSW_diffuseLW_in,327.732
3699,2019-03-10 05:45:00,7.2,89.9,1.5,0.0,0.0,0.0,907.1,SW_directSW_diffuseLW_in,328.539
3700,2019-03-10 06:00:00,7.4,86.0,1.3,0.0,0.0,0.0,906.9,SW_directSW_diffuseLW_in,329.347
3701,2019-03-10 06:15:00,7.3,88.6,1.6,0.0,1.992,0.0,906.9,SW_directSW_diffuseLW_in,331.588
3702,2019-03-10 06:30:00,7.9,86.5,1.3,0.0,3.984,0.0,906.8,SW_directSW_diffuseLW_in,333.83
3703,2019-03-10 06:45:00,7.6,84.0,1.1,0.0,5.975,0.0,906.9,SW_directSW_diffuseLW_in,336.072
3704,2019-03-10 07:00:00,7.9,84.0,1.1,0.0,7.967,0.0,907.0,SW_directSW_diffuseLW_in,338.313
3705,2019-03-10 07:15:00,7.8,84.4,1.7,1.382,18.161,0.0,907.1,SW_directSW_diffuseLW_in,336.082
3706,2019-03-10 07:30:00,7.8,86.2,1.1,2.763,28.355,0.0,907.3,SW_directSW_diffuseLW_in,333.85
3707,2019-03-10 07:45:00,7.1,90.6,1.6,4.144,38.549,0.0,907.1,SW_directSW_diffuseLW_in,331.618
3708,2019-03-10 08:00:00,7.8,86.7,1.5,5.526,48.743,0.0,907.4,SW_directSW_diffuseLW_in,329.387
3709,2019-03-10 08:15:00,7.6,86.9,1.5,6.97,57.135,0.0,907.5,SW_directSW_diffuseLW_in,328.688
3710,2019-03-10 08:30:00,7.1,88.7,1.5,8.414,65.526,0.0,907.2,SW_directSW_diffuseLW_in,327.99
3711,2019-03-10 08:45:00,6.9,89.5,1.3,9.859,73.918,0.0,907.5,SW_directSW_diffuseLW_in,327.291
3712,2019-03-10 09:00:00,7.0,90.1,1.0,11.303,82.31,0.0,906.9,SW_directSW_diffuseLW_in,326.592
3713,2019-03-10 09:15:00,7.2,87.3,1.0,13.65,98.016,0.0,906.7,SW_directSW_diffuseLW_in,325.569
3714,2019-03-10 09:30:00,7.5,84.1,1.1,15.998,113.722,0.0,906.6,SW_directSW_diffuseLW_in,324.546
3715,2019-03-10 09:45:00,8.2,77.4,1.7,18.345,129.428,0.0,907.1,SW_directSW_diffuseLW_in,323.522
3716,2019-03-10 10:00:00,7.9,79.6,0.7,20.692,145.134,0.0,907.0,SW_directSW_diffuseLW_in,322.499
3717,2019-03-10 10:15:00,8.2,77.0,1.2,36.103,148.594,0.0,907.1,SW_directSW_diffuseLW_in,321.493
3718,2019-03-10 10:30:00,8.4,75.7,1.8,51.513,152.054,0.0,907.0,SW_directSW_diffuseLW_in,320.486
3719,2019-03-10 10:45:00,8.6,73.8,1.1,66.924,155.513,0.0,906.9,SW_directSW_diffuseLW_in,319.48
3720,2019-03-10 11:00:00,8.1,80.7,2.0,82.335,158.973,0.0,907.2,SW_directSW_diffuseLW_in,318.474
3721,2019-03-10 11:15:00,8.2,78.9,1.4,73.506,161.25,0.0,906.6,SW_directSW_diffuseLW_in,320.892
3722,2019-03-10 11:30:00,8.9,75.0,1.5,64.678,163.528,0.0,907.0,SW_directSW_diffuseLW_in,323.31
3723,2019-03-10 11:45:00,8.9,73.2,1.2,55.85,165.805,0.0,906.8,SW_directSW_diffuseLW_in,325.729
3724,2019-03-10 12:00:00,9.2,70.8,1.4,47.021,168.082,0.001,906.5,SW_directSW_diffuseLW_in,328.147
3725,2019-03-10 12:15:00,8.9,72.1,1.1,62.912,170.298,0.0,906.1,SW_directSW_diffuseLW_in,322.68
3726,2019-03-10 12:30:00,8.8,71.9,0.9,78.803,172.514,0.0,905.9,SW_directSW_diffuseLW_in,317.214
3727,2019-03-10 12:45:00,8.9,68.3,1.9,94.693,174.73,0.0,905.4,SW_directSW_diffuseLW_in,311.748
3728,2019-03-10 13:00:00,9.4,68.4,1.1,110.584,176.946,0.0,906.4,SW_directSW_diffuseLW_in,306.281
3729,2019-03-10 13:15:00,8.0,85.1,1.2,128.975,176.44,0.0,906.7,SW_directSW_diffuseLW_in,306.549
3730,2019-03-10 13:30:00,7.4,86.6,1.3,147.366,175.935,0.0,907.1,SW_directSW_diffuseLW_in,306.817
3731,2019-03-10 13:45:00,7.4,83.6,2.6,165.757,175.43,0.0,907.4,SW_directSW_diffuseLW_in,307.085
3732,2019-03-10 14:00:00,7.8,82.3,1.4,184.148,174.924,0.0,907.4,SW_directSW_diffuseLW_in,307.353
3733,2019-03-10 14:15:00,7.4,84.3,0.9,177.75,169.298,0.0,907.2,SW_directSW_diffuseLW_in,306.465
3734,2019-03-10 14:30:00,7.5,85.5,1.2,171.352,163.672,0.0,907.6,SW_directSW_diffuseLW_in,305.576
3735,2019-03-10 14:45:00,7.8,80.7,1.2,164.954,158.045,0.0,907.6,SW_directSW_diffuseLW_in,304.688
3736,2019-03-10 15:00:00,7.6,80.1,1.5,158.556,152.419,0.0,907.2,SW_directSW_diffuseLW_in,303.8
3737,2019-03-10 15:15:00,8.1,75.5,1.6,152.96,134.469,0.0,907.3,SW_directSW_diffuseLW_in,296.112
3738,2019-03-10 15:30:00,8.4,77.0,1.3,147.363,116.52,0.0,907.3,SW_directSW_diffuseLW_in,288.423
3739,2019-03-10 15:45:00,7.4,83.9,1.4,141.766,98.57,0.0,907.2,SW_directSW_diffuseLW_in,280.734
3740,2019-03-10 16:00:00,6.7,87.7,1.5,136.17,80.62,0.001,907.8,SW_directSW_diffuseLW_in,273.046
3741,2019-03-10 16:15:00,6.6,86.1,2.1,112.795,70.524,0.0,907.8,SW_directSW_diffuseLW_in,274.97
3742,2019-03-10 16:30:00,6.1,91.4,1.5,89.42,60.428,0.0,907.8,SW_directSW_diffuseLW_in,276.894
3743,2019-03-10 16:45:00,6.4,88.3,1.5,66.046,50.332,0.0,908.1,SW_directSW_diffuseLW_in,278.817
3744,2019-03-10 17:00:00,6.5,85.3,1.1,42.671,40.236,0.0,908.3,SW_directSW_diffuseLW_in,280.741
3745,2019-03-10 17:15:00,6.3,82.2,1.1,32.33,31.065,0.0,908.4,SW_directSW_diffuseLW_in,276.947
3746,2019-03-10 17:30:00,6.1,87.2,0.6,21.989,21.894,0.0,908.2,SW_directSW_diffuseLW_in,273.154
3747,2019-03-10 17:45:00,5.8,87.3,1.5,11.648,12.724,0.0,908.5,SW_directSW_diffuseLW_in,269.36
3748,2019-03-10 18:00:00,5.8,85.8,0.7,1.307,3.553,0.0,908.8,SW_directSW_diffuseLW_in,265.566
3749,2019-03-10 18:15:00,5.0,85.6,0.8,0.98,2.665,0.0,908.7,SW_directSW_diffuseLW_in,269.636
3750,2019-03-10 18:30:00,4.5,87.7,1.1,0.654,1.776,0.0,908.8,SW_directSW_diffuseLW_in,273.705
3751,2019-03-10 18:45:00,4.5,86.9,0.9,0.327,0.888,0.0,908.9,SW_directSW_diffuseLW_in,277.774
3752,2019-03-10 19:00:00,4.4,88.1,1.5,0.0,0.0,0.0,909.2,SW_directSW_diffuseLW_in,281.844
3753,2019-03-10 19:15:00,4.5,87.9,0.9,0.0,0.0,0.0,909.2,SW_directSW_diffuseLW_in,278.152
3754,2019-03-10 19:30:00,4.1,89.3,1.1,0.0,0.0,0.0,909.3,SW_directSW_diffuseLW_in,274.46
3755,2019-03-10 19:45:00,4.5,87.2,1.4,0.0,0.0,0.0,909.3,SW_directSW_diffuseLW_in,270.769
3756,2019-03-10 20:00:00,4.4,85.0,1.7,0.0,0.0,0.0,909.5,SW_directSW_diffuseLW_in,267.077
3757,2019-03-10 20:15:00,4.6,84.1,0.8,0.0,0.0,0.0,909.9,SW_directSW_diffuseLW_in,269.422
3758,2019-03-10 20:30:00,4.9,81.5,0.7,0.0,0.0,0.0,909.9,SW_directSW_diffuseLW_in,271.767
3759,2019-03-10 20:45:00,5.3,76.8,1.4,0.0,0.0,0.0,909.8,SW_directSW_diffuseLW_in,274.112
3760,2019-03-10 21:00:00,5.3,77.0,1.7,0.0,0.0,0.0,910.1,SW_directSW_diffuseLW_in,276.457
3761,2019-03-10 21:15:00,5.3,78.4,1.9,0.0,0.0,0.0,910.2,SW_directSW_diffuseLW_in,276.631
3762,2019-03-10 21:30:00,4.9,79.2,1.0,0.0,0.0,0.0,910.2,SW_directSW_diffuseLW_in,276.806
3763,2019-03-10 21:45:00,4.7,80.7,0.6,0.0,0.0,0.0,910.1,SW_directSW_diffuseLW_in,276.98
3764,2019-03-10 22:00:00,5.2,74.1,1.9,0.0,0.0,0.0,910.6,SW_directSW_diffuseLW_in,277.154
3765,2019-03-10 22:15:00,5.0,71.1,1.4,0.0,0.0,0.0,910.7,SW_directSW_diffuseLW_in,276.089
3766,2019-03-10 22:30:00,4.6,73.8,2.3,0.0,0.0,0.0,911.1,SW_directSW_diffuseLW_in,275.024
3767,2019-03-10 22:45:00,4.4,72.4,2.7,0.0,0.0,0.0,911.4,SW_directSW_diffuseLW_in,273.959
3768,2019-03-10 23:00:00,4.1,74.8,1.4,0.0,0.0,0.0,911.4,SW_directSW_diffuseLW_in,272.894
3769,2019-03-10 23:15:00,4.2,74.0,1.8,0.0,0.0,0.0,911.3,SW_directSW_diffuseLW_in,274.895
3770,2019-03-10 23:30:00,4.2,71.3,2.3,0.0,0.0,0.0,911.4,SW_directSW_diffuseLW_in,276.897
3771,2019-03-10 23:45:00,4.1,75.0,0.8,0.0,0.0,0.0,911.5,SW_directSW_diffuseLW_in,278.898
3772,2019-03-11 00:00:00,3.7,76.6,0.9,0.0,0.0,0.0,911.5,SW_directSW_diffuseLW_in,280.9
3773,2019-03-11 00:15:00,3.5,77.3,1.7,0.0,0.0,0.0,911.7,SW_directSW_diffuseLW_in,281.535
3774,2019-03-11 00:30:00,3.6,75.8,1.1,0.0,0.0,0.0,911.6,SW_directSW_diffuseLW_in,282.17
3775,2019-03-11 00:45:00,3.4,77.2,0.7,0.0,0.0,0.0,911.5,SW_directSW_diffuseLW_in,282.804
3776,2019-03-11 01:00:00,3.0,74.3,1.1,0.0,0.0,0.0,911.6,SW_directSW_diffuseLW_in,283.439
3777,2019-03-11 01:15:00,2.7,77.3,0.9,0.0,0.0,0.0,911.6,SW_directSW_diffuseLW_in,279.158
3778,2019-03-11 01:30:00,2.6,73.4,1.4,0.0,0.0,0.0,911.6,SW_directSW_diffuseLW_in,274.877
3779,2019-03-11 01:45:00,2.3,73.7,1.4,0.0,0.0,0.0,911.7,SW_directSW_diffuseLW_in,270.596
3780,2019-03-11 02:00:00,2.2,68.7,0.8,0.0,0.0,0.0,911.7,SW_directSW_diffuseLW_in,266.315
3781,2019-03-11 02:15:00,2.0,73.5,0.8,0.0,0.0,0.0,911.8,SW_directSW_diffuseLW_in,262.223
3782,2019-03-11 02:30:00,2.0,72.6,1.0,0.0,0.0,0.0,911.7,SW_directSW_diffuseLW_in,258.13
3783,2019-03-11 02:45:00,2.2,66.6,1.1,0.0,0.0,0.0,911.6,SW_directSW_diffuseLW_in,254.038
3784,2019-03-11 03:00:00,1.8,71.1,0.9,0.0,0.0,0.0,911.5,SW_directSW_diffuseLW_in,249.946
3785,2019-03-11 03:15:00,1.8,71.6,1.1,0.0,0.0,0.0,911.3,SW_directSW_diffuseLW_in,247.512
3786,2019-03-11 03:30:00,1.7,75.8,0.8,0.0,0.0,0.0,911.2,SW_directSW_diffuseLW_in,245.079
3787,2019-03-11 03:45:00,1.9,69.5,1.3,0.0,0.0,0.0,911.0,SW_directSW_diffuseLW_in,242.645
3788,2019-03-11 04:00:00,2.3,66.3,2.6,0.0,0.0,0.0,911.0,SW_directSW_diffuseLW_in,240.211
3789,2019-03-11 04:15:00,2.4,63.8,2.1,0.0,0.0,0.0,911.2,SW_directSW_diffuseLW_in,241.384
3790,2019-03-11 04:30:00,2.4,64.8,1.7,0.0,0.0,0.0,911.3,SW_directSW_diffuseLW_in,242.556
3791,2019-03-11 04:45:00,2.1,70.8,2.1,0.0,0.0,0.0,911.3,SW_directSW_diffuseLW_in,243.729
3792,2019-03-11 05:00:00,2.0,65.2,1.8,0.0,0.0,0.0,911.3,SW_directSW_diffuseLW_in,244.902
3793,2019-03-11 05:15:00,2.1,64.6,1.2,0.0,0.011,0.0,911.3,SW_directSW_diffuseLW_in,251.173
3794,2019-03-11 05:30:00,2.0,67.2,1.4,0.0,0.022,0.0,911.1,SW_directSW_diffuseLW_in,257.444
3795,2019-03-11 05:45:00,1.8,68.1,2.4,0.0,0.032,0.0,911.0,SW_directSW_diffuseLW_in,263.715
3796,2019-03-11 06:00:00,1.8,70.1,1.9,0.0,0.043,0.0,911.1,SW_directSW_diffuseLW_in,269.986
3797,2019-03-11 06:15:00,1.7,66.8,1.4,5.392,6.526,0.0,910.7,SW_directSW_diffuseLW_in,265.09
3798,2019-03-11 06:30:00,1.8,67.0,0.8,10.783,13.009,0.0,910.6,SW_directSW_diffuseLW_in,260.195
3799,2019-03-11 06:45:00,1.7,66.4,1.3,16.174,19.492,0.0,910.3,SW_directSW_diffuseLW_in,255.3
3800,2019-03-11 07:00:00,1.3,74.1,0.7,21.566,25.975,0.0,910.4,SW_directSW_diffuseLW_in,250.404
3801,2019-03-11 07:15:00,1.1,75.6,0.8,28.692,38.976,0.0,910.2,SW_directSW_diffuseLW_in,254.52
3802,2019-03-11 07:30:00,1.1,77.4,2.9,35.818,51.976,0.0,910.0,SW_directSW_diffuseLW_in,258.635
3803,2019-03-11 07:45:00,0.9,78.4,1.2,42.944,64.977,0.0,910.0,SW_directSW_diffuseLW_in,262.751
3804,2019-03-11 08:00:00,1.3,74.8,1.9,50.07,77.978,0.0,910.0,SW_directSW_diffuseLW_in,266.867
3805,2019-03-11 08:15:00,0.9,80.6,1.5,43.938,81.16,0.0,910.1,SW_directSW_diffuseLW_in,270.326
3806,2019-03-11 08:30:00,0.1,86.5,1.3,37.805,84.342,0.001,910.0,SW_directSW_diffuseLW_in,273.784
3807,2019-03-11 08:45:00,0.2,88.4,0.7,31.672,87.525,0.002,909.8,SW_directSW_diffuseLW_in,277.243
3808,2019-03-11 09:00:00,0.2,89.3,1.1,25.54,90.707,0.0,909.8,SW_directSW_diffuseLW_in,280.702
3809,2019-03-11 09:15:00,0.3,88.0,1.8,40.858,105.085,0.0,909.5,SW_directSW_diffuseLW_in,279.147
3810,2019-03-11 09:30:00,0.0,91.3,1.0,56.177,119.464,0.0,909.4,SW_directSW_diffuseLW_in,277.592
3811,2019-03-11 09:45:00,-0.2,93.0,0.7,71.496,133.842,0.0,909.6,SW_directSW_diffuseLW_in,276.037
3812,2019-03-11 10:00:00,-1.0,92.0,1.7,86.814,148.22,0.0,910.6,SW_directSW_diffuseLW_in,274.482
3813,2019-03-11 10:15:00,-1.6,92.3,1.2,86.597,160.569,0.0,910.5,SW_directSW_diffuseLW_in,273.436
3814,2019-03-11 10:30:00,-1.8,92.9,0.3,86.38,172.918,0.0,910.3,SW_directSW_diffuseLW_in,272.39
3815,2019-03-11 10:45:00,-1.6,93.1,0.0,86.162,185.266,0.0,910.0,SW_directSW_diffuseLW_in,271.345
3816,2019-03-11 11:00:00,-1.4,92.1,1.283,85.945,197.615,0.0,909.7,v_aSW_directSW_diffuseLW_in,270.299
3817,2019-03-11 11:15:00,-1.3,88.5,1.318,73.957,189.546,0.0,909.8,v_aSW_directSW_diffuseLW_in,272.55
3818,2019-03-11 11:30:00,-1.3,90.6,1.353,61.969,181.478,0.0,909.8,v_aSW_directSW_diffuseLW_in,274.802
3819,2019-03-11 11:45:00,-1.4,91.5,1.388,49.981,173.409,0.0,909.8,v_aSW_directSW_diffuseLW_in,277.053
3820,2019-03-11 12:00:00,-1.3,92.3,1.423,37.993,165.34,0.0,910.2,v_aSW_directSW_diffuseLW_in,279.304
3821,2019-03-11 12:15:00,-1.3,92.7,1.373,51.82,169.667,0.0,910.4,v_aSW_directSW_diffuseLW_in,275.401
3822,2019-03-11 12:30:00,-1.4,89.4,1.323,65.648,173.994,0.0,911.1,v_aSW_directSW_diffuseLW_in,271.497
3823,2019-03-11 12:45:00,-1.6,86.4,1.272,79.475,178.321,0.0,911.5,v_aSW_directSW_diffuseLW_in,267.594
3824,2019-03-11 13:00:00,-1.6,89.2,1.222,93.302,182.648,0.0,911.8,v_aSW_directSW_diffuseLW_in,263.691
3825,2019-03-11 13:15:00,-1.6,88.2,1.185,106.311,181.519,0.0,911.9,v_aSW_directSW_diffuseLW_in,265.53
3826,2019-03-11 13:30:00,-1.4,86.7,1.148,119.321,180.39,0.0,911.9,v_aSW_directSW_diffuseLW_in,267.369
3827,2019-03-11 13:45:00,-1.0,83.7,1.111,132.33,179.26,0.0,912.0,v_aSW_directSW_diffuseLW_in,269.208
3828,2019-03-11 14:00:00,-0.9,86.4,1.075,145.339,178.131,0.0,912.1,v_aSW_directSW_diffuseLW_in,271.047
3829,2019-03-11 14:15:00,-1.0,88.1,1.071,163.245,164.784,0.0,912.3,v_aSW_directSW_diffuseLW_in,264.965
3830,2019-03-11 14:30:00,-1.2,82.7,1.068,181.151,151.438,0.0,912.5,v_aSW_directSW_diffuseLW_in,258.883
3831,2019-03-11 14:45:00,-1.4,80.7,1.064,199.057,138.092,0.0,912.7,v_aSW_directSW_diffuseLW_in,252.801
3832,2019-03-11 15:00:00,-1.4,83.4,1.061,216.963,124.745,0.0,912.9,v_aSW_directSW_diffuseLW_in,246.719
3833,2019-03-11 15:15:00,-1.1,81.4,1.038,187.771,116.47,0.0,912.7,v_aSW_directSW_diffuseLW_in,249.476
3834,2019-03-11 15:30:00,-1.1,85.0,1.015,158.578,108.194,0.0,912.6,v_aSW_directSW_diffuseLW_in,252.232
3835,2019-03-11 15:45:00,-0.9,83.0,0.991,129.386,99.918,0.0,912.7,v_aSW_directSW_diffuseLW_in,254.988
