,When,sea,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,p_a,missing_type,LW_in,DroneV,h_s,a,vp_a,cld,Discharge,T_s,T_bulk,f_cone,TotalE,SW,LW,Qs,Ql,Qf,Qg,ppt,dpt,cdt
114,2019-01-31 21:45:00,0.0,-3.2,91.0,0.4,0.0,0.0,0.0,881.5,SW_directSW_diffuseLW_in,278.275,,,0.794,4.389,0,3.58,0,0,1,-25.754,0.0,-21.6,-4.155,0,0,0,0,0,0
115,2019-01-31 22:00:00,0.0,-3.2,90.4,0.3,0.0,0.0,0.0,881.5,SW_directSW_diffuseLW_in,282.962,,,0.794,4.36,0,3.58,0,0,1,-20.029,0.0,-16.913,-3.116,0,0,0,0,0,0
116,2019-01-31 22:15:00,0.0,-3.2,90.7,0.4,0.0,0.0,0.0,881.6,SW_directSW_diffuseLW_in,283.368,,,0.793,4.374,0,3.58,0,0,1,-20.662,0.0,-16.507,-4.155,0,0,0,0,0,0
117,2019-01-31 22:30:00,0.0,-3.1,91.1,0.3,0.0,0.0,0.0,881.4,SW_directSW_diffuseLW_in,283.774,,,0.793,4.427,0,3.58,0,0,1,-19.119,0.0,-16.101,-3.018,0,0,0,0,0,0
118,2019-01-31 22:45:00,0.0,-3.2,91.1,0.3,0.0,0.0,0.0,881.5,SW_directSW_diffuseLW_in,284.179,,,0.792,4.394,0,3.58,0,0,1,-18.812,0.0,-15.696,-3.116,0,0,0,0,0,0
119,2019-01-31 23:00:00,0.0,-3.2,91.0,0.3,0.0,0.0,0.0,881.6,SW_directSW_diffuseLW_in,284.585,,,0.792,4.389,0,3.58,0,0,1,-18.406,0.0,-15.29,-3.116,0,0,0,0,0,0
120,2019-01-31 23:15:00,0.0,-3.3,91.1,0.3,0.0,0.0,0.0,881.7,SW_directSW_diffuseLW_in,284.114,,,0.791,4.361,0,3.58,0,0,1,-18.975,0.0,-15.761,-3.214,0,0,0,0,0,0
121,2019-01-31 23:30:00,0.0,-3.3,91.3,0.5,0.0,0.0,0.0,882.0,SW_directSW_diffuseLW_in,283.644,,,0.791,4.37,0,3.58,0,0,1,-21.589,0.0,-16.231,-5.359,0,0,0,0,0,0
122,2019-01-31 23:45:00,0.0,-3.2,91.6,0.5,0.0,0.0,0.0,881.4,SW_directSW_diffuseLW_in,283.174,,,0.79,4.418,0,3.58,0,0,1,-21.893,0.0,-16.701,-5.193,0,0,0,0,0,0
123,2019-02-01 00:00:00,0.0,-3.2,91.6,0.5,0.0,0.0,0.0,881.5,SW_directSW_diffuseLW_in,282.703,,,0.79,4.418,0,3.58,0,0,1,-22.365,0.0,-17.172,-5.193,0,0,0,0,0,0
124,2019-02-01 00:15:00,0.0,-2.8,90.8,0.5,0.0,0.0,0.0,881.9,SW_directSW_diffuseLW_in,281.948,,,0.789,4.512,0,3.58,0,0,1,-22.473,0.0,-17.927,-4.546,0,0,0,0,0,0
125,2019-02-01 00:30:00,0.0,-2.8,91.6,0.4,0.0,0.0,0.0,881.8,SW_directSW_diffuseLW_in,281.194,,,0.789,4.552,0,3.58,0,0,1,-22.317,0.0,-18.681,-3.637,0,0,0,0,0,0
126,2019-02-01 00:45:00,0.0,-2.8,91.4,0.5,0.0,0.0,0.0,881.7,SW_directSW_diffuseLW_in,280.439,,,0.788,4.542,0,3.58,0,0,1,-23.981,0.0,-19.436,-4.545,0,0,0,0,0,0
127,2019-02-01 01:00:00,0.0,-2.8,91.5,0.3,0.0,0.0,0.0,881.7,SW_directSW_diffuseLW_in,279.684,,,0.788,4.547,0,3.58,0,0,1,-22.918,0.0,-20.191,-2.727,0,0,0,0,0,0
128,2019-02-01 01:15:00,0.0,-2.8,91.7,0.6,0.0,0.0,0.0,881.7,SW_directSW_diffuseLW_in,281.898,,,0.788,4.557,0,3.58,0,0,1,-23.431,0.0,-17.977,-5.454,0,0,0,0,0,0
129,2019-02-01 01:30:00,0.0,-2.6,92.0,0.4,0.0,0.0,0.0,881.8,SW_directSW_diffuseLW_in,284.112,,,0.787,4.64,0,3.58,0,0,1,-19.139,0.0,-15.763,-3.377,0,0,0,0,0,0
130,2019-02-01 01:45:00,0.0,-2.4,93.0,1.1,0.0,0.0,0.0,881.7,SW_directSW_diffuseLW_in,286.326,,,0.787,4.761,0,3.58,0,0,1,-22.12,0.0,-13.549,-8.571,0,0,0,0,0,0
131,2019-02-01 02:00:00,0.0,-0.8,91.4,0.4,0.0,0.0,0.0,881.7,SW_directSW_diffuseLW_in,288.54,,,0.786,5.265,0,3.58,0,0,1,-12.373,0.0,-11.335,-1.039,0,0,0,0,0,0
132,2019-02-01 02:15:00,0.0,-0.8,93.2,0.3,0.0,0.0,0.0,881.5,SW_directSW_diffuseLW_in,288.396,,,0.786,5.369,0,3.58,0,0,1,-12.258,0.0,-11.479,-0.779,0,0,0,0,0,0
133,2019-02-01 02:30:00,0.0,-0.6,93.8,0.6,0.0,0.0,0.0,881.5,SW_directSW_diffuseLW_in,288.253,,,0.785,5.483,0,3.58,0,0,1,-12.79,0.0,-11.622,-1.169,0,0,0,0,0,0
134,2019-02-01 02:45:00,0.0,-0.5,93.8,0.3,0.0,0.0,0.0,881.6,SW_directSW_diffuseLW_in,288.11,,,0.785,5.523,0,3.58,0,0,1,-12.251,0.0,-11.765,-0.487,0,0,0,0,0,0
135,2019-02-01 03:00:00,0.0,-0.3,94.2,0.5,0.0,0.0,0.0,881.7,SW_directSW_diffuseLW_in,287.966,,,0.784,5.628,0,3.58,0,0,1,-12.396,0.0,-11.909,-0.487,0,0,0,0,0,0
136,2019-02-01 03:15:00,0.0,0.0,92.9,0.3,0.0,0.0,0.0,881.7,SW_directSW_diffuseLW_in,287.784,,,0.784,5.673,0,3.58,0,0,1,-12.091,0.0,-12.091,0.0,0,0,0,0,0,0
137,2019-02-01 03:30:00,0.0,-0.2,92.5,0.4,0.0,0.0,0.0,881.3,SW_directSW_diffuseLW_in,287.602,,,0.784,5.567,0,3.58,0,0,1,-12.532,0.0,-12.273,-0.26,0,0,0,0,0,0
138,2019-02-01 03:45:00,0.0,-0.3,93.0,0.3,0.0,0.0,0.0,881.0,SW_directSW_diffuseLW_in,287.419,,,0.783,5.557,0,3.58,0,0,1,-12.748,0.0,-12.456,-0.292,0,0,0,0,0,0
139,2019-02-01 04:00:00,0.0,-0.5,93.1,0.4,0.0,0.0,0.0,880.9,SW_directSW_diffuseLW_in,287.237,,,0.783,5.482,0,3.58,0,0,1,-13.286,0.0,-12.638,-0.649,0,0,0,0,0,0
140,2019-02-01 04:15:00,0.0,-0.6,93.5,0.3,0.0,0.0,0.0,880.7,SW_directSW_diffuseLW_in,287.549,,,0.782,5.465,0,3.58,0,0,1,-12.909,0.0,-12.326,-0.584,0,0,0,0,0,0
141,2019-02-01 04:30:00,0.0,-0.6,93.9,0.4,0.0,0.0,0.0,880.6,SW_directSW_diffuseLW_in,287.862,,,0.782,5.489,0,3.58,0,0,1,-12.791,0.0,-12.013,-0.778,0,0,0,0,0,0
142,2019-02-01 04:45:00,0.0,-0.4,94.5,0.4,0.0,0.0,0.0,880.6,SW_directSW_diffuseLW_in,288.174,,,0.781,5.605,0,3.58,0,0,1,-12.219,0.0,-11.701,-0.519,0,0,0,0,0,0
143,2019-02-01 05:00:00,0.0,-0.4,94.4,0.4,0.0,0.0,0.0,880.6,SW_directSW_diffuseLW_in,288.486,,,0.781,5.599,0,3.58,0,0,1,-11.907,0.0,-11.389,-0.519,0,0,0,0,0,0
144,2019-02-01 05:15:00,0.0,-0.3,94.4,0.3,0.0,0.0,0.0,880.9,SW_directSW_diffuseLW_in,289.102,,,0.78,5.64,0,3.58,0,0,1,-11.064,0.0,-10.773,-0.292,0,0,0,0,0,0
145,2019-02-01 05:30:00,0.0,-0.3,94.3,0.8,0.0,0.0,0.0,880.8,SW_directSW_diffuseLW_in,289.718,,,0.78,5.634,0,3.58,0,0,1,-10.935,0.0,-10.157,-0.778,0,0,0,0,0,0
146,2019-02-01 05:45:00,0.0,0.0,94.5,0.5,0.0,0.0,0.0,880.8,SW_directSW_diffuseLW_in,290.334,,,0.779,5.771,0,3.58,0,0,1,-9.541,0.0,-9.541,0.0,0,0,0,0,0,0
147,2019-02-01 06:00:00,0.0,0.0,94.5,0.4,0.0,0.0,0.0,880.9,SW_directSW_diffuseLW_in,290.95,,,0.779,5.771,0,3.58,0,0,1,-8.925,0.0,-8.925,0.0,0,0,0,0,0,0
148,2019-02-01 06:15:00,0.0,-0.2,94.4,0.7,0.0,0.0,0.0,880.8,SW_directSW_diffuseLW_in,289.515,,,0.779,5.682,0,3.58,0,0,1,-10.814,0.0,-10.36,-0.454,0,0,0,0,0,0
149,2019-02-01 06:30:00,0.0,0.0,94.7,0.5,0.0,0.0,0.0,880.9,SW_directSW_diffuseLW_in,288.08,,,0.778,5.783,0,3.58,0,0,1,-11.795,0.0,-11.795,0.0,0,0,0,0,0,0
150,2019-02-01 06:45:00,0.0,0.0,94.4,0.2,0.0,0.0,0.0,880.9,SW_directSW_diffuseLW_in,286.645,,,0.778,5.765,0,3.58,0,0,1,-13.23,0.0,-13.23,0.0,0,0,0,0,0,0
151,2019-02-01 07:00:00,0.0,0.0,94.5,0.3,0.0,0.0,0.0,881.0,SW_directSW_diffuseLW_in,285.21,,,0.777,5.771,0,3.58,0,0,1,-14.665,0.0,-14.665,0.0,0,0,0,0,0,0
152,2019-02-01 07:15:00,0.038,0.0,94.4,0.3,0.0,2.961,0.0,881.0,SW_directSW_diffuseLW_in,286.528,,,0.777,5.765,0,3.58,0,0,1,-11.422,1.925,-13.347,0.0,0,0,0,0,0,0
153,2019-02-01 07:30:00,0.077,0.0,94.4,0.3,0.0,5.922,0.0,881.0,SW_directSW_diffuseLW_in,287.846,,,0.776,5.765,0,3.58,0,0,1,-8.179,3.849,-12.029,0.0,0,0,0,0,0,0
154,2019-02-01 07:45:00,0.115,0.1,94.5,0.3,0.0,8.882,0.0,881.1,SW_directSW_diffuseLW_in,289.163,,,0.776,5.813,0,3.58,0,0,1,-4.841,5.773,-10.712,0.097,0,0,0,0,0,0
155,2019-02-01 08:00:00,0.152,0.1,94.6,0.2,0.0,11.843,0.9,881.1,SW_directSW_diffuseLW_in,290.481,,,0.85,5.819,0,3.58,0,0,1,-1.631,7.698,-9.394,0.065,0,0,0,0,0,0
156,2019-02-01 08:15:00,0.187,0.2,94.7,0.2,0.0,14.933,0.0,881.0,SW_directSW_diffuseLW_in,291.244,,,0.849,5.868,0,0.0,0,0,1,1.206,9.706,-8.631,0.13,0,0,0,0,0,0
157,2019-02-01 08:30:00,0.221,0.2,94.5,0.4,0.0,18.022,0.9,881.2,SW_directSW_diffuseLW_in,292.008,,,0.85,5.856,0,0.0,0,0,1,4.107,11.714,-7.867,0.26,0,0,0,0,0,0
158,2019-02-01 08:45:00,0.253,0.2,94.6,0.4,0.0,21.112,0.0,881.3,SW_directSW_diffuseLW_in,292.772,,,0.849,5.862,0,0.0,0,0,1,6.88,13.723,-7.103,0.26,0,0,0,0,0,0
159,2019-02-01 09:00:00,0.283,0.3,94.5,0.2,0.0,24.202,0.0,881.3,SW_directSW_diffuseLW_in,293.535,,,0.849,5.898,0,0.0,0,0,1,9.586,15.731,-6.34,0.195,0,0,0,0,0,0
160,2019-02-01 09:15:00,0.312,0.3,94.6,0.3,0.0,33.493,0.0,881.1,SW_directSW_diffuseLW_in,293.182,,,0.848,5.905,0,0.0,0,0,1,15.37,21.77,-6.693,0.292,0,0,0,0,0,0
161,2019-02-01 09:30:00,0.338,0.3,94.3,0.1,0.0,42.784,0.0,881.3,SW_directSW_diffuseLW_in,292.828,,,0.848,5.886,0,0.0,0,0,1,20.86,27.81,-7.047,0.097,0,0,0,0,0,0
162,2019-02-01 09:45:00,0.362,0.4,94.4,0.3,0.001,52.075,0.0,881.0,SW_directSW_diffuseLW_in,292.474,,,0.847,5.935,0,0.0,0,0,1,26.838,33.849,-7.401,0.389,0,0,0,0,0,0
163,2019-02-01 10:00:00,0.384,0.4,94.2,0.4,0.001,61.366,0.0,881.2,SW_directSW_diffuseLW_in,292.121,,,0.847,5.922,0,0.0,0,0,1,32.654,39.889,-7.754,0.519,0,0,0,0,0,0
164,2019-02-01 10:15:00,0.403,0.4,94.1,0.3,0.224,65.61,0.0,881.1,SW_directSW_diffuseLW_in,291.342,,,0.846,5.916,0,0.0,0,0,1,34.649,42.792,-8.533,0.389,0,0,0,0,0,0
165,2019-02-01 10:30:00,0.419,0.4,94.1,0.2,0.448,69.853,0.0,880.9,SW_directSW_diffuseLW_in,290.562,,,0.846,5.916,0,0.0,0,0,1,36.643,45.696,-9.313,0.259,0,0,0,0,0,0
166,2019-02-01 10:45:00,0.433,0.4,94.0,0.3,0.672,74.096,0.0,880.7,SW_directSW_diffuseLW_in,289.783,,,0.845,5.91,0,0.0,0,0,1,38.897,48.599,-10.092,0.389,0,0,0,0,0,0
167,2019-02-01 11:00:00,0.444,0.3,93.7,0.1,0.895,78.34,0.0,880.5,SW_directSW_diffuseLW_in,289.004,,,0.845,5.848,0,0.0,0,0,1,40.729,51.503,-10.871,0.097,0,0,0,0,0,0
168,2019-02-01 11:15:00,0.451,0.3,93.6,0.2,0.742,80.056,0.0,880.3,SW_directSW_diffuseLW_in,290.426,,,0.844,5.842,0,0.0,0,0,1,43.265,52.519,-9.449,0.194,0,0,0,0,0,0
169,2019-02-01 11:30:00,0.456,0.3,93.6,0.1,0.59,81.773,0.0,879.8,SW_directSW_diffuseLW_in,291.847,,,0.844,5.842,0,0.0,0,0,1,45.606,53.536,-8.028,0.097,0,0,0,0,0,0
170,2019-02-01 11:45:00,0.457,0.4,93.6,0.2,0.437,83.489,0.0,879.3,SW_directSW_diffuseLW_in,293.268,,,0.843,5.885,0,0.0,0,0,1,48.204,54.552,-6.607,0.259,0,0,0,0,0,0
171,2019-02-01 12:00:00,0.456,0.4,93.5,0.3,0.285,85.205,0.0,879.0,SW_directSW_diffuseLW_in,294.69,,,0.843,5.878,0,0.0,0,0,1,50.772,55.568,-5.185,0.388,0,0,0,0,0,0
172,2019-02-01 12:15:00,0.451,0.3,93.8,0.1,5.65,91.511,0.0,878.8,SW_directSW_diffuseLW_in,294.591,,,0.842,5.855,0,0.0,0,0,1,57.968,63.155,-5.284,0.097,0,0,0,0,0,0
173,2019-02-01 12:30:00,0.443,0.4,93.7,0.3,11.014,97.816,0.0,878.5,SW_directSW_diffuseLW_in,294.492,,,0.842,5.891,0,0.0,0,0,1,65.745,70.74,-5.383,0.388,0,0,0,0,0,0
174,2019-02-01 12:45:00,0.432,0.3,93.9,0.2,16.378,104.122,0.0,878.4,SW_directSW_diffuseLW_in,294.392,,,0.841,5.861,0,0.0,0,0,1,73.037,78.325,-5.483,0.194,0,0,0,0,0,0
175,2019-02-01 13:00:00,0.418,0.4,94.0,0.1,21.743,110.428,0.9,878.2,SW_directSW_diffuseLW_in,294.293,,,0.85,5.91,0,0.0,0,0,1,80.459,85.911,-5.582,0.129,0,0,0,0,0,0
176,2019-02-01 13:15:00,0.402,0.3,93.9,0.4,17.321,116.092,0.0,878.1,SW_directSW_diffuseLW_in,291.324,,,0.849,5.861,0,0.0,0,0,1,78.556,86.718,-8.551,0.388,0,0,0,0,0,0
177,2019-02-01 13:30:00,0.383,0.3,94.0,0.3,12.9,121.756,0.0,877.9,SW_directSW_diffuseLW_in,288.355,,,0.849,5.867,0,0.0,0,0,1,76.298,87.526,-11.52,0.291,0,0,0,0,0,0
178,2019-02-01 13:45:00,0.361,0.3,94.2,0.3,8.478,127.42,0.0,877.8,SW_directSW_diffuseLW_in,285.386,,,0.848,5.88,0,0.0,0,0,1,74.136,88.334,-14.489,0.291,0,0,0,0,0,0
179,2019-02-01 14:00:00,0.337,0.2,94.1,0.1,4.056,133.084,0.0,877.5,SW_directSW_diffuseLW_in,282.417,,,0.848,5.831,0,0.0,0,0,1,71.748,89.141,-17.458,0.065,0,0,0,0,0,0
180,2019-02-01 14:15:00,0.31,0.2,94.1,0.3,3.21,116.605,0.0,877.4,SW_directSW_diffuseLW_in,285.237,,,0.847,5.831,0,0.0,0,0,1,63.436,77.88,-14.638,0.194,0,0,0,0,0,0
181,2019-02-01 14:30:00,0.282,0.1,93.9,0.3,2.364,100.126,0.9,877.5,SW_directSW_diffuseLW_in,288.057,,,0.85,5.776,0,0.0,0,0,1,54.898,66.619,-11.818,0.097,0,0,0,0,0,0
182,2019-02-01 14:45:00,0.251,0.1,94.1,0.1,1.517,83.646,0.9,877.4,SW_directSW_diffuseLW_in,290.877,,,0.85,5.789,0,0.0,0,0,1,46.391,55.356,-8.998,0.032,0,0,0,0,0,0
183,2019-02-01 15:00:00,0.219,0.0,94.2,0.3,0.671,67.167,0.9,877.1,SW_directSW_diffuseLW_in,293.697,,,0.85,5.753,0,0.0,0,0,1,37.917,44.095,-6.178,0.0,0,0,0,0,0,0
184,2019-02-01 15:15:00,0.185,0.0,94.4,0.3,0.503,55.35,0.9,877.1,SW_directSW_diffuseLW_in,294.182,,,0.85,5.765,0,0.0,0,0,1,30.612,36.304,-5.693,0.0,0,0,0,0,0,0
185,2019-02-01 15:30:00,0.15,0.0,94.5,0.2,0.336,43.532,0.9,877.0,SW_directSW_diffuseLW_in,294.666,,,0.85,5.771,0,0.0,0,0,1,23.306,28.514,-5.209,0.0,0,0,0,0,0,0
186,2019-02-01 15:45:00,0.113,0.0,94.5,0.2,0.168,31.715,0.0,877.2,SW_directSW_diffuseLW_in,295.15,,,0.849,5.771,0,0.0,0,0,1,15.999,20.724,-4.725,0.0,0,0,0,0,0,0
187,2019-02-01 16:00:00,0.075,0.0,94.5,0.4,0.0,19.898,0.9,877.4,SW_directSW_diffuseLW_in,295.635,,,0.85,5.771,0,0.0,0,0,1,8.694,12.934,-4.24,0.0,0,0,0,0,0,0
188,2019-02-01 16:15:00,0.036,0.0,94.4,0.352,0.0,15.324,0.9,878.0,v_aSW_directSW_diffuseLW_in,295.879,,,0.85,5.765,0,0.0,0,0,1,5.965,9.961,-3.996,0.0,0,0,0,0,0,0
189,2019-02-01 16:30:00,0.0,-0.2,94.0,0.397,0.0,10.75,0.9,878.1,v_aSW_directSW_diffuseLW_in,296.123,,,0.85,5.658,0,0.0,0,0,1,2.979,6.988,-3.752,-0.257,0,0,0,0,0,0
190,2019-02-01 16:45:00,0.0,-0.3,94.1,0.443,0.0,6.175,0.9,878.2,v_aSW_directSW_diffuseLW_in,296.367,,,0.85,5.622,0,0.0,0,0,1,0.076,4.014,-3.508,-0.43,0,0,0,0,0,0
191,2019-02-01 17:00:00,0.0,-0.4,93.8,0.488,0.0,1.601,0.0,878.5,v_aSW_directSW_diffuseLW_in,296.611,,,0.849,5.564,0,3.58,0,0,1,-2.854,1.041,-3.264,-0.631,0,0,0,0,0,0
192,2019-02-01 17:15:00,0.0,-0.5,93.5,0.531,0.0,1.201,0.0,878.5,v_aSW_directSW_diffuseLW_in,295.407,,,0.849,5.506,0,3.58,0,0,1,-4.546,0.781,-4.468,-0.859,0,0,0,0,0,0
193,2019-02-01 17:30:00,0.0,-0.5,93.8,0.574,0.0,0.8,0.0,878.8,v_aSW_directSW_diffuseLW_in,294.203,,,0.848,5.523,0,3.58,0,0,1,-6.08,0.52,-5.672,-0.929,0,0,0,0,0,0
194,2019-02-01 17:45:00,0.0,-0.5,93.5,0.617,0.0,0.4,0.0,879.2,v_aSW_directSW_diffuseLW_in,293.0,,,0.848,5.506,0,3.58,0,0,1,-7.613,0.26,-6.875,-0.999,0,0,0,0,0,0
195,2019-02-01 18:00:00,0.0,-0.5,93.7,0.659,0.0,0.0,0.0,879.3,v_aSW_directSW_diffuseLW_in,291.796,,,0.847,5.517,0,3.58,0,0,1,-9.145,0.0,-8.079,-1.067,0,0,0,0,0,0
196,2019-02-01 18:15:00,0.0,-0.5,93.6,0.678,0.0,0.0,0.0,879.4,v_aSW_directSW_diffuseLW_in,293.0,,,0.847,5.511,0,3.58,0,0,1,-7.972,0.0,-6.875,-1.098,0,0,0,0,0,0
197,2019-02-01 18:30:00,0.0,-0.4,94.0,0.697,0.0,0.0,0.0,879.6,v_aSW_directSW_diffuseLW_in,294.203,,,0.846,5.576,0,3.58,0,0,1,-6.575,0.0,-5.672,-0.903,0,0,0,0,0,0
198,2019-02-01 18:45:00,0.0,-0.2,94.2,0.716,0.0,0.0,0.0,879.7,v_aSW_directSW_diffuseLW_in,295.406,,,0.846,5.67,0,3.58,0,0,1,-4.932,0.0,-4.469,-0.464,0,0,0,0,0,0
199,2019-02-01 19:00:00,0.0,0.0,94.4,0.735,0.0,0.0,0.0,879.8,v_aSW_directSW_diffuseLW_in,296.61,,,0.845,5.765,0,3.58,0,0,1,-3.265,0.0,-3.265,0.0,0,0,0,0,0,0
200,2019-02-01 19:15:00,0.0,0.0,94.4,0.742,0.0,0.0,0.0,879.9,v_aSW_directSW_diffuseLW_in,296.412,,,0.845,5.765,0,3.58,0,0,1,-3.463,0.0,-3.463,0.0,0,0,0,0,0,0
201,2019-02-01 19:30:00,0.0,0.0,94.6,0.75,0.0,0.0,0.0,880.0,v_aSW_directSW_diffuseLW_in,296.213,,,0.844,5.777,0,3.58,0,0,1,-3.662,0.0,-3.662,0.0,0,0,0,0,0,0
202,2019-02-01 19:45:00,0.0,0.0,94.6,0.758,0.0,0.0,0.0,879.9,v_aSW_directSW_diffuseLW_in,296.014,,,0.844,5.777,0,3.58,0,0,1,-3.861,0.0,-3.861,0.0,0,0,0,0,0,0
203,2019-02-01 20:00:00,0.0,0.0,94.6,0.765,0.0,0.0,0.0,879.8,v_aSW_directSW_diffuseLW_in,295.816,,,0.843,5.777,0,3.58,0,0,1,-4.059,0.0,-4.059,0.0,0,0,0,0,0,0
204,2019-02-01 20:15:00,0.0,0.0,94.7,0.754,0.0,0.0,0.0,879.5,v_aSW_directSW_diffuseLW_in,294.726,,,0.843,5.783,0,3.58,0,0,1,-5.149,0.0,-5.149,0.0,0,0,0,0,0,0
205,2019-02-01 20:30:00,0.0,0.0,94.7,0.743,0.0,0.0,0.0,879.9,v_aSW_directSW_diffuseLW_in,293.636,,,0.842,5.783,0,3.58,0,0,1,-6.239,0.0,-6.239,0.0,0,0,0,0,0,0
206,2019-02-01 20:45:00,0.0,0.0,94.7,0.731,0.0,0.0,0.0,879.9,v_aSW_directSW_diffuseLW_in,292.547,,,0.842,5.783,0,3.58,0,0,1,-7.328,0.0,-7.328,0.0,0,0,0,0,0,0
207,2019-02-01 21:00:00,0.0,0.0,94.7,0.72,0.0,0.0,0.0,880.0,v_aSW_directSW_diffuseLW_in,291.457,,,0.841,5.783,0,3.58,0,0,1,-8.418,0.0,-8.418,0.0,0,0,0,0,0,0
208,2019-02-01 21:15:00,0.0,0.0,94.7,0.688,0.0,0.0,0.0,879.8,v_aSW_directSW_diffuseLW_in,290.988,,,0.841,5.783,0,3.58,0,0,1,-8.887,0.0,-8.887,0.0,0,0,0,0,0,0
209,2019-02-01 21:30:00,0.0,-0.2,94.7,0.656,0.0,0.0,0.0,879.9,v_aSW_directSW_diffuseLW_in,290.519,,,0.84,5.7,0,3.58,0,0,1,-9.781,0.0,-9.356,-0.425,0,0,0,0,0,0
210,2019-02-01 21:45:00,0.0,0.0,94.8,0.625,0.0,0.0,0.0,879.7,v_aSW_directSW_diffuseLW_in,290.05,,,0.84,5.789,0,3.58,0,0,1,-9.825,0.0,-9.825,0.0,0,0,0,0,0,0
211,2019-02-01 22:00:00,0.0,0.0,94.9,0.593,0.0,0.0,0.0,879.7,v_aSW_directSW_diffuseLW_in,289.581,,,0.839,5.796,0,3.58,0,0,1,-10.294,0.0,-10.294,0.0,0,0,0,0,0,0
212,2019-02-01 22:15:00,0.0,0.0,94.9,0.582,0.0,0.0,0.0,879.7,v_aSW_directSW_diffuseLW_in,286.99,,,0.839,5.796,0,3.58,0,0,1,-12.885,0.0,-12.885,0.0,0,0,0,0,0,0
213,2019-02-01 22:30:00,0.0,-0.2,94.8,0.57,0.0,0.0,0.0,879.9,v_aSW_directSW_diffuseLW_in,284.399,,,0.838,5.706,0,3.58,0,0,1,-15.845,0.0,-15.476,-0.369,0,0,0,0,0,0
214,2019-02-01 22:45:00,0.0,-0.2,94.7,0.559,0.0,0.0,0.0,879.9,v_aSW_directSW_diffuseLW_in,281.808,,,0.838,5.7,0,3.58,0,0,1,-18.429,0.0,-18.067,-0.362,0,0,0,0,0,0
215,2019-02-01 23:00:00,0.0,0.0,94.9,0.547,0.0,0.0,0.0,879.9,v_aSW_directSW_diffuseLW_in,279.217,,,0.837,5.796,0,3.58,0,0,1,-20.658,0.0,-20.658,0.0,0,0,0,0,0,0
216,2019-02-01 23:15:00,0.0,0.0,94.9,0.543,0.0,0.0,0.0,880.0,v_aSW_directSW_diffuseLW_in,276.854,,,0.837,5.796,0,3.58,0,0,1,-23.021,0.0,-23.021,0.0,0,0,0,0,0,0
217,2019-02-01 23:30:00,0.0,0.0,94.9,0.538,0.0,0.0,0.0,880.3,v_aSW_directSW_diffuseLW_in,274.49,,,0.836,5.796,0,3.58,0,0,1,-25.385,0.0,-25.385,0.0,0,0,0,0,0,0
218,2019-02-01 23:45:00,0.0,0.0,94.9,0.533,0.0,0.0,0.0,880.5,v_aSW_directSW_diffuseLW_in,272.127,,,0.836,5.796,0,3.58,0,0,1,-27.748,0.0,-27.748,0.0,0,0,0,0,0,0
219,2019-02-02 00:00:00,0.0,0.0,94.8,0.528,0.0,0.0,0.0,880.5,v_aSW_directSW_diffuseLW_in,269.764,,,0.835,5.789,0,3.58,0,0,1,-30.111,0.0,-30.111,0.0,0,0,0,0,0,0
220,2019-02-02 00:15:00,0.0,0.0,94.7,0.529,0.0,0.0,0.0,880.7,v_aSW_directSW_diffuseLW_in,267.514,,,0.835,5.783,0,3.58,0,0,1,-32.361,0.0,-32.361,0.0,0,0,0,0,0,0
221,2019-02-02 00:30:00,0.0,-0.2,94.7,0.53,0.0,0.0,0.0,880.8,v_aSW_directSW_diffuseLW_in,265.263,,,0.834,5.7,0,3.58,0,0,1,-34.955,0.0,-34.612,-0.344,0,0,0,0,0,0
222,2019-02-02 00:45:00,0.0,0.0,94.7,0.532,0.0,0.0,0.0,880.5,v_aSW_directSW_diffuseLW_in,263.012,,,0.834,5.783,0,3.58,0,0,1,-36.863,0.0,-36.863,0.0,0,0,0,0,0,0
223,2019-02-02 01:00:00,0.0,-0.2,94.3,0.533,0.0,0.0,0.0,880.1,v_aSW_directSW_diffuseLW_in,260.762,,,0.833,5.676,0,3.58,0,0,1,-39.458,0.0,-39.113,-0.345,0,0,0,0,0,0
224,2019-02-02 01:15:00,0.0,-0.3,94.2,0.537,0.0,0.0,0.0,880.0,v_aSW_directSW_diffuseLW_in,260.129,,,0.833,5.628,0,3.58,0,0,1,-40.268,0.0,-39.746,-0.522,0,0,0,0,0,0
225,2019-02-02 01:30:00,0.0,-0.4,94.2,0.541,0.0,0.0,0.0,880.4,v_aSW_directSW_diffuseLW_in,259.496,,,0.832,5.587,0,3.58,0,0,1,-41.08,0.0,-40.379,-0.702,0,0,0,0,0,0
226,2019-02-02 01:45:00,0.0,-0.3,94.7,0.545,0.0,0.0,0.0,880.5,v_aSW_directSW_diffuseLW_in,258.864,,,0.832,5.658,0,3.58,0,0,1,-41.541,0.0,-41.011,-0.53,0,0,0,0,0,0
227,2019-02-02 02:00:00,0.0,-0.3,94.6,0.549,0.0,0.0,0.0,880.4,v_aSW_directSW_diffuseLW_in,258.231,,,0.831,5.652,0,3.58,0,0,1,-42.177,0.0,-41.644,-0.534,0,0,0,0,0,0
