,When,Discharge,v_a,Maximum Wind Speed,Wind Direction,T_a,RH,p_a,Fountain
3544,2019-02-12 00:20:00,3.05,0.0,0.0,0.0,-5.1,91.6,915.9,1
3545,2019-02-12 00:25:00,3.05,0.0,0.0,0.0,-5.4,89.0,916.1,1
3546,2019-02-12 00:30:00,3.05,0.0,0.0,0.0,-5.6,89.3,916.1,1
3547,2019-02-12 00:35:00,3.05,0.0,0.0,0.0,-5.8,90.1,916.2,1
3548,2019-02-12 00:40:00,3.05,0.0,0.0,0.0,-5.9,90.4,916.4,1
3549,2019-02-12 00:45:00,3.05,0.0,0.0,0.0,-5.9,91.7,916.5,1
3550,2019-02-12 00:50:00,3.05,0.0,0.0,0.0,-6.0,91.2,916.6,1
3551,2019-02-12 00:55:00,3.07,0.0,0.0,0.0,-6.2,90.0,916.7,1
3552,2019-02-12 01:00:00,3.05,0.0,0.0,0.0,-6.4,89.2,916.8,1
3553,2019-02-12 01:05:00,3.07,0.0,0.0,0.0,-6.3,92.5,916.9,1
3554,2019-02-12 01:10:00,3.05,0.0,0.0,0.0,-6.4,91.2,917.0,1
3555,2019-02-12 01:15:00,3.05,0.0,0.0,0.0,-6.5,90.2,917.2,1
3556,2019-02-12 01:20:00,3.05,0.0,0.0,0.0,-6.4,92.8,917.1,1
3557,2019-02-12 01:25:00,3.07,0.0,0.0,0.0,-6.4,92.3,917.1,1
3558,2019-02-12 01:30:00,3.08,0.0,0.0,0.0,-6.4,92.5,917.1,1
3559,2019-02-12 01:35:00,3.07,0.0,0.0,0.0,-6.2,93.3,917.2,1
3560,2019-02-12 01:40:00,3.07,0.0,0.0,0.0,-6.1,92.8,917.2,1
3561,2019-02-12 01:45:00,3.08,0.0,0.0,0.0,-6.1,91.4,917.3,1
3562,2019-02-12 01:50:00,3.1,0.0,0.0,0.0,-6.1,90.2,917.5,1
3563,2019-02-12 01:55:00,3.05,0.0,0.0,0.0,-6.2,90.3,917.6,1
3564,2019-02-12 02:00:00,3.06,0.0,0.0,0.0,-6.0,92.2,917.6,1
3565,2019-02-12 02:05:00,3.05,0.0,0.0,0.0,-5.9,92.6,917.7,1
3566,2019-02-12 02:10:00,3.07,0.0,0.0,0.0,-5.7,92.5,917.7,1
3567,2019-02-12 02:15:00,3.07,0.0,0.0,0.0,-5.6,92.4,917.7,1
3568,2019-02-12 02:20:00,3.08,0.0,0.0,0.0,-5.3,92.3,917.7,1
3569,2019-02-12 02:25:00,3.08,0.0,0.0,0.0,-5.2,92.1,917.8,1
3570,2019-02-12 02:30:00,3.08,0.0,0.0,0.0,-5.1,92.0,917.9,1
3571,2019-02-12 02:35:00,3.07,0.0,0.0,0.0,-5.0,91.7,917.9,1
3572,2019-02-12 02:40:00,3.08,0.0,0.0,0.0,-4.9,92.1,918.0,1
3573,2019-02-12 02:45:00,3.08,0.0,0.0,0.0,-4.8,90.9,918.0,1
3574,2019-02-12 02:50:00,3.1,0.0,0.0,0.0,-4.8,90.3,918.0,1
3575,2019-02-12 02:55:00,3.1,0.0,0.0,0.0,-4.8,89.9,918.0,1
3576,2019-02-12 03:00:00,3.08,0.0,0.0,0.0,-5.0,88.9,917.9,1
3577,2019-02-12 03:05:00,3.08,0.0,0.0,0.0,-5.2,88.1,917.9,1
3578,2019-02-12 03:10:00,3.08,0.0,0.0,0.0,-5.4,86.9,917.9,1
3579,2019-02-12 03:15:00,3.07,0.0,0.0,0.0,-5.6,88.3,918.0,1
3580,2019-02-12 03:20:00,3.06,0.0,0.0,0.0,-5.8,89.7,918.0,1
3581,2019-02-12 03:25:00,3.07,0.0,0.0,0.0,-5.9,90.1,918.1,1
3582,2019-02-12 03:30:00,3.08,0.0,0.0,0.0,-6.0,89.9,918.2,1
3583,2019-02-12 03:35:00,3.08,0.0,0.0,0.0,-6.1,90.0,918.3,1
3584,2019-02-12 03:40:00,3.07,0.0,0.0,0.0,-6.2,90.7,918.3,1
3585,2019-02-12 03:45:00,3.07,0.0,0.0,0.0,-6.2,90.9,918.2,1
3586,2019-02-12 03:50:00,3.08,0.0,0.0,0.0,-6.3,91.1,918.2,1
3587,2019-02-12 03:55:00,3.07,0.0,0.0,0.0,-6.2,91.8,918.2,1
3588,2019-02-12 04:00:00,3.07,0.0,0.0,0.0,-6.3,91.3,918.2,1
3589,2019-02-12 04:05:00,3.08,0.0,0.0,0.0,-6.4,91.5,918.2,1
3590,2019-02-12 04:10:00,3.08,0.0,0.0,0.0,-6.5,89.5,918.2,1
3591,2019-02-12 04:15:00,3.07,0.0,0.0,0.0,-6.8,88.6,918.1,1
3592,2019-02-12 04:20:00,3.07,0.0,0.0,0.0,-6.9,89.7,918.1,1
3593,2019-02-12 04:25:00,3.08,0.0,0.0,0.0,-7.0,90.4,918.1,1
3594,2019-02-12 04:30:00,3.09,0.0,0.0,0.0,-7.1,90.3,918.1,1
3595,2019-02-12 04:35:00,3.09,0.0,0.0,0.0,-7.2,89.2,918.1,1
3596,2019-02-12 04:40:00,3.1,0.0,0.0,0.0,-7.4,89.6,918.0,1
3597,2019-02-12 04:45:00,3.08,0.0,0.0,0.0,-7.5,90.6,918.0,1
3598,2019-02-12 04:50:00,3.16,0.0,0.0,0.0,-7.6,90.1,918.0,1
3599,2019-02-12 04:55:00,3.16,0.0,0.0,0.0,-7.6,91.0,918.0,1
3600,2019-02-12 05:00:00,3.14,0.0,0.0,0.0,-7.6,91.5,917.9,1
3601,2019-02-12 05:05:00,3.14,0.0,0.0,0.0,-7.6,91.1,917.9,1
3602,2019-02-12 05:10:00,3.12,0.0,0.0,0.0,-7.7,91.2,917.9,1
3603,2019-02-12 05:15:00,3.14,0.0,0.0,0.0,-7.9,89.6,917.9,1
3604,2019-02-12 05:20:00,3.14,0.0,0.0,0.0,-8.0,90.3,917.9,1
3605,2019-02-12 05:25:00,3.14,0.0,0.0,0.0,-8.1,91.7,917.9,1
3606,2019-02-12 05:30:00,3.12,0.0,0.0,0.0,-8.1,91.1,917.9,1
3607,2019-02-12 05:35:00,3.1,0.0,0.0,0.0,-8.2,90.0,917.9,1
3608,2019-02-12 05:40:00,3.1,0.0,0.0,0.0,-8.2,90.8,918.0,1
3609,2019-02-12 05:45:00,3.1,0.0,0.0,0.0,-8.3,91.2,918.1,1
3610,2019-02-12 05:50:00,3.1,0.0,0.0,0.0,-8.5,90.0,918.2,1
3611,2019-02-12 05:55:00,3.1,0.0,0.0,0.0,-8.6,90.5,918.2,1
3612,2019-02-12 06:00:00,3.08,0.0,0.0,0.0,-8.9,89.2,918.1,1
3613,2019-02-12 06:05:00,3.08,0.0,0.0,0.0,-9.0,89.6,918.2,1
3614,2019-02-12 06:10:00,3.1,0.0,0.0,0.0,-9.0,91.2,918.3,1
3615,2019-02-12 06:15:00,3.1,0.0,0.0,0.0,-9.0,92.3,918.4,1
3616,2019-02-12 06:20:00,3.1,0.0,0.0,0.0,-9.1,90.1,918.5,1
3617,2019-02-12 06:25:00,3.08,0.0,0.0,0.0,-9.2,91.5,918.5,1
3618,2019-02-12 06:30:00,3.1,0.0,0.0,0.0,-9.3,89.6,918.6,1
3619,2019-02-12 06:35:00,3.08,0.0,0.0,0.0,-9.5,89.1,918.6,1
3620,2019-02-12 06:40:00,3.08,0.0,0.0,0.0,-9.5,91.8,918.6,1
3621,2019-02-12 06:45:00,3.08,0.0,0.0,0.0,-9.2,92.4,918.5,1
3622,2019-02-12 06:50:00,3.08,0.0,0.0,0.0,-9.0,91.2,918.5,1
3623,2019-02-12 06:55:00,3.08,0.0,0.0,0.0,-9.1,89.3,918.5,1
3624,2019-02-12 07:00:00,3.08,0.0,0.0,0.0,-9.3,89.8,918.5,1
3625,2019-02-12 07:05:00,3.08,0.0,0.0,0.0,-9.3,90.2,918.7,1
3626,2019-02-12 07:10:00,3.06,0.0,0.0,0.0,-9.4,89.9,918.7,1
3627,2019-02-12 07:15:00,3.08,0.0,0.0,0.0,-9.3,91.3,918.7,1
3628,2019-02-12 07:20:00,3.08,0.0,0.0,0.0,-9.2,91.1,918.7,1
3629,2019-02-12 07:25:00,3.08,0.0,0.0,0.0,-9.2,89.9,918.7,1
3630,2019-02-12 07:30:00,3.08,0.0,0.0,0.0,-9.4,89.4,918.7,1
3631,2019-02-12 07:35:00,3.1,0.0,0.0,0.0,-9.5,89.9,918.7,1
3632,2019-02-12 07:40:00,3.05,0.0,0.0,0.0,-9.5,90.2,918.8,1
3633,2019-02-12 07:45:00,3.03,0.0,0.0,0.0,-9.5,89.4,918.8,1
3634,2019-02-12 07:50:00,3.05,0.0,0.0,0.0,-9.6,90.3,918.8,1
3635,2019-02-12 07:55:00,3.05,0.0,0.0,0.0,-9.6,90.8,918.9,1
3636,2019-02-12 08:00:00,3.06,0.0,0.0,0.0,-9.5,90.9,918.9,1
3637,2019-02-12 08:05:00,3.05,0.0,0.0,0.0,-9.4,90.4,918.9,1
3638,2019-02-12 08:10:00,3.05,0.0,0.0,0.0,-9.5,89.5,918.9,1
3639,2019-02-12 08:15:00,2.69,0.0,0.0,0.0,-9.5,90.1,919.0,1
3640,2019-02-12 08:20:00,2.68,0.0,0.0,0.0,-9.5,89.9,919.0,1
3641,2019-02-12 08:25:00,2.72,0.0,0.0,0.0,-9.6,89.9,919.0,1
3642,2019-02-12 08:30:00,2.76,0.0,0.0,0.0,-9.6,90.0,919.0,1
3643,2019-02-12 08:35:00,2.75,0.0,0.0,0.0,-9.6,91.0,919.0,1
3644,2019-02-12 08:40:00,2.75,0.0,0.0,0.0,-9.5,91.1,919.1,1
3645,2019-02-12 08:45:00,2.75,0.0,0.0,0.0,-9.5,90.6,919.1,1
3646,2019-02-12 08:50:00,2.77,0.0,0.0,0.0,-9.5,90.5,919.1,1
3647,2019-02-12 08:55:00,2.79,0.0,0.0,0.0,-9.3,91.1,919.1,1
3648,2019-02-12 09:00:00,2.77,0.0,0.0,0.0,-9.5,87.5,919.2,1
3649,2019-02-12 09:05:00,2.79,0.0,0.0,0.0,-9.6,88.9,919.1,1
3650,2019-02-12 09:10:00,2.81,0.0,0.0,0.0,-9.6,88.2,919.2,1
3651,2019-02-12 09:15:00,2.81,0.0,0.0,0.0,-9.6,89.0,919.2,1
3652,2019-02-12 09:20:00,2.79,0.0,0.0,0.0,-9.6,88.9,919.3,1
3653,2019-02-12 09:25:00,2.79,0.0,0.0,0.0,-9.6,89.9,919.3,1
3654,2019-02-12 09:30:00,2.81,0.0,0.0,0.0,-9.4,89.4,919.3,1
3655,2019-02-12 09:35:00,2.81,0.0,0.0,0.0,-9.4,89.1,919.3,1
3656,2019-02-12 09:40:00,2.83,0.0,0.0,0.0,-9.3,89.9,919.3,1
3657,2019-02-12 09:45:00,2.83,0.0,0.0,0.0,-9.1,89.1,919.4,1
3658,2019-02-12 09:50:00,2.81,0.0,0.0,0.0,-9.0,90.1,919.5,1
3659,2019-02-12 09:55:00,2.83,0.0,0.0,0.0,-8.7,90.1,919.7,1
3660,2019-02-12 10:00:00,2.83,0.0,0.0,0.0,-8.5,89.9,919.7,1
3661,2019-02-12 10:05:00,0.0,0.0,0.0,0.0,-8.2,90.2,919.7,0
3662,2019-02-12 10:10:00,0.0,0.0,0.0,0.0,-8.0,89.2,919.6,0
3663,2019-02-12 10:15:00,0.0,0.0,0.0,0.0,-7.5,89.1,919.5,0
3664,2019-02-12 10:20:00,0.0,0.0,0.0,0.0,-6.8,87.3,919.5,0
3665,2019-02-12 10:25:00,0.0,0.0,0.0,0.0,-6.3,85.9,919.5,0
3666,2019-02-12 10:30:00,0.0,0.0,0.0,0.0,-5.9,86.1,919.6,0
3667,2019-02-12 10:35:00,0.0,0.0,0.0,0.0,-5.4,87.9,919.7,0
3668,2019-02-12 10:40:00,0.0,0.0,0.0,0.0,-5.0,85.7,919.7,0
3669,2019-02-12 10:45:00,0.0,0.0,0.0,0.0,-4.5,84.0,919.6,0
3670,2019-02-12 10:50:00,0.0,0.0,0.0,0.0,-4.0,82.8,919.5,0
3671,2019-02-12 10:55:00,0.0,0.0,0.0,0.0,-3.4,80.7,919.5,0
3672,2019-02-12 11:00:00,0.0,0.0,0.0,0.0,-3.3,79.6,919.5,0
3673,2019-02-12 11:05:00,0.0,0.0,0.0,0.0,-3.3,78.6,919.6,0
3674,2019-02-12 11:10:00,0.0,0.0,0.0,0.0,-3.5,79.0,919.6,0
3675,2019-02-12 11:15:00,0.0,0.0,0.0,0.0,-3.5,84.0,919.7,0
3676,2019-02-12 11:20:00,0.0,0.0,0.0,0.0,-2.5,82.7,919.7,0
3677,2019-02-12 11:25:00,0.0,0.0,0.0,0.0,-1.9,78.3,919.6,0
3678,2019-02-12 11:30:00,0.0,0.0,0.0,0.0,-1.8,77.9,919.6,0
3679,2019-02-12 11:35:00,0.0,0.0,0.0,0.0,-1.7,78.1,919.6,0
3680,2019-02-12 11:40:00,0.0,0.0,0.0,0.0,-1.5,78.8,919.6,0
3681,2019-02-12 11:45:00,0.0,0.0,0.0,0.0,-1.8,79.8,919.6,0
3682,2019-02-12 11:50:00,0.0,0.0,0.0,0.0,-1.4,81.2,919.7,0
3683,2019-02-12 11:55:00,0.0,0.0,0.0,0.0,-1.2,79.9,919.7,0
3684,2019-02-12 12:00:00,0.0,0.0,0.0,0.0,-1.3,76.8,919.7,0
3685,2019-02-12 12:05:00,0.0,0.0,0.0,0.0,-1.3,77.5,919.7,0
3686,2019-02-12 12:10:00,0.0,0.0,0.0,0.0,-1.2,80.2,919.7,0
3687,2019-02-12 12:15:00,0.0,0.0,0.0,0.0,-1.1,82.2,919.7,0
3688,2019-02-12 12:20:00,0.0,0.0,0.0,0.0,-1.1,82.9,919.6,0
3689,2019-02-12 12:25:00,0.0,0.0,0.0,0.0,-1.0,82.8,919.6,0
3690,2019-02-12 12:30:00,0.0,0.0,0.0,0.0,-1.0,82.8,919.6,0
3691,2019-02-12 12:35:00,0.0,0.0,0.0,0.0,-0.8,82.2,919.6,0
3692,2019-02-12 12:40:00,0.0,0.0,0.0,0.0,-0.8,82.8,919.5,0
3693,2019-02-12 12:45:00,0.0,0.0,0.0,0.0,-0.9,82.5,919.5,0
3694,2019-02-12 12:50:00,0.0,0.0,0.0,0.0,-1.0,84.6,919.4,0
3695,2019-02-12 12:55:00,0.0,0.0,0.0,0.0,-0.8,82.9,919.5,0
3696,2019-02-12 13:00:00,0.0,0.0,0.0,0.0,-0.8,84.8,919.5,0
3697,2019-02-12 13:05:00,0.0,0.0,0.0,0.0,-0.8,85.7,919.5,0
3698,2019-02-12 13:10:00,0.0,0.0,0.0,0.0,-0.8,87.3,919.7,0
3699,2019-02-12 13:15:00,0.0,0.0,0.0,0.0,-0.3,80.4,919.8,0
3700,2019-02-12 13:20:00,0.0,0.0,0.0,0.0,0.1,74.8,919.8,0
3701,2019-02-12 13:25:00,0.0,0.0,0.0,0.0,0.5,72.4,919.7,0
3702,2019-02-12 13:30:00,0.0,0.0,0.0,0.0,0.6,70.8,919.6,0
3703,2019-02-12 13:35:00,0.0,0.0,0.0,0.0,0.4,80.1,919.7,0
3704,2019-02-12 13:40:00,0.0,0.0,0.0,0.0,0.6,73.5,919.7,0
3705,2019-02-12 13:45:00,0.0,0.0,0.0,0.0,0.8,77.4,919.7,0
3706,2019-02-12 13:50:00,0.0,0.0,0.0,0.0,0.8,74.5,919.7,0
3707,2019-02-12 13:55:00,0.0,0.0,0.0,0.0,1.0,74.1,919.7,0
3708,2019-02-12 14:00:00,0.0,0.0,0.0,0.0,1.0,74.4,919.7,0
3709,2019-02-12 14:05:00,0.0,0.0,0.0,0.0,1.1,72.1,919.6,0
3710,2019-02-12 14:10:00,0.0,0.0,0.0,0.0,1.1,73.1,919.5,0
3711,2019-02-12 14:15:00,0.0,0.0,0.0,0.0,1.1,73.2,919.5,0
3712,2019-02-12 14:20:00,0.0,0.0,0.0,0.0,1.0,77.7,919.5,0
3713,2019-02-12 14:25:00,0.0,0.0,0.0,0.0,1.1,74.1,919.5,0
3714,2019-02-12 14:30:00,0.0,0.0,0.0,0.0,1.1,77.0,919.4,0
3715,2019-02-12 14:35:00,0.0,0.0,0.0,0.0,1.1,77.5,919.3,0
3716,2019-02-12 14:40:00,0.0,0.0,0.0,0.0,1.1,77.6,919.3,0
3717,2019-02-12 14:45:00,0.0,0.0,0.0,0.0,1.0,75.3,919.3,0
3718,2019-02-12 14:50:00,0.0,0.0,0.0,0.0,1.0,76.2,919.3,0
3719,2019-02-12 14:55:00,0.0,0.0,0.0,0.0,0.9,78.9,919.4,0
3720,2019-02-12 15:00:00,0.0,0.0,0.0,0.0,0.9,75.8,919.5,0
3721,2019-02-12 15:05:00,0.0,0.0,0.0,0.0,0.9,75.5,919.4,0
3722,2019-02-12 15:10:00,0.0,0.0,0.0,0.0,1.1,76.7,919.5,0
3723,2019-02-12 15:15:00,0.0,0.0,0.0,0.0,1.1,76.2,919.5,0
3724,2019-02-12 15:20:00,0.0,0.0,0.0,0.0,0.9,75.4,919.6,0
3725,2019-02-12 15:25:00,0.0,0.0,0.0,0.0,0.9,79.2,919.6,0
3726,2019-02-12 15:30:00,0.0,0.0,0.0,0.0,0.7,83.2,919.7,0
3727,2019-02-12 15:35:00,0.0,0.0,0.0,0.0,0.4,85.7,919.7,0
3728,2019-02-12 15:40:00,0.0,0.0,0.0,0.0,0.2,77.2,919.7,0
3729,2019-02-12 15:45:00,0.0,0.0,0.0,0.0,0.1,79.4,919.6,0
3730,2019-02-12 15:50:00,0.0,0.0,0.0,0.0,0.0,85.5,919.6,0
3731,2019-02-12 15:55:00,0.0,0.0,0.0,0.0,-0.4,84.2,919.6,0
3732,2019-02-12 16:00:00,0.0,0.0,0.0,0.0,-0.4,79.5,919.6,0
3733,2019-02-12 16:05:00,0.0,0.0,0.0,0.0,-0.5,86.3,919.5,0
3734,2019-02-12 16:10:00,0.0,0.0,0.0,0.0,-0.6,83.7,919.5,0
3735,2019-02-12 16:15:00,0.0,0.0,0.0,0.0,-0.8,85.8,919.4,0
3736,2019-02-12 16:20:00,0.0,0.0,0.0,0.0,-0.9,86.8,919.3,0
3737,2019-02-12 16:25:00,0.0,0.0,0.0,0.0,-1.1,85.7,919.3,0
3738,2019-02-12 16:30:00,0.0,0.0,0.0,0.0,-1.4,85.4,919.2,0
3739,2019-02-12 16:35:00,0.0,0.0,0.0,0.0,-1.5,86.4,919.2,0
3740,2019-02-12 16:40:00,0.0,0.0,0.0,0.0,-1.7,84.2,919.2,0
3741,2019-02-12 16:45:00,0.0,0.0,0.0,0.0,-1.9,86.3,919.1,0
3742,2019-02-12 16:50:00,0.0,0.0,0.0,0.0,-2.0,88.2,919.1,0
3743,2019-02-12 16:55:00,0.0,0.0,0.0,0.0,-2.2,86.6,919.1,0
3744,2019-02-12 17:00:00,0.0,0.0,0.0,0.0,-2.3,87.4,919.0,0
3745,2019-02-12 17:05:00,0.0,0.0,0.0,0.0,-2.5,84.6,919.0,0
3746,2019-02-12 17:10:00,0.0,0.0,0.0,0.0,-2.7,87.1,919.0,0
3747,2019-02-12 17:15:00,0.0,0.0,0.0,0.0,-2.8,86.9,918.9,0
3748,2019-02-12 17:20:00,0.0,0.0,0.0,0.0,-3.0,85.5,918.8,0
3749,2019-02-12 17:25:00,0.0,0.0,0.0,0.0,-3.0,88.3,918.8,0
3750,2019-02-12 17:30:00,0.0,0.0,0.0,0.0,-3.1,88.8,918.8,0
3751,2019-02-12 17:35:00,0.0,0.0,0.0,0.0,-3.5,86.2,918.8,0
3752,2019-02-12 17:40:00,0.0,0.0,0.0,0.0,-3.5,88.0,918.9,0
3753,2019-02-12 17:45:00,0.0,0.0,0.0,0.0,-3.6,90.0,918.9,0
3754,2019-02-12 17:50:00,0.0,0.0,0.0,0.0,-3.8,89.5,919.0,0
3755,2019-02-12 17:55:00,0.0,0.0,0.0,0.0,-3.9,87.9,919.1,0
3756,2019-02-12 18:00:00,0.0,0.0,0.0,0.0,-3.9,90.7,919.1,0
3757,2019-02-12 18:05:00,0.0,0.0,0.0,0.0,-4.1,87.7,919.1,0
3758,2019-02-12 18:10:00,0.0,0.0,0.0,0.0,-4.2,89.6,919.2,0
3759,2019-02-12 18:15:00,0.0,0.0,0.0,0.0,-4.5,86.4,919.2,0
3760,2019-02-12 18:20:00,0.0,0.0,0.0,0.0,-4.5,90.5,919.2,0
3761,2019-02-12 18:25:00,0.0,0.0,0.0,0.0,-4.4,91.5,919.2,0
3762,2019-02-12 18:30:00,0.0,0.0,0.0,0.0,-4.5,89.6,919.2,0
3763,2019-02-12 18:35:00,0.0,0.0,0.0,0.0,-4.5,91.7,919.3,0
3764,2019-02-12 18:40:00,0.0,0.0,0.0,0.0,-4.5,91.2,919.3,0
3765,2019-02-12 18:45:00,0.0,0.0,0.0,0.0,-4.9,89.2,919.5,0
3766,2019-02-12 18:50:00,0.0,0.0,0.0,0.0,-4.7,91.4,919.5,0
3767,2019-02-12 18:55:00,0.0,0.0,0.0,0.0,-5.0,87.6,919.5,0
3768,2019-02-12 19:00:00,0.0,0.0,0.0,0.0,-5.1,90.1,919.5,0
3769,2019-02-12 19:05:00,0.0,0.0,0.0,0.0,-5.2,87.8,919.5,0
3770,2019-02-12 19:10:00,0.0,0.0,0.0,0.0,-5.4,88.7,919.6,0
3771,2019-02-12 19:15:00,0.0,0.0,0.0,0.0,-5.5,88.9,919.6,0
3772,2019-02-12 19:20:00,0.0,0.0,0.0,0.0,-5.4,90.7,919.5,0
3773,2019-02-12 19:25:00,0.0,0.0,0.0,0.0,-5.4,91.6,919.5,0
3774,2019-02-12 19:30:00,0.0,0.0,0.0,0.0,-5.5,88.8,919.5,0
3775,2019-02-12 19:35:00,0.0,0.0,0.0,0.0,-5.7,87.4,919.5,0
3776,2019-02-12 19:40:00,0.0,0.0,0.0,0.0,-5.8,88.4,919.5,0
3777,2019-02-12 19:45:00,0.0,0.0,0.0,0.0,-5.9,88.9,919.5,0
3778,2019-02-12 19:50:00,0.0,0.0,0.0,0.0,-6.0,88.1,919.6,0
3779,2019-02-12 19:55:00,0.0,0.0,0.0,0.0,-6.0,89.0,919.6,0
3780,2019-02-12 20:00:00,0.0,0.0,0.0,0.0,-6.1,88.3,919.6,0
3781,2019-02-12 20:05:00,0.0,0.0,0.0,0.0,-6.2,88.8,919.6,0
3782,2019-02-12 20:10:00,0.0,0.0,0.0,0.0,-6.2,89.2,919.7,0
3783,2019-02-12 20:15:00,0.0,0.0,0.0,0.0,-6.3,89.5,919.8,0
3784,2019-02-12 20:20:00,0.0,0.0,0.0,0.0,-6.2,91.0,919.9,0
3785,2019-02-12 20:25:00,0.0,0.0,0.0,0.0,-6.2,87.9,919.9,0
3786,2019-02-12 20:30:00,0.0,0.0,0.0,0.0,-6.3,90.8,919.9,0
3787,2019-02-12 20:35:00,0.0,0.0,0.0,0.0,-6.2,91.7,919.9,0
3788,2019-02-12 20:40:00,0.0,0.0,0.0,0.0,-6.4,88.7,919.9,0
3789,2019-02-12 20:45:00,0.0,0.0,0.0,0.0,-6.6,88.1,919.8,0
3790,2019-02-12 20:50:00,0.0,0.0,0.0,0.0,-6.6,89.5,919.8,0
3791,2019-02-12 20:55:00,0.0,0.0,0.0,0.0,-6.6,89.4,919.7,0
3792,2019-02-12 21:00:00,0.0,0.0,0.0,0.0,-6.7,88.8,919.7,0
3793,2019-02-12 21:05:00,0.0,0.0,0.0,0.0,-6.7,88.6,919.7,0
3794,2019-02-12 21:10:00,0.0,0.0,0.0,0.0,-6.7,89.4,919.8,0
3795,2019-02-12 21:15:00,0.0,0.0,0.0,0.0,-6.7,90.5,919.8,0
3796,2019-02-12 21:20:00,0.0,0.0,0.0,0.0,-6.6,91.4,919.9,0
3797,2019-02-12 21:25:00,0.0,0.0,0.0,0.0,-6.7,89.6,920.0,0
3798,2019-02-12 21:30:00,0.0,0.0,0.0,0.0,-6.9,89.9,920.0,0
3799,2019-02-12 21:35:00,0.0,0.0,0.0,0.0,-7.0,89.8,920.0,0
3800,2019-02-12 21:40:00,0.0,0.0,0.0,0.0,-7.1,88.5,920.0,0
3801,2019-02-12 21:45:00,0.0,0.0,0.0,0.0,-7.0,90.5,920.1,0
3802,2019-02-12 21:50:00,0.0,0.0,0.0,0.0,-7.1,88.1,920.0,0
3803,2019-02-12 21:55:00,0.0,0.0,0.0,0.0,-7.2,89.2,920.0,0
3804,2019-02-12 22:00:00,0.0,0.0,0.0,0.0,-7.1,91.6,920.0,0
3805,2019-02-12 22:05:00,0.0,0.0,0.0,0.0,-7.0,91.9,920.0,0
3806,2019-02-12 22:10:00,0.0,0.0,0.0,0.0,-7.0,90.1,919.9,0
3807,2019-02-12 22:15:00,0.0,0.0,0.0,0.0,-7.1,89.1,919.9,0
3808,2019-02-12 22:20:00,0.0,0.0,0.0,0.0,-7.1,88.3,920.0,0
3809,2019-02-12 22:25:00,0.0,0.0,0.0,0.0,-7.2,89.2,920.0,0
3810,2019-02-12 22:30:00,0.0,0.0,0.0,0.0,-7.3,88.1,920.0,0
3811,2019-02-12 22:35:00,0.0,0.0,0.0,0.0,-7.4,89.9,920.1,0
3812,2019-02-12 22:40:00,0.0,0.0,0.0,0.0,-7.2,91.5,920.0,0
3813,2019-02-12 22:45:00,0.0,0.0,0.0,0.0,-7.2,89.8,919.9,0
3814,2019-02-12 22:50:00,0.0,0.0,0.0,0.0,-7.4,88.6,919.9,0
3815,2019-02-12 22:55:00,0.0,0.0,0.0,0.0,-7.5,88.8,919.8,0
3816,2019-02-12 23:00:00,0.0,0.0,0.0,0.0,-7.6,89.9,919.8,0
3817,2019-02-12 23:05:00,0.0,0.0,0.0,0.0,-7.6,90.1,919.8,0
3818,2019-02-12 23:10:00,0.0,0.0,0.0,0.0,-7.5,91.1,919.7,0
3819,2019-02-12 23:15:00,0.0,0.0,0.0,0.0,-7.5,91.3,919.7,0
3820,2019-02-12 23:20:00,0.0,0.0,0.0,0.0,-7.5,91.0,919.7,0
3821,2019-02-12 23:25:00,0.0,0.0,0.0,0.0,-7.6,89.1,919.7,0
3822,2019-02-12 23:30:00,0.0,0.0,0.0,0.0,-7.7,90.2,919.6,0
3823,2019-02-12 23:35:00,0.0,0.0,0.0,0.0,-7.6,91.4,919.6,0
3824,2019-02-12 23:40:00,0.0,0.0,0.0,0.0,-7.6,89.9,919.6,0
3825,2019-02-12 23:45:00,0.0,0.0,0.0,0.0,-7.8,88.8,919.6,0
3826,2019-02-12 23:50:00,0.0,0.0,0.0,0.0,-7.8,90.3,919.7,0
3827,2019-02-12 23:55:00,0.0,0.0,0.0,0.0,-7.7,90.8,919.7,0
3828,2019-02-13 00:00:00,0.0,0.0,0.0,0.0,-7.7,90.7,919.7,0
3829,2019-02-13 00:05:00,0.0,0.0,0.0,0.0,-7.8,91.0,919.8,0
3830,2019-02-13 00:10:00,0.0,0.0,0.0,0.0,-7.9,90.3,919.8,0
3831,2019-02-13 00:15:00,0.0,0.0,0.0,0.0,-7.9,89.7,919.7,0
3832,2019-02-13 00:20:00,0.0,0.0,0.0,0.0,-8.0,90.5,919.7,0
3833,2019-02-13 00:25:00,0.0,0.0,0.0,0.0,-7.9,91.3,919.7,0
3834,2019-02-13 00:30:00,0.0,0.0,0.0,0.0,-7.8,90.5,919.6,0
3835,2019-02-13 00:35:00,0.0,0.0,0.0,0.0,-7.9,90.3,919.6,0
3836,2019-02-13 00:40:00,0.0,0.0,0.0,0.0,-7.9,90.0,919.6,0
3837,2019-02-13 00:45:00,0.0,0.0,0.0,0.0,-7.9,89.5,919.5,0
3838,2019-02-13 00:50:00,0.0,0.0,0.0,0.0,-7.9,89.8,919.4,0
3839,2019-02-13 00:55:00,0.0,0.0,0.0,0.0,-7.9,90.1,919.4,0
3840,2019-02-13 01:00:00,0.0,0.0,0.0,0.0,-8.0,87.6,919.3,0
