,When,sea,T_a,RH,v_a,p_a,SW_direct,SW_diffuse,a,vp_a,LW_in,cld,e_a,Discharge,Prec
2950,2021-01-13 17:30:00,0.0,-6.885,32.76,0.73,625.04,2.434,0.811,0.35,1.194,163.239,0,0.573,60,0
2951,2021-01-13 17:45:00,0.0,-7.444,32.6,0.301,625.035,-1.183,-0.394,0.35,1.138,160.812,0,0.569,60,0
2952,2021-01-13 18:00:00,0.0,-7.855,34.52,0.067,625.03,-3.124,-1.041,0.35,1.167,160.433,0,0.571,60,0
2953,2021-01-13 18:15:00,0.0,-8.23,35.51,0.337,625.073,-2.987,-0.996,0.35,1.166,159.538,0,0.571,60,0
2954,2021-01-13 18:30:00,0.0,-7.984,34.03,0.37,625.115,-3.231,-1.077,0.35,1.139,159.576,0,0.569,60,0
2955,2021-01-13 18:45:00,0.0,-7.903,33.96,2.398,625.157,-3.244,-1.082,0.35,1.144,159.861,0,0.57,60,0
2956,2021-01-13 19:00:00,0.0,-7.751,33.08,2.587,625.199,-3.151,-1.05,0.35,1.128,159.885,0,0.568,60,0
2957,2021-01-13 19:15:00,0.0,-7.773,33.08,2.613,625.258,-2.786,-0.929,0.35,1.126,159.795,0,0.568,60,0
2958,2021-01-13 19:30:00,0.0,-8.15,35.29,0.983,625.318,-2.958,-0.986,0.35,1.166,159.725,0,0.571,60,0
2959,2021-01-13 19:45:00,0.0,-8.32,33.98,1.348,625.377,-3.104,-1.034,0.35,1.108,158.171,0,0.567,60,0
2960,2021-01-13 20:00:00,0.0,-8.39,34.26,2.454,625.436,-3.073,-1.024,0.35,1.111,158.071,0,0.567,60,0
2961,2021-01-13 20:15:00,0.0,-8.47,33.81,2.188,625.506,-2.813,-0.938,0.35,1.09,157.448,0,0.566,60,0
2962,2021-01-13 20:30:00,0.0,-8.42,34.34,2.454,625.577,-2.636,-0.879,0.35,1.111,158.002,0,0.567,60,0
2963,2021-01-13 20:45:00,0.0,-8.67,34.32,3.299,625.647,-2.568,-0.856,0.35,1.089,156.974,0,0.566,60,0
2964,2021-01-13 21:00:00,0.0,-8.82,34.17,4.036,625.717,-2.781,-0.927,0.35,1.071,156.27,0,0.565,60,0
2965,2021-01-13 21:15:00,0.0,-9.0,33.66,3.827,625.787,-2.549,-0.85,0.35,1.041,155.212,0,0.562,60,0
2966,2021-01-13 21:30:00,0.0,-8.94,33.28,4.215,625.857,-2.872,-0.958,0.35,1.034,155.201,0,0.562,60,0
2967,2021-01-13 21:45:00,0.0,-8.98,32.82,3.489,625.927,-2.84,-0.947,0.35,1.016,154.732,0,0.56,60,0
2968,2021-01-13 22:00:00,0.0,-9.15,32.11,4.45,625.997,-2.764,-0.921,0.35,0.981,153.574,0,0.558,60,0
2969,2021-01-13 22:15:00,0.0,-9.08,31.11,4.205,626.011,-2.768,-0.922,0.35,0.956,153.158,0,0.555,60,0
2970,2021-01-13 22:30:00,0.0,-9.08,31.74,3.045,626.026,-2.705,-0.902,0.35,0.975,153.597,0,0.557,60,0
2971,2021-01-13 22:45:00,0.0,-9.13,31.3,3.347,626.04,-2.75,-0.916,0.35,0.958,153.093,0,0.556,60,0
2972,2021-01-13 23:00:00,0.0,-9.37,29.55,3.211,626.055,-2.824,-0.941,0.35,0.887,150.9,0,0.55,60,0
2973,2021-01-13 23:15:00,0.0,-9.23,30.9,2.06,626.046,-2.258,-0.753,0.35,0.938,152.417,0,0.554,60,0
2974,2021-01-13 23:30:00,0.0,-10.36,38.03,1.873,626.036,-3.021,-1.007,0.35,1.056,152.468,0,0.564,60,0
2975,2021-01-13 23:45:00,0.0,-10.12,31.05,3.041,626.027,-2.9,-0.966,0.35,0.879,149.042,0,0.549,60,0
2976,2021-01-14 00:00:00,0.0,-9.66,28.92,2.051,626.018,-2.902,-0.967,0.35,0.849,149.31,0,0.546,60,0
2977,2021-01-14 00:15:00,0.0,-10.29,36.08,0.987,626.051,-2.963,-0.988,0.35,1.007,151.601,0,0.56,60,0
2978,2021-01-14 00:30:00,0.0,-10.67,35.11,1.481,626.084,-2.69,-0.897,0.35,0.951,149.524,0,0.556,60,0
2979,2021-01-14 00:45:00,0.0,-10.21,36.0,1.955,626.117,-2.768,-0.923,0.35,1.011,151.869,0,0.56,60,0
2980,2021-01-14 01:00:00,0.0,-10.27,36.3,0.956,626.15,-2.574,-0.858,0.35,1.015,151.812,0,0.561,60,0
2981,2021-01-14 01:15:00,0.0,-10.9,34.09,1.995,626.111,-2.681,-0.894,0.35,0.907,148.004,0,0.552,60,0
2982,2021-01-14 01:30:00,0.0,-10.91,32.21,3.389,626.072,-2.709,-0.903,0.35,0.856,146.771,0,0.547,60,0
2983,2021-01-14 01:45:00,0.0,-10.71,29.91,3.545,626.032,-2.446,-0.815,0.35,0.808,145.987,0,0.543,60,0
2984,2021-01-14 02:00:00,0.0,-10.53,32.49,2.932,625.993,-2.583,-0.861,0.35,0.89,148.418,0,0.55,60,0
2985,2021-01-14 02:15:00,0.048,-10.63,28.13,1.689,626.026,-2.562,-0.854,0.35,0.764,145.015,0,0.538,60,0
2986,2021-01-14 02:30:00,0.095,-11.03,36.41,1.566,626.06,-2.614,-0.871,0.35,0.958,148.896,0,0.556,60,0
2987,2021-01-14 02:45:00,0.141,-11.42,32.73,1.199,626.093,-2.384,-0.795,0.35,0.835,145.157,0,0.546,60,0
2988,2021-01-14 03:00:00,0.186,-11.3,32.36,2.511,626.126,-2.277,-0.759,0.35,0.833,145.378,0,0.545,60,0
2989,2021-01-14 03:15:00,0.23,-11.49,32.13,3.401,626.069,-2.419,-0.806,0.35,0.815,144.508,0,0.544,60,0
2990,2021-01-14 03:30:00,0.272,-11.51,31.96,3.236,626.011,-2.411,-0.804,0.35,0.809,144.323,0,0.543,60,0
2991,2021-01-14 03:45:00,0.313,-11.66,29.79,2.331,625.953,-2.275,-0.758,0.35,0.745,142.32,0,0.537,60,0
2992,2021-01-14 04:00:00,0.351,-11.55,31.52,1.754,625.896,-2.17,-0.723,0.35,0.796,143.887,0,0.542,60,0
2993,2021-01-14 04:15:00,0.388,-12.04,33.61,1.011,625.975,-2.139,-0.713,0.35,0.816,143.355,0,0.544,60,0
2994,2021-01-14 04:30:00,0.423,-12.14,32.95,1.181,626.054,-2.164,-0.721,0.35,0.793,142.574,0,0.542,60,0
2995,2021-01-14 04:45:00,0.455,-12.26,32.71,3.555,626.133,-2.21,-0.737,0.35,0.78,141.976,0,0.54,60,0
2996,2021-01-14 05:00:00,0.485,-12.31,33.78,3.688,626.213,-2.343,-0.781,0.35,0.802,142.442,0,0.543,60,0
2997,2021-01-14 05:15:00,0.511,-12.3,33.25,3.446,626.285,-2.311,-0.77,0.35,0.79,142.158,0,0.541,60,0
2998,2021-01-14 05:30:00,0.535,-12.36,33.06,2.987,626.358,-2.281,-0.76,0.35,0.782,141.817,0,0.541,60,0
2999,2021-01-14 05:45:00,0.555,-12.22,33.02,2.533,626.43,-2.117,-0.706,0.35,0.79,142.317,0,0.541,60,0
3000,2021-01-14 06:00:00,0.572,-12.46,32.63,2.886,626.503,-1.984,-0.661,0.35,0.765,141.18,0,0.539,60,0
3001,2021-01-14 06:15:00,0.586,-12.61,32.65,3.395,626.62,-2.198,-0.733,0.35,0.756,140.634,0,0.538,60,0
3002,2021-01-14 06:30:00,0.595,-12.66,32.11,3.703,626.737,-2.08,-0.693,0.35,0.741,140.114,0,0.537,60,0
3003,2021-01-14 06:45:00,0.601,-12.69,33.14,3.638,626.854,-2.068,-0.689,0.35,0.763,140.636,0,0.539,60,0
3004,2021-01-14 07:00:00,0.603,-13.14,32.94,0.998,626.971,-1.923,-0.641,0.35,0.731,138.852,0,0.536,60,0
3005,2021-01-14 07:15:00,0.6,-12.93,35.11,1.313,627.099,-1.731,-0.577,0.35,0.793,140.905,0,0.542,60,0
3006,2021-01-14 07:30:00,0.594,-13.11,35.56,0.642,627.228,0.405,0.135,0.35,0.791,140.49,0,0.542,60,0
3007,2021-01-14 07:45:00,0.584,-13.03,36.81,1.128,627.356,5.366,1.788,0.35,0.824,141.485,0,0.545,60,0
3008,2021-01-14 08:00:00,0.57,-13.07,34.46,0.894,627.484,14.468,4.822,0.35,0.769,140.009,0,0.54,60,0
3009,2021-01-14 08:15:00,0.552,-13.06,35.87,1.611,627.667,76.575,25.525,0.35,0.801,140.851,0,0.543,60,0
3010,2021-01-14 08:30:00,0.531,-12.79,36.6,1.244,627.849,111.6,37.2,0.35,0.836,142.269,0,0.546,0,0
3011,2021-01-14 08:45:00,0.507,-11.76,34.67,0.196,628.032,137.7,45.9,0.35,0.86,145.056,0,0.548,0,0
3012,2021-01-14 09:00:00,0.48,-11.18,33.92,0.115,628.214,178.125,59.375,0.35,0.882,146.819,0,0.55,0,0
3013,2021-01-14 09:15:00,0.45,-10.9,34.48,0.791,628.278,214.125,71.375,0.35,0.917,148.245,0,0.553,0,0
3014,2021-01-14 09:30:00,0.417,-11.22,36.51,1.445,628.342,247.65,82.55,0.35,0.946,148.216,0,0.555,0,0
3015,2021-01-14 09:45:00,0.382,-11.07,36.13,1.264,628.406,273.075,91.025,0.35,0.948,148.576,0,0.555,0,0
3016,2021-01-14 10:00:00,0.345,-11.01,37.2,2.173,628.469,306.9,102.3,0.35,0.981,149.431,0,0.558,0,0
3017,2021-01-14 10:15:00,0.306,-10.99,37.19,1.715,628.497,322.95,107.65,0.35,0.982,149.504,0,0.558,0,0
3018,2021-01-14 10:30:00,0.265,-10.89,37.55,2.19,628.525,356.175,118.725,0.35,0.999,150.101,0,0.56,0,0
3019,2021-01-14 10:45:00,0.223,-10.43,36.66,1.846,628.552,388.8,129.6,0.35,1.012,151.394,0,0.56,0,0
3020,2021-01-14 11:00:00,0.179,-9.66,34.68,1.584,628.58,415.275,138.425,0.35,1.018,153.235,0,0.561,0,0
3021,2021-01-14 11:15:00,0.134,-9.34,33.93,1.788,628.397,435.45,145.15,0.35,1.021,154.029,0,0.561,0,0
3022,2021-01-14 11:30:00,0.088,-9.15,35.37,1.793,628.215,453.75,151.25,0.35,1.081,155.71,0,0.565,0,0
3023,2021-01-14 11:45:00,0.04,-9.0,33.37,2.004,628.032,461.775,153.925,0.35,1.032,155.02,0,0.562,0,0
3024,2021-01-14 12:00:00,0.0,-8.62,32.99,2.092,627.849,475.5,158.5,0.35,1.051,156.292,0,0.563,0,0
3025,2021-01-14 12:15:00,0.0,-8.53,33.37,2.338,627.653,493.125,164.375,0.35,1.07,156.911,0,0.564,0,0
3026,2021-01-14 12:30:00,0.0,-8.49,32.71,2.079,627.456,434.475,144.825,0.35,1.052,156.625,0,0.563,0,0
3027,2021-01-14 12:45:00,0.0,-8.05,31.03,1.723,627.259,494.4,164.8,0.35,1.033,157.219,0,0.561,0,0
3028,2021-01-14 13:00:00,0.0,-7.918,31.7,2.463,627.063,481.5,160.5,0.35,1.067,158.235,0,0.564,0,0
3029,2021-01-14 13:15:00,0.0,-7.612,30.46,2.116,626.818,456.975,152.325,0.35,1.05,158.576,0,0.562,0,0
3030,2021-01-14 13:30:00,0.0,-6.874,29.14,2.117,626.574,475.875,158.625,0.35,1.063,160.577,0,0.563,0,0
3031,2021-01-14 13:45:00,0.0,-6.436,27.42,1.796,626.329,445.2,148.4,0.35,1.035,160.973,0,0.561,0,0
3032,2021-01-14 14:00:00,0.0,-6.698,29.41,2.235,626.085,428.025,142.675,0.35,1.088,161.511,0,0.565,0,0
3033,2021-01-14 14:15:00,0.0,-6.041,25.56,1.262,625.959,397.725,132.575,0.35,0.994,160.974,0,0.558,0,0
3034,2021-01-14 14:30:00,0.0,-6.034,27.84,2.075,625.832,361.05,120.35,0.35,1.083,162.98,0,0.565,0,0
3035,2021-01-14 14:45:00,0.0,-5.569,26.05,1.446,625.706,332.85,110.95,0.35,1.05,163.354,0,0.562,0,0
3036,2021-01-14 15:00:00,0.0,-5.413,26.87,1.297,625.579,279.525,93.175,0.35,1.097,164.728,0,0.565,0,0
3037,2021-01-14 15:15:00,0.0,-5.046,25.84,1.25,625.533,319.2,106.4,0.35,1.084,165.337,0,0.564,0,0
3038,2021-01-14 15:30:00,0.0,-5.541,25.62,1.31,625.487,280.95,93.65,0.35,1.035,163.082,0,0.561,0,0
3039,2021-01-14 15:45:00,0.0,-5.358,26.75,1.38,625.441,235.65,78.55,0.35,1.096,164.852,0,0.565,0,0
3040,2021-01-14 16:00:00,0.0,-5.894,26.49,1.486,625.395,205.575,68.525,0.35,1.042,162.403,0,0.561,0,0
3041,2021-01-14 16:15:00,0.0,-5.459,26.07,1.132,625.428,133.65,44.55,0.35,1.06,163.828,0,0.563,0,0
3042,2021-01-14 16:30:00,0.0,-5.912,26.34,1.488,625.461,140.925,46.975,0.35,1.035,162.197,0,0.561,0,0
3043,2021-01-14 16:45:00,0.0,-5.999,26.8,1.457,625.494,75.975,25.325,0.35,1.046,162.24,0,0.562,60,0
3044,2021-01-14 17:00:00,0.0,-6.059,26.8,0.851,625.527,41.842,13.948,0.35,1.041,161.993,0,0.561,60,0
3045,2021-01-14 17:15:00,0.0,-6.301,29.17,0.731,625.52,19.928,6.642,0.35,1.112,162.961,0,0.567,60,0
3046,2021-01-14 17:30:00,0.0,-6.822,30.33,0.584,625.512,5.455,1.818,0.35,1.111,161.712,0,0.567,60,0
3047,2021-01-14 17:45:00,0.0,-7.199,30.72,0.224,625.505,-1.045,-0.348,0.35,1.093,160.455,0,0.566,60,0
3048,2021-01-14 18:00:00,0.0,-7.501,30.49,0.026,625.497,-2.468,-0.822,0.35,1.06,159.049,0,0.563,60,0
3049,2021-01-14 18:15:00,0.0,-7.613,30.07,0.08,625.537,-2.463,-0.821,0.35,1.036,158.28,0,0.561,60,0
3050,2021-01-14 18:30:00,0.0,-7.733,31.95,0.027,625.576,-2.292,-0.764,0.35,1.091,159.167,0,0.566,60,0
3051,2021-01-14 18:45:00,0.0,-7.473,29.43,0.74,625.616,-1.939,-0.646,0.35,1.025,158.361,0,0.561,60,0
3052,2021-01-14 19:00:00,0.0,-7.225,31.07,0.945,625.656,-1.444,-0.482,0.35,1.103,160.608,0,0.566,60,0
3053,2021-01-14 19:15:00,0.0,-7.565,30.49,0.367,625.745,-1.973,-0.658,0.35,1.054,158.789,0,0.563,60,0
3054,2021-01-14 19:30:00,0.0,-7.608,30.29,0.668,625.835,-1.652,-0.55,0.35,1.044,158.465,0,0.562,60,0
3055,2021-01-14 19:45:00,0.0,-7.193,32.62,0.402,625.925,-2.15,-0.717,0.35,1.161,161.862,0,0.571,60,0
3056,2021-01-14 20:00:00,0.0,-7.57,34.16,0.132,626.014,-2.05,-0.684,0.35,1.181,161.368,0,0.572,60,0
3057,2021-01-14 20:15:00,0.0,-7.865,32.38,0.144,626.019,-1.992,-0.664,0.35,1.094,158.932,0,0.566,60,0
3058,2021-01-14 20:30:00,0.0,-7.77,31.8,0.203,626.023,-2.103,-0.701,0.35,1.082,158.909,0,0.565,60,0
3059,2021-01-14 20:45:00,0.0,-7.578,30.61,0.252,626.028,-1.899,-0.633,0.35,1.058,158.825,0,0.563,60,0
3060,2021-01-14 21:00:00,0.0,-7.561,31.68,0.28,626.032,-1.642,-0.548,0.35,1.096,159.676,0,0.566,60,0
3061,2021-01-14 21:15:00,0.0,-7.832,31.2,0.0,626.005,-2.039,-0.68,0.35,1.057,158.225,0,0.563,60,0
3062,2021-01-14 21:30:00,0.0,-7.817,33.05,0.308,625.977,-1.939,-0.646,0.35,1.121,159.594,0,0.568,60,0
3063,2021-01-14 21:45:00,0.0,-7.554,32.09,0.972,625.95,-1.817,-0.606,0.35,1.111,159.998,0,0.567,60,0
3064,2021-01-14 22:00:00,0.0,-7.78,35.2,0.945,625.922,-1.993,-0.664,0.35,1.197,161.19,0,0.573,60,0
3065,2021-01-14 22:15:00,0.0,-8.02,34.3,0.655,625.859,-1.959,-0.653,0.35,1.145,159.609,0,0.57,60,0
3066,2021-01-14 22:30:00,0.0,-8.21,33.65,0.452,625.796,-2.092,-0.697,0.35,1.107,158.398,0,0.567,60,0
3067,2021-01-14 22:45:00,0.0,-7.937,33.11,0.821,625.734,-2.391,-0.797,0.35,1.112,159.145,0,0.567,60,0
3068,2021-01-14 23:00:00,0.0,-8.13,35.45,0.357,625.671,-2.343,-0.781,0.35,1.173,159.91,0,0.572,60,0
3069,2021-01-14 23:15:00,0.0,-8.52,35.96,0.301,625.546,-2.105,-0.702,0.35,1.154,158.637,0,0.57,60,0
3070,2021-01-14 23:30:00,0.0,-8.48,33.7,0.487,625.422,-2.269,-0.756,0.35,1.085,157.334,0,0.565,60,0
3071,2021-01-14 23:45:00,0.0,-8.44,34.95,0.655,625.297,-2.316,-0.772,0.35,1.129,158.318,0,0.569,60,0
3072,2021-01-15 00:00:00,0.0,-8.63,34.09,0.75,625.172,-2.423,-0.808,0.35,1.085,156.985,0,0.565,60,0
3073,2021-01-15 00:15:00,0.0,-8.51,34.91,0.729,625.1,-2.013,-0.671,0.35,1.122,158.007,0,0.568,60,0
3074,2021-01-15 00:30:00,0.0,-8.8,34.15,0.22,625.027,-1.695,-0.565,0.35,1.072,156.338,0,0.565,60,0
3075,2021-01-15 00:45:00,0.0,-8.62,33.91,0.027,624.954,-1.592,-0.531,0.35,1.08,156.907,0,0.565,60,0
3076,2021-01-15 01:00:00,0.0,-8.78,37.02,0.746,624.881,-1.459,-0.486,0.35,1.164,158.232,0,0.571,60,0
3077,2021-01-15 01:15:00,0.0,-9.16,38.29,0.551,624.826,-1.372,-0.457,0.35,1.169,157.444,0,0.572,60,0
3078,2021-01-15 01:30:00,0.0,-9.12,36.45,0.169,624.77,-1.417,-0.472,0.35,1.116,156.502,0,0.568,60,0
3079,2021-01-15 01:45:00,0.0,-9.18,34.98,0.003,624.715,-1.598,-0.533,0.35,1.066,155.343,0,0.564,60,0
3080,2021-01-15 02:00:00,0.001,-9.21,38.9,0.296,624.66,-1.7,-0.566,0.35,1.183,157.596,0,0.573,60,0
3081,2021-01-15 02:15:00,0.049,-9.48,39.81,0.167,624.627,-1.838,-0.613,0.35,1.185,157.016,0,0.573,60,0
3082,2021-01-15 02:30:00,0.096,-9.58,37.79,0.11,624.594,-1.534,-0.511,0.35,1.116,155.449,0,0.568,60,0
3083,2021-01-15 02:45:00,0.143,-9.63,38.66,0.61,624.562,-1.666,-0.555,0.35,1.137,155.753,0,0.57,60,0
3084,2021-01-15 03:00:00,0.188,-9.48,34.73,0.393,624.529,-1.586,-0.529,0.35,1.034,153.983,0,0.562,60,0
3085,2021-01-15 03:15:00,0.231,-9.39,36.15,0.345,624.471,-1.936,-0.645,0.35,1.084,155.229,0,0.566,60,0
3086,2021-01-15 03:30:00,0.274,-9.5,37.2,0.617,624.412,-1.879,-0.626,0.35,1.106,155.421,0,0.567,60,0
3087,2021-01-15 03:45:00,0.314,-9.8,37.63,0.144,624.354,-1.784,-0.595,0.35,1.092,154.47,0,0.566,60,0
3088,2021-01-15 04:00:00,0.353,-9.78,38.42,0.84,624.296,-2.005,-0.668,0.35,1.117,155.01,0,0.568,60,0
3089,2021-01-15 04:15:00,0.39,-9.86,38.15,0.113,624.332,-1.628,-0.543,0.35,1.102,154.533,0,0.567,60,0
3090,2021-01-15 04:30:00,0.425,-10.08,38.92,0.066,624.368,-1.864,-0.621,0.35,1.105,154.091,0,0.567,60,0
3091,2021-01-15 04:45:00,0.457,-10.35,40.19,0.366,624.405,-1.859,-0.62,0.35,1.117,153.716,0,0.568,60,0
3092,2021-01-15 05:00:00,0.487,-10.61,41.19,0.003,624.441,-2.056,-0.686,0.35,1.121,153.214,0,0.569,60,0
3093,2021-01-15 05:15:00,0.514,-10.91,41.29,0.009,624.531,-2.176,-0.725,0.35,1.097,152.072,0,0.567,60,0
3094,2021-01-15 05:30:00,0.537,-10.9,41.23,0.339,624.622,-2.208,-0.736,0.35,1.096,152.08,0,0.567,60,0
3095,2021-01-15 05:45:00,0.558,-11.29,41.11,0.276,624.712,-2.156,-0.719,0.35,1.06,150.474,0,0.564,60,0
3096,2021-01-15 06:00:00,0.575,-10.73,38.12,0.931,624.802,-2.383,-0.794,0.35,1.028,151.055,0,0.562,60,0
3097,2021-01-15 06:15:00,0.589,-10.71,41.07,1.108,624.852,-2.515,-0.838,0.35,1.109,152.752,0,0.568,60,0
3098,2021-01-15 06:30:00,0.598,-11.45,41.85,0.046,624.901,-2.62,-0.873,0.35,1.065,150.226,0,0.565,60,0
3099,2021-01-15 06:45:00,0.604,-11.37,39.9,0.416,624.95,-2.615,-0.872,0.35,1.022,149.519,0,0.561,60,0
3100,2021-01-15 07:00:00,0.606,-11.08,40.67,0.474,625.0,-2.355,-0.785,0.35,1.066,151.071,0,0.565,60,0
3101,2021-01-15 07:15:00,0.604,-11.33,40.06,0.379,625.043,-2.161,-0.72,0.35,1.029,149.761,0,0.562,60,0
3102,2021-01-15 07:30:00,0.597,-11.34,40.36,0.388,625.085,-0.365,-0.122,0.35,1.036,149.882,0,0.563,60,0
3103,2021-01-15 07:45:00,0.587,-11.21,39.16,0.841,625.128,3.991,1.33,0.35,1.016,149.746,0,0.561,60,0
3104,2021-01-15 08:00:00,0.573,-11.39,40.96,0.346,625.171,10.718,3.572,0.35,1.047,150.001,0,0.563,60,0
3105,2021-01-15 08:15:00,0.556,-11.48,39.54,0.324,625.221,73.425,24.475,0.35,1.004,148.896,0,0.56,60,0
3106,2021-01-15 08:30:00,0.535,-11.11,37.52,1.043,625.271,102.15,34.05,0.35,0.981,149.224,0,0.558,0,0
3107,2021-01-15 08:45:00,0.511,-10.81,39.02,0.334,625.321,131.325,43.775,0.35,1.045,151.243,0,0.563,0,0
3108,2021-01-15 09:00:00,0.483,-10.41,37.83,1.48,625.371,145.2,48.4,0.35,1.046,152.154,0,0.563,0,0
3109,2021-01-15 09:15:00,0.453,-10.45,37.37,1.732,625.458,95.25,31.75,0.35,1.03,151.731,0,0.562,60,0
3110,2021-01-15 09:30:00,0.421,-9.87,36.72,0.514,625.545,161.325,53.775,0.35,1.06,153.652,0,0.564,0,0
3111,2021-01-15 09:45:00,0.386,-9.94,37.83,1.232,625.632,252.9,84.3,0.35,1.086,154.026,0,0.566,0,0
3112,2021-01-15 10:00:00,0.349,-9.89,36.37,0.59,625.719,234.225,78.075,0.35,1.048,153.362,0,0.563,0,0
3113,2021-01-15 10:15:00,0.309,-9.36,35.36,0.927,625.619,207.0,69.0,0.35,1.063,154.86,0,0.564,0,0
3114,2021-01-15 10:30:00,0.269,-9.4,36.36,1.499,625.518,148.2,49.4,0.35,1.089,155.317,0,0.566,0,0
3115,2021-01-15 10:45:00,0.226,-8.93,35.12,0.905,625.418,431.175,143.725,0.35,1.092,156.439,0,0.566,0,0
3116,2021-01-15 11:00:00,0.182,-9.03,37.78,2.342,625.318,274.05,91.35,0.35,1.165,157.671,0,0.571,0,0
3117,2021-01-15 11:15:00,0.137,-9.12,35.67,1.958,625.154,415.95,138.65,0.35,1.092,156.019,0,0.566,0,0
3118,2021-01-15 11:30:00,0.091,-8.28,35.04,1.838,624.99,459.3,153.1,0.35,1.146,159.03,0,0.57,0,0
3119,2021-01-15 11:45:00,0.043,-7.519,32.39,1.08,624.826,471.075,157.025,0.35,1.124,160.355,0,0.568,0,0
3120,2021-01-15 12:00:00,0.0,-7.148,31.69,1.843,624.662,488.625,162.875,0.35,1.132,161.38,0,0.568,0,0
3121,2021-01-15 12:15:00,0.0,-6.735,31.59,1.592,624.394,487.725,162.575,0.35,1.165,163.016,0,0.571,0,0
3122,2021-01-15 12:30:00,0.0,-6.599,29.35,1.651,624.126,493.2,164.4,0.35,1.094,161.872,0,0.566,0,0
3123,2021-01-15 12:45:00,0.0,-6.338,28.57,1.903,623.858,490.65,163.55,0.35,1.086,162.325,0,0.565,0,0
3124,2021-01-15 13:00:00,0.0,-6.336,28.48,2.269,623.59,491.7,163.9,0.35,1.083,162.26,0,0.565,0,0
3125,2021-01-15 13:15:00,0.0,-5.677,27.35,1.743,623.418,490.8,163.6,0.35,1.094,164.046,0,0.565,0,0
3126,2021-01-15 13:30:00,0.0,-5.764,28.03,2.325,623.246,482.25,160.75,0.35,1.114,164.26,0,0.567,0,0
3127,2021-01-15 13:45:00,0.0,-5.215,26.68,1.728,623.074,466.5,155.5,0.35,1.105,165.387,0,0.566,0,0
3128,2021-01-15 14:00:00,0.0,-4.963,26.88,1.679,622.902,410.775,136.925,0.35,1.135,166.62,0,0.568,0,0
3129,2021-01-15 14:15:00,0.0,-5.045,27.02,2.125,622.797,424.05,141.35,0.35,1.134,166.399,0,0.568,0,0
3130,2021-01-15 14:30:00,0.0,-4.914,26.29,2.014,622.691,402.45,134.15,0.35,1.114,166.298,0,0.567,0,0
3131,2021-01-15 14:45:00,0.0,-4.366,25.8,1.581,622.586,395.025,131.675,0.35,1.14,168.156,0,0.568,0,0
3132,2021-01-15 15:00:00,0.0,-4.704,25.33,1.732,622.481,372.375,124.125,0.35,1.091,166.295,0,0.565,0,0
3133,2021-01-15 15:15:00,0.0,-4.13,25.13,1.494,622.496,297.75,99.25,0.35,1.13,168.522,0,0.567,0,0
3134,2021-01-15 15:30:00,0.0,-4.246,25.02,1.703,622.512,248.925,82.975,0.35,1.116,167.926,0,0.566,0,0
3135,2021-01-15 15:45:00,0.0,-4.117,25.08,1.397,622.528,256.725,85.575,0.35,1.129,168.529,0,0.567,0,0
3136,2021-01-15 16:00:00,0.0,-4.126,23.74,1.524,622.543,193.35,64.45,0.35,1.068,167.174,0,0.563,0,0
3137,2021-01-15 16:15:00,0.0,-4.374,24.44,1.681,622.552,140.025,46.675,0.35,1.079,166.827,0,0.564,0,0
3138,2021-01-15 16:30:00,0.0,-4.68,24.43,1.329,622.562,155.175,51.725,0.35,1.054,165.538,0,0.562,0,0
3139,2021-01-15 16:45:00,0.0,-5.131,25.16,1.726,622.571,102.45,34.15,0.35,1.049,164.355,0,0.562,0,0
3140,2021-01-15 17:00:00,0.0,-5.344,25.56,1.487,622.58,28.943,9.648,0.35,1.049,163.842,0,0.562,60,0
3141,2021-01-15 17:15:00,0.0,-5.413,26.91,0.837,622.642,16.47,5.49,0.35,1.098,164.763,0,0.565,60,0
3142,2021-01-15 17:30:00,0.0,-5.618,27.91,0.679,622.704,5.561,1.854,0.35,1.121,164.767,0,0.567,60,0
3143,2021-01-15 17:45:00,0.0,-6.0,27.8,0.855,622.767,-0.588,-0.196,0.35,1.085,163.087,0,0.565,60,0
3144,2021-01-15 18:00:00,0.0,-6.217,29.46,0.704,622.829,-2.328,-0.776,0.35,1.131,163.54,0,0.568,60,0
3145,2021-01-15 18:15:00,0.0,-6.574,28.28,0.164,622.914,-2.318,-0.773,0.35,1.056,161.118,0,0.563,60,0
3146,2021-01-15 18:30:00,0.0,-6.398,29.85,0.357,622.998,-2.333,-0.778,0.35,1.13,163.096,0,0.568,60,0
3147,2021-01-15 18:45:00,0.0,-6.802,29.52,0.053,623.083,-2.119,-0.706,0.35,1.083,161.17,0,0.565,60,0
3148,2021-01-15 19:00:00,0.0,-6.787,29.63,0.262,623.167,-2.076,-0.692,0.35,1.088,161.317,0,0.565,60,0
3149,2021-01-15 19:15:00,0.0,-6.715,28.86,0.617,623.205,-1.766,-0.588,0.35,1.066,161.007,0,0.563,60,0
3150,2021-01-15 19:30:00,0.0,-6.588,29.03,1.378,623.243,-2.017,-0.672,0.35,1.083,161.664,0,0.565,60,0
3151,2021-01-15 19:45:00,0.0,-6.46,29.19,1.598,623.28,-1.951,-0.65,0.35,1.099,162.319,0,0.566,60,0
3152,2021-01-15 20:00:00,0.0,-6.357,28.21,1.969,623.318,-2.045,-0.682,0.35,1.071,161.953,0,0.564,60,0
3153,2021-01-15 20:15:00,0.0,-6.348,31.02,1.498,623.387,-1.691,-0.564,0.35,1.178,164.202,0,0.571,60,0
