Time	 Day_RTM	 Hour_Minute_RTM	date_time	 WndScMae	 WndVtMean	 WndDir	 WndDirStd	 VWmax_act	 Tair_act_AVG	 Rhum_act_AVG	 SWdown_AVG	 SWup_AVG	 LWdown_AVG	 LWup_AVG	 Baro_act_AVG	 HS_act	 Tilt1_AVG	 Tilt2_AVG	 Tilt3_AVG	 TCG1_AVG	 TLog_act_AVG	 VBatt_act_AVG		LWdown_cor	LWup_cor	comment	SWdown_cor	SWup_cor
100	148	320	28/5/21 3:19	1.707	1.66	137.7	13.44	3.031	-1.872	83.6	9.9	4.736	303.6	207.5	794	27.29	4.12	4.8	-36.48	-3.013	-2.279	12.87		303.60	207.50		9.99	6.95
100	148	330	28/5/21 3:29	1.828	1.735	156.8	18.3	2.953	-2.267	85.4	9.47	4.797	303.6	207.7	794	28.75	4.14	4.8	-36.55	-2.964	-2.347	12.87		303.60	207.70		9.60	7.00
100	148	340	28/5/21 3:39	0.684	0.451	169.5	44.22	1.623	-2.05	82.6	9.41	3.643	302.1	207.2	794	27.97	4.13	4.8	-36.48	-3.144	-2.432	12.86		302.10	207.20		9.54	5.95
100	148	350	28/5/21 3:49	1.017	0.907	138	26.35	1.643	-2.609	85.8	9.53	3.947	301.7	206.6	793	27.92	4.12	4.8	-36.48	-3.532	-2.516	12.86		301.70	206.60		9.65	6.22
100	148	400	28/5/21 3:59	0.832	0.804	179.9	14.19	1.388	-2.261	83.3	10.26	4.797	301.6	207.2	793	26.6	4.12	4.8	-36.4	-3.553	-2.63	12.86		301.60	207.20		10.32	7.00
100	148	410	28/5/21 4:09	0.723	0.608	142.1	31.47	1.721	-2.573	83.2	9.66	4.069	301.2	206.2	793	27.85	4.13	4.8	-36.51	-3.791	-2.748	12.85		301.20	206.20		9.77	6.34
100	148	420	28/5/21 4:19	0.193	0.189	102.9	6.923	1.076	-3.227	85.6	9.66	3.947	299.3	206.4	793	26.73	4.1	4.8	-36.42	-4.32	-2.868	12.85		299.30	206.40		9.77	6.22
100	148	430	28/5/21 4:29	0.063	0.062	157.8	3.038	0.45	-3.133	84.7	10.99	6.984	300.3	207.1	793	27.74	4.12	4.8	-36.49	-4.652	-3.003	12.84		300.30	207.10		10.99	9.01
100	148	440	28/5/21 4:39	1.153	1.132	156.5	11.08	1.604	-2.762	81.1	11.9	10.75	301.3	206.8	794	27.63	4.14	4.8	-36.46	-4.38	-3.156	12.84		301.30	206.80		11.83	12.47
100	148	450	28/5/21 4:49	0.711	0.703	153.8	8.99	1.486	-2.873	78.6	11.17	12.51	300.2	206.7	794	27.15	4.11	4.8	-36.44	-4.266	-3.311	12.84		300.20	206.70		11.16	14.09
100	148	500	28/5/21 4:59	0.347	0.347	151	0.045	0.939	-3.788	83.4	11.42	15.49	300.4	206.3	793	27.38	4.15	4.8	-36.4	-4.684	-3.442	12.84		300.40	206.30		11.39	16.82
100	148	510	28/5/21 5:09	1.104	1.098	145.8	5.832	1.799	-3.466	83.6	12.69	21.01	302	206.6	794	27.89	4.11	4.8	-36.61	-4.573	-3.575	12.85		302.00	206.60		12.55	21.89
100	148	520	28/5/21 5:19	1.158	1.147	153	7.93	1.623	-2.768	81.1	13.54	25.02	303.2	206.9	794	26.84	4.12	4.8	-36.54	-4.088	-3.695	12.86		303.20	206.90		13.33	25.58
100	148	530	28/5/21 5:29	1.976	1.965	151.6	5.901	2.366	-2.972	82.5	13.12	28.48	303.5	206.5	794	27.68	4.13	4.8	-36.53	-3.848	-3.786	12.86		303.50	206.50		12.95	28.75
100	148	540	28/5/21 5:39	0.976	0.828	152	30.93	1.76	-2.877	82	13.24	30.91	303.7	206.8	794	27.27	4.12	4.8	-36.62	-3.643	-3.836	12.87		303.70	206.80		13.06	30.98
100	148	550	28/5/21 5:49	0.438	0.308	102.6	38.67	1.095	-3.176	84.7	13.42	33.22	304.1	206.3	794	27.6	4.12	4.8	-36.68	-3.917	-3.856	12.89		304.10	206.30		13.22	33.11
100	148	600	28/5/21 5:59	0.325	0.323	145.6	5.428	0.821	-3.373	84.4	14.27	37.23	304.4	207.2	794	27.04	4.1	4.8	-36.66	-4.168	-3.868	12.9		304.40	207.20		14.00	36.79
100	148	610	28/5/21 6:09	1.171	1.157	138.2	8.64	1.428	-3.024	83.9	15.61	42.27	304.9	207.4	794	27.57	4.11	4.8	-36.44	-3.941	-3.874	12.92		304.90	207.40		15.23	41.42
100	148	620	28/5/21 6:19	0.702	0.667	157.4	17.74	1.467	-2.527	81.5	16.28	45.67	305.5	207.5	794	26.94	4.14	4.8	-36.36	-3.629	-3.858	12.95		305.50	207.50		15.85	44.54
100	148	630	28/5/21 6:29	0.977	0.973	134	4.08	1.819	-2.123	80.8	16.7	48.77	306.4	208	794	27.62	4.11	4.8	-36.65	-3.176	-3.832	12.98		306.40	208.00		16.24	47.38
100	148	640	28/5/21 6:39	0.641	0.634	82.5	8.71	1.212	-2.188	82.6	17.37	54.84	307.8	208.3	794	27.9	4.13	4.8	-36.41	-3.106	-3.777	13.01		307.80	208.30		16.85	52.96
100	148	650	28/5/21 6:49	0.705	0.656	93.2	21.33	1.701	-0.921	79.5	84.9	262.1	322.5	210.4	794	28.13	4.17	4.8	-36.66	-1.369	-3.684	13.25		322.50	210.40		78.86	243.28
100	148	700	28/5/21 6:59	1.177	1.052	102.5	26.38	1.936	1.582	69.41	86.9	297.6	335	211.2	795	27	4.17	4.8	-36.96	1.932	-3.458	13.77		335.00	211.20		80.70	275.88
100	148	710	28/5/21 7:09	1.61	1.507	84.6	20.45	2.718	1.856	66.86	87.8	328.2	339.6	211.3	795	27.51	29.94	30.36	-37.3	3.852	-2.889	14.71		339.60	211.30		81.52	303.98
100	148	720	28/5/21 7:19	1.186	1.154	46.84	12.99	2.249	2.206	63.4	89.7	359	344.9	211.6	795	26.69	29.94	30.36	-37.3	5.32	-1.983	14.85		344.90	211.60		83.27	332.26
100	148	730	28/5/21 7:29	0.988	0.975	38.29	9.04	1.819	2.347	63.18	93.1	390.6	351.8	212.8	795	27.28	4.2	4.8	-37.55	6.482	-0.892	14.82		351.80	212.80		86.39	361.28
100	148	740	28/5/21 7:39	1.039	1.03	41.08	7.59	2.151	3.211	58.65	98.2	423.3	358.5	213.7	795	27.73	4.2	4.8	-37.84	7.78	0.278	14.79		358.50	213.70		91.07	391.31
100	148	750	28/5/21 7:49	0.656	0.633	42	13.85	1.76	4.148	52.36	103	456.2	368.9	216.4	795	26.83	4.18	4.8	-37.78	8.97	1.47	14.76		368.90	216.40		95.48	421.52
100	148	800	28/5/21 7:59	0.443	0.097	129.4	57.31	1.271	5.699	45.55	105.3	481.7	378.1	218.8	795	27.49	4.2	4.81	-38.04	10.8	2.658	14.72		378.10	218.80		97.59	444.93
100	148	810	28/5/21 8:09	0.692	0.638	149.5	22.71	1.388	6.528	42.68	111.2	517.1	385.3	219	795	27.18	4.2	4.8	-38.11	11.75	3.863	14.68		385.30	219.00		103.01	477.44
100	148	820	28/5/21 8:19	0.627	0.381	186.5	48.15	1.33	6.666	41.61	114.3	547.5	392.9	219.9	795	26.77	4.2	4.8	-38.05	12.81	5.087	14.64		392.90	219.90		105.86	505.35
100	148	830	28/5/21 8:29	0.438	0.304	151.4	41.32	2.347	7.17	40.12	118.1	576.4	400	220.9	795	27.68	4.19	4.81	-38.43	13.97	6.289	14.61		400.00	220.90		109.35	531.89
100	148	840	28/5/21 8:39	0.91	0.893	116.7	10.7	2.386	7.49	38.18	122.9	604.6	406.9	223	795	26.71	4.2	4.8	-38.25	14.22	7.45	14.58		406.90	223.00		113.76	557.79
100	148	850	28/5/21 8:49	1.175	0.908	137.4	36.61	3.207	7.83	36.64	128.3	635.7	411.9	224.3	795	26.37	4.19	4.8	-38.32	14.68	8.54	14.54		411.90	224.30		118.71	586.35
100	148	900	28/5/21 8:59	1.739	1.657	137.4	17.56	3.246	7.96	36.95	134.7	667.3	417.3	227.6	795	27.13	4.2	4.8	-38.39	14.02	9.54	14.51		417.30	227.60		124.59	615.36
100	148	910	28/5/21 9:09	2.036	1.987	134.1	12.64	3.364	7.92	37.13	137.4	678.1	420.3	229.8	794	27.4	4.2	4.8	-38.39	13.15	10.4	14.5		420.30	229.80		127.07	625.28
100	148	920	28/5/21 9:19	1.907	1.849	133.5	14.06	3.501	8.23	34.42	143.6	706	427.1	230.4	794	27.69	4.19	4.8	-38.31	13.12	11.08	14.48		427.10	230.40		132.76	650.90
100	148	930	28/5/21 9:29	2.116	2.052	135.6	14.01	3.872	8.53	33.61	149.1	741	433.9	232.7	794	27.33	4.2	4.8	-38.14	13.52	11.61	14.47		433.90	232.70		137.81	683.04
100	148	940	28/5/21 9:39	1.889	1.801	127.8	17.46	3.325	8.49	33.41	154.9	775	441.1	232.9	794	27.69	4.2	4.8	-38.28	13.6	12.03	14.46		441.10	232.90		143.14	714.26
100	148	950	28/5/21 9:49	2.24	2.185	135.1	12.74	3.911	9.01	31.24	159	803	442.8	234.4	794	26.76	4.2	4.8	-38.48	14.1	12.4	14.45		442.80	234.40		146.91	739.97
100	148	1000	28/5/21 9:59	2.609	2.52	137.9	14.96	3.931	9.09	33.19	161.2	824	446.8	237	794	28.54	4.2	4.8	-38.28	13.8	12.74	14.43		446.80	237.00		148.93	759.26
100	148	1010	28/5/21 10:09	3.118	3.068	142.9	10.25	4.615	9.37	33.42	168.4	864	447.7	252.2	794	27.8	4.2	4.8	-38.23	13.7	13.04	14.42		447.70	252.20		155.54	795.99
100	148	1020	28/5/21 10:19	3.353	3.293	142	10.83	4.928	9.48	33.64	168.4	873	448	239.9	794	27.93	4.19	4.8	-38.19	13.58	13.31	14.41		448.00	239.90		155.54	804.25
100	148	1030	28/5/21 10:29	3.229	3.087	151.3	16.96	4.83	9.3	33.62	170.9	893	452.2	241.5	794	26.6	4.2	4.8	-38.29	13.33	13.53	14.41		452.20	241.50		157.83	822.62
100	148	1040	28/5/21 10:39	2.931	2.779	160.8	18.47	4.517	9.01	35.81	172.8	912	458.4	242.2	794	27.89	4.2	4.8	-38.21	13.69	13.71	14.41		458.40	242.20		159.58	840.07
100	148	1050	28/5/21 10:49	3.299	3.249	146.7	10.06	4.596	9.71	34.76	177.2	940	459.7	243.1	794	28.74	4.19	4.8	-38.37	13.87	13.87	14.4		459.70	243.10		163.62	865.78
100	148	1100	28/5/21 10:59	3.669	3.577	144.9	12.84	4.85	9.83	34.45	180.1	963	459.8	244.4	794	28.86	4.2	4.8	-38.08	13.66	14.03	14.4		459.80	244.40		166.28	886.90
100	148	1110	28/5/21 11:09	3.732	3.639	149.5	12.74	5.573	9.77	35.99	182.3	979	462	245.9	794	28.24	4.2	4.8	-38.35	13.65	14.18	14.39		462.00	245.90		168.30	901.59
100	148	1120	28/5/21 11:19	3.292	3.162	147.8	16.15	5.241	10.15	34.56	184.3	994	467.8	247.7	794	27.61	4.2	4.8	-38.2	14.04	14.31	14.38		467.80	247.70		170.14	915.36
100	148	1130	28/5/21 11:29	3.833	3.772	141.2	10.17	5.104	10.3	33.46	184.5	1002	466.9	248.4	794	27.95	4.2	4.8	-38.25	13.96	14.43	14.37		466.90	248.40		170.32	922.71
100	148	1140	28/5/21 11:39	3.652	3.583	148.9	11.07	5.339	10.34	33.33	186.6	1015	470.3	248.9	794	27	4.2	4.8	-38.23	13.99	14.55	14.37		470.30	248.90		172.25	934.65
100	148	1150	28/5/21 11:49	3.575	3.517	139.1	10.29	5.104	10.47	30.79	187.9	1026	473.5	250.2	794	28.27	4.19	4.8	-38.35	13.92	14.66	14.36		473.50	250.20		173.44	944.75
100	148	1200	28/5/21 11:59	3.265	3.183	165.9	12.84	4.537	10.4	31.94	188.3	1030	476.9	248.9	794	28.75	4.2	4.8	-38.31	14.32	14.76	14.35		476.90	248.90		173.81	948.42
100	148	1210	28/5/21 12:09	3.847	3.794	139.2	9.55	5.163	10.58	32.56	190.2	1041	474.6	252.2	794	28.03	4.17	4.8	-38.14	14.21	14.87	14.34		474.60	252.20		175.56	958.52
100	148	1220	28/5/21 12:19	3.902	3.82	144.4	11.73	5.828	10.74	34.42	191	1047	475.1	253.1	794	27.73	4.2	4.8	-38.19	14.01	14.98	14.34		475.10	253.10		176.29	964.03
100	148	1230	28/5/21 12:29	3.792	3.694	149.8	13.05	5.749	10.75	32.14	192.4	1051	477.8	253	794	27.83	4.19	4.8	-38.23	14.16	15.05	14.35		477.80	253.00		177.58	967.71
100	148	1240	28/5/21 12:39	3.997	3.947	148.6	9.04	5.28	10.92	32.39	193.8	1053	477.9	253.9	794	28.19	4.2	4.8	-38.26	14.1	15.11	14.35		477.90	253.90		178.86	969.54
100	148	1250	28/5/21 12:49	3.769	3.682	146.2	12.35	5.476	11.09	33.17	194.8	1054	480.8	254.4	794	28.44	4.19	4.8	-38.42	14.3	15.17	14.35		480.80	254.40		179.78	970.46
100	148	1300	28/5/21 12:59	4.297	4.217	150.7	11.05	5.71	10.96	36.99	197.1	1052	476.8	254.7	794	29.98	4.2	4.8	-38.3	14.1	15.25	14.34		476.80	254.70		181.89	968.62
100	148	1310	28/5/21 13:09	3.712	3.593	156.6	14.52	5.104	11.01	35.76	206.2	1049	480.4	254.9	794	27.04	4.19	4.8	-38.43	14.14	15.33	14.34		480.40	254.90		190.25	965.87
100	148	1320	28/5/21 13:19	3.776	3.687	147.6	12.41	5.378	11.25	35.94	199.5	1046	482.4	255.9	794	27.59	4.18	4.8	-38.14	14.4	15.43	14.34		482.40	255.90		184.10	963.11
100	148	1330	28/5/21 13:29	3.6	3.52	149.2	12.07	5.515	11.41	36.08	192.4	1040	481.6	256.5	794	29.13	4.19	4.8	-38.32	14.44	15.55	14.33		481.60	256.50		177.58	957.60
100	148	1340	28/5/21 13:39	3.512	3.4	152.5	14.5	5.085	11.29	35.35	188.2	1031	482.8	255.9	794	27.98	4.17	4.8	-38.33	14.41	15.72	14.32		482.80	255.90		173.72	949.34
100	148	1350	28/5/21 13:49	2.819	2.68	170	17.99	4.185	11.22	33.44	185.8	1021	489	254.6	794	27.55	4.2	4.8	-38.22	14.73	15.9	14.31		489.00	254.60		171.52	940.16
100	148	1400	28/5/21 13:59	2.722	2.526	152.7	21.73	4.42	11.49	34.29	183.4	1010	489.7	255.3	794	29.05	4.19	4.8	-38.37	15.2	16.11	14.3		489.70	255.30		169.31	930.06
100	148	1410	28/5/21 14:09	2.704	2.583	172.4	17.12	3.892	11.56	33.81	180.8	997	486.8	252.9	794	28.37	4.2	4.8	-38.17	15.32	16.34	14.3		486.80	252.90		166.92	918.12
100	148	1420	28/5/21 14:19	3.148	3.053	165.2	14.06	4.83	11.21	33.11	179.2	984	481.1	253.3	793	29.03	4.17	4.8	-38.21	14.94	16.59	14.29		481.10	253.30		165.45	906.18
100	148	1430	28/5/21 14:29	2.991	2.834	167.2	18.52	4.478	11.31	32.13	177.9	968	480.7	252.9	793	28.27	4.19	4.8	-38.48	14.87	16.82	14.29		480.70	252.90		164.26	891.49
100	148	1440	28/5/21 14:39	2.312	2.121	153.7	23.28	3.989	11.97	30.67	175.3	953	485.4	253.5	794	27.53	4.18	4.8	-38.41	15.25	17	14.29		485.40	253.50		161.87	877.71
100	148	1450	28/5/21 14:49	1.443	0.549	216.8	60.78	5.124	12.29	28.67	172.4	934	491.3	251.1	794	28.7	-3.21	-4.68	-38.61	16.53	17.16	14.28		491.30	251.10		159.21	860.27
100	148	1500	28/5/21 14:59	3.292	3.093	308.3	19.92	5.417	12.34	18.58	167.7	917	471.4	247.1	794	29.41	-2.29	-4.68	-38.28	16.33	17.38	14.28		471.40	247.10		154.89	844.66
100	148	1510	28/5/21 15:09	3.719	3.535	312.5	18.02	6.942	12.23	18.14	165.2	898	466	246.3	793	28.62	4.15	4.81	-38.23	15.65	17.63	14.27		466.00	246.30		152.60	827.21
100	148	1520	28/5/21 15:19	3.014	2.753	310.3	23.86	5.613	12.4	19.36	161.9	876	469.2	246.9	793	27.3	4.15	4.8	-38.14	15.55	17.82	14.28		469.20	246.90		149.57	807.01
100	148	1530	28/5/21 15:29	3.561	3.305	328.7	21.74	6.16	12.51	18.6	157.1	854	461.9	246.6	794	29.24	4.15	4.8	-38.21	15.82	17.93	14.3		461.90	246.60		145.16	786.81
100	148	1540	28/5/21 15:39	3.788	3.66	322.5	14.94	7.37	12.5	19.4	153	830	457.3	246.1	793	27.99	4.15	4.8	-38.56	15.56	18.02	14.3		457.30	246.10		141.40	764.77
100	148	1550	28/5/21 15:49	4.205	4.033	326.3	16.36	6.962	12.5	20.63	148.7	806	450.9	246.1	793	27.81	4.14	4.8	-38.57	15.34	18.09	14.3		450.90	246.10		137.45	742.73
100	148	1600	28/5/21 15:59	3.551	3.334	331.7	20.01	7.27	12.27	19.96	143.6	779	451.7	244.9	793	28.06	4.17	4.8	-38.26	15.31	18.11	14.3		451.70	244.90		132.76	717.94
100	148	1610	28/5/21 16:09	3.298	3.171	326.5	15.88	6.062	12.21	20.68	138.7	750	449.6	245.7	793	28.4	4.14	4.8	-38.45	15.33	18.11	14.31		449.60	245.70		128.26	691.31
100	148	1620	28/5/21 16:19	3.664	3.554	318.1	14.06	6.356	12.27	21.18	133.4	722	442.8	244.7	793	27.76	4.13	4.8	-38.29	15.34	18.11	14.31		442.80	244.70		123.40	665.59
100	148	1630	28/5/21 16:29	3.743	3.603	328.2	15.66	6.59	12.08	21.16	129.5	694.8	439.8	243.9	793	28.53	4.11	4.8	-38.49	15.11	18.13	14.31		439.80	243.90		119.82	640.62
100	148	1640	28/5/21 16:39	3.876	3.732	326.9	15.63	6.766	12.09	20.78	124	665.8	435.2	242	793	27.56	4.12	4.8	-38.19	15.07	18.12	14.32		435.20	242.00		114.77	613.99
100	148	1650	28/5/21 16:49	4.089	3.92	304.9	16.48	7.08	11.99	20.5	119.6	636.1	426.7	239.2	793	27.83	4.13	4.8	-38.07	14.71	18.11	14.32		426.70	239.20		110.73	586.71
100	148	1700	28/5/21 16:59	4.06	3.919	324.9	15.11	6.336	12.08	21.62	114.3	604.7	424.2	239.7	793	28.2	4.13	4.8	-38.54	14.73	18.08	14.33		424.20	239.70		105.86	557.88
100	148	1710	28/5/21 17:09	3.766	3.599	327.2	17.04	6.434	12.01	20.06	108.7	571.6	420.9	238.1	793	28.18	4.12	4.8	-38.29	14.65	18.02	14.33		420.90	238.10		100.72	527.49
100	148	1720	28/5/21 17:19	3.127	3.011	323	15.6	4.693	11.9	22.07	102.4	537.3	420	239.5	793	28.21	4.13	4.8	-38.51	14.78	17.95	14.34		420.00	239.50		94.93	495.99
100	148	1730	28/5/21 17:29	3.863	3.74	310.5	14.45	6.414	11.73	24.31	97.3	503.8	411.2	238.6	793	27.07	4.11	4.8	-38.49	14.5	17.91	14.34		411.20	238.60		90.25	465.23
100	148	1740	28/5/21 17:39	3.897	3.825	320.1	10.99	5.789	11.7	24.97	92.1	470.3	406.7	239.1	793	27.41	4.11	4.79	-38.46	14.19	17.87	14.34		406.70	239.10		85.47	434.46
100	148	1750	28/5/21 17:49	3.646	3.56	316.8	12.42	5.632	11.67	26.02	86.1	435.1	403.6	239.3	793	27.97	4.12	4.8	-38.13	14.11	17.79	14.34		403.60	239.30		79.96	402.14
100	148	1800	28/5/21 17:59	3.247	3.102	314.6	17.12	5.613	11.65	27.89	80.1	399.4	400	238.8	793	27.37	4.12	4.8	-38.32	14.01	17.69	14.35		400.00	238.80		74.45	369.36
100	148	1810	28/5/21 18:09	3.122	2.999	325.2	16.04	4.889	11.44	28.18	74.1	363.1	395.8	238.8	793	27.62	4.11	4.8	-38.29	13.9	17.58	14.35		395.80	238.80		68.94	336.03
100	148	1820	28/5/21 18:19	3.064	2.992	308.7	12.43	4.576	11.28	29.52	68.49	327.3	391.1	237.7	793	26.29	4.12	4.8	-38.23	13.64	17.47	14.36		391.10	237.70		63.79	303.15
100	148	1830	28/5/21 18:29	2.902	2.837	308.5	12.1	5.339	11.08	31.19	63.1	291.7	385.9	237.2	793	27.07	4.13	4.8	-38.28	13.36	17.36	14.36		385.90	237.20		58.84	270.46
100	148	1840	28/5/21 18:39	2.345	2.222	314.7	18.57	3.97	10.97	33.05	57.58	255.8	382.9	237.6	793	26.74	4.11	4.8	-38.02	13.18	17.22	14.35		382.90	237.60		53.77	237.49
100	148	1850	28/5/21 18:49	1.381	1.329	310.2	15.35	3.07	10.87	34.94	51.64	218.9	379.4	236.5	793	26.47	4.12	4.8	-37.95	13.06	17.08	14.34		379.40	236.50		48.32	203.61
100	148	1900	28/5/21 18:59	0.937	0.89	259.7	18.01	1.936	10.21	37.49	43.76	181	373.5	234.5	793	27.32	4.1	4.8	-37.98	12.99	16.92	14.34		373.50	234.50		41.08	168.81
100	148	1910	28/5/21 19:09	0.694	0.484	322.6	43.26	2.151	9.74	39.2	38.19	148	368	234.5	793	27.39	4.12	4.8	-37.95	12.63	16.76	14.32		368.00	234.50		35.97	138.50
100	148	1920	28/5/21 19:19	1.834	0.999	359.8	54.67	3.52	8.94	41.12	33.1	118.9	360	233.6	793	25.83	4.13	4.8	-37.81	11.54	16.6	14.31		360.00	233.60		31.29	111.78
100	148	1930	28/5/21 19:29	0.95	0.327	307.1	64.48	2.249	8.34	44.5	27.76	88.1	354.8	233.6	793	25.88	4.13	4.8	-37.71	10.49	16.36	14.28		354.80	233.60		26.39	83.50
100	148	1940	28/5/21 19:39	0.292	0.174	192.2	44.34	1.017	7.29	48.79	7.4	20.13	344.2	233.6	793	27.3	4.17	4.8	-37.61	9.19	15.99	13.61		344.20	233.60		7.70	21.08
100	148	1950	28/5/21 19:49	0.897	0.531	11.52	46.29	2.581	6.481	52.46	6.547	9.46	340.3	234.2	793	27.33	4.18	4.8	-37.46	7.35	15.46	13.33		340.30	234.20		6.91	11.29
100	148	2000	28/5/21 19:59	0.922	0.859	269.2	21.22	2.229	6.267	53.71	8	7.09	336.5	235.3	793	27.85	4.18	4.8	-37.35	6.179	14.74	13.27		336.50	235.30		8.25	9.11
100	148	2010	28/5/21 20:09	0.928	0.897	300.3	13.38	2.092	5.602	58.2	8	5.032	334	235.6	793	28.7	55.68	55.92	-37.12	5.341	13.86	13.23		334.00	235.60		8.25	7.22
100	148	2020	28/5/21 20:19	0.402	0.16	322.7	56.54	1.193	5.559	57.9	8.91	4.001	330.9	236.7	793	26.94	55.67	55.92	-37.05	4.676	12.91	13.2		330.90	236.70		9.08	6.27
100	148	2030	28/5/21 20:29	0.115	0.017	187.2	51.6	0.645	5.165	60.35	8.61	2.546	328.6	238.1	793	26.57	29.93	30.36	-37	4.071	11.95	13.17		328.60	238.10		8.81	4.94
100	148	2040	28/5/21 20:39	0.445	0.396	157.2	23.98	1.193	4.908	61.93	9.16	3.699	328.4	237.6	793	27.23	4.15	4.8	-37.03	3.594	11.03	13.16		328.40	237.60		9.31	6.00
100	148	2050	28/5/21 20:49	0.94	0.93	156.4	8.55	1.252	4.763	63.74	9.76	4.487	326.6	237	793	25.85	4.17	4.8	-36.96	3.444	10.17	13.14		326.60	237.00		9.86	6.72
100	148	2100	28/5/21 20:59	0.812	0.747	166	21.23	1.564	4.334	69.59	9.28	4.124	325.2	238.6	794	27.29	21.32	21.84	-37.02	3.316	9.37	13.12		325.20	238.60		9.42	6.39
100	148	2110	28/5/21 21:09	0.891	0.83	152	21.28	1.33	3.858	71.5	9.4	4.124	325.4	237.5	794	27.46	21.33	21.84	-36.99	2.911	8.63	13.11		325.40	237.50		9.53	6.39
100	148	2120	28/5/21 21:19	1.457	1.051	146.8	42.76	2.21	3.614	71.7	9.46	4.489	326.4	237	794	26.81	4.18	4.8	-37.02	2.686	7.94	13.09		326.40	237.00		9.59	6.72
100	148	2130	28/5/21 21:29	0.826	0.758	158.4	22.86	1.467	3.453	74.7	9.83	4.792	324.6	236.8	794	27.47	4.15	4.8	-37.02	2.492	7.32	13.08		324.60	236.80		9.93	7.00
100	148	2140	28/5/21 21:39	0.684	0.517	213.6	38.35	1.291	3.336	76.2	9.95	4.974	323.3	238.3	794	26.39	4.15	4.8	-36.85	2.202	6.759	13.07		323.30	238.30		10.04	7.17
100	148	2150	28/5/21 21:49	1.476	1.421	156.9	15.66	2.308	2.788	78.7	9.77	5.035	324.3	237.4	794	27.56	4.15	4.8	-36.91	1.925	6.248	13.06		324.30	237.40		9.87	7.22
100	148	2200	28/5/21 21:59	1.823	1.803	149	8.52	2.503	3.305	77.7	10.62	6.128	324.3	237.7	794	27.36	12.72	13.32	-37.07	2.191	5.784	13.05		324.30	237.70		10.65	8.23
100	148	2210	28/5/21 22:09	0.375	0.367	131.7	9.51	1.506	2.852	78.9	8.62	3.276	320.5	235.8	794	27.61	4.16	4.8	-36.97	1.937	5.368	13.05		320.50	235.80		8.82	5.61
100	148	2220	28/5/21 22:19	1.031	1.023	150.5	7.03	1.701	2.15	84.6	9.4	4.368	321	237	794	27.75	4.18	4.8	-36.95	1.398	4.99	13.04		321.00	237.00		9.53	6.61
100	148	2230	28/5/21 22:29	0.961	0.699	119.1	42.32	1.584	2.623	81.6	9.89	4.854	321.3	236.7	794	27.58	4.17	4.8	-37.04	1.418	4.643	13.03		321.30	236.70		9.98	7.06
100	148	2240	28/5/21 22:39	1.179	1.142	149.4	14.44	1.721	2.18	84.5	9.65	4.975	320.6	235.4	794	27.02	12.72	13.32	-36.9	1.21	4.312	13.02		320.60	235.40		9.76	7.17
100	148	2250	28/5/21 22:49	0.333	0.306	110.2	20.66	0.821	1.959	85.5	9.28	3.944	319.2	234.9	794	27.91	4.14	4.8	-36.82	0.903	4.014	13.01		319.20	234.90		9.42	6.22
100	148	2300	28/5/21 22:59	0.265	0.253	99.4	12.25	0.919	2.202	83.5	10.07	4.794	318.8	234.3	794	27.49	4.16	4.8	-36.89	0.61	3.733	13.01		318.80	234.30		10.15	7.00
100	148	2310	28/5/21 23:09	0.589	0.538	197.3	23.86	1.271	1.884	85.5	10.56	5.705	318.3	233.6	794	28.16	4.18	4.8	-36.76	0.41	3.468	13		318.30	233.60		10.60	7.84
100	148	2320	28/5/21 23:19	0.149	0.082	181.3	43.54	0.45	2.443	81.1	10.92	5.583	318.3	232.9	794	27.49	4.17	4.8	-36.71	0.331	3.217	12.99		318.30	232.90		10.93	7.73
100	148	2330	28/5/21 23:29	1.042	1.026	148.7	10.28	1.564	1.631	84.6	10.44	5.462	317.5	231.7	794	27.5	4.18	4.8	-36.78	0.282	2.975	12.99		317.50	231.70		10.49	7.62
100	148	2340	28/5/21 23:39	0.714	0.586	124.1	32.81	1.369	1.352	85.3	9.89	4.673	316.9	231.3	794	28.41	4.16	4.8	-36.65	0.137	2.751	12.98		316.90	231.30		9.98	6.89
100	148	2350	28/5/21 23:49	0.669	0.598	141.7	25.14	1.467	1.787	83.5	11.17	6.191	318.4	232.4	794	26.95	4.2	4.8	-36.7	0.235	2.53	12.98		318.40	232.40		11.16	8.29
100	148	2400	29/5/21 0:00	1.22	1.193	146.6	12.06	1.545	1.739	84.6	10.74	5.705	317.1	231.8	794	27.77	4.16	4.8	-36.7	0.395	2.325	12.97		317.10	231.80		10.76	7.84
100	149	10	29/5/21 0:09	0.913	0.867	155.1	18.08	1.564	2.06	83.7	10.86	6.009	317	232.3	794	26.62	4.18	4.8	-36.77	0.633	2.15	12.97		317.00	232.30		10.87	8.12
100	149	20	29/5/21 0:19	1.139	1.127	134	7.56	1.916	1.175	87.8	9.23	4.309	315.3	230.7	794	27.6	4.19	4.8	-36.87	0.274	1.995	12.96		315.30	230.70		9.38	6.56
100	149	30	29/5/21 0:29	1.27	1.229	139.2	14.5	1.819	1.164	91.4	10.08	5.645	316.4	231.6	794	27.18	4.2	4.8	-36.83	0.206	1.846	12.95		316.40	231.60		10.16	7.78
